"Team","Match Up","Game Date","W/L","MIN","OffRtg","DefRtg","NetRtg","AST%","AST/TO","ASTRatio","OREB%","DREB%","REB%","TOV%","eFG%","TS%","PACE","PIE"
"SAS","SAS vs. PHX","05/16/2021","L","48","117.5","118.3","-0.8","60.0","3.00","20.7","25.5","74.5","50.0","9.7","54.6","56.9","103.50","47.9"
"ORL","ORL @ PHI","05/16/2021","L","48","112.5","123.1","-10.6","63.9","1.35","16.7","25.6","80.4","55.3","16.3","53.9","62.2","104.00","46.1"
"TOR","TOR vs. IND","05/16/2021","L","48","107.6","117.9","-10.3","53.8","1.75","14.5","32.2","72.9","50.5","11.4","46.4","51.5","105.50","42.8"
"SAC","SAC vs. UTA","05/16/2021","L","48","97.1","119.8","-22.7","57.1","1.85","18.0","14.3","74.5","43.8","12.7","51.7","52.4","101.50","40.3"
"GSW","GSW vs. MEM","05/16/2021","W","48","114.1","101.0","13.1","63.4","1.30","18.7","33.3","67.9","52.6","20.2","58.4","62.1","99.50","56.2"
"IND","IND @ TOR","05/16/2021","W","48","117.9","107.6","10.3","70.8","2.62","22.4","27.1","67.8","49.5","12.3","58.4","60.7","105.50","57.2"
"PHX","PHX @ SAS","05/16/2021","W","48","118.3","117.5","0.8","67.9","4.50","23.5","25.5","74.5","50.0","7.7","57.2","58.2","103.50","52.1"
"DEN","DEN @ POR","05/16/2021","L","48","118.4","136.1","-17.7","45.5","3.33","15.3","25.5","65.9","43.4","6.1","52.0","55.4","97.50","41.8"
"BKN","BKN vs. CLE","05/16/2021","W","48","125.5","110.1","15.4","74.5","2.92","25.4","12.8","67.9","44.6","12.2","66.3","68.0","98.50","60.4"
"BOS","BOS @ NYK","05/16/2021","L","48","98.9","103.2","-4.3","54.3","1.58","15.1","26.4","84.8","53.5","12.9","47.1","49.7","93.00","46.7"
"OKC","OKC vs. LAC","05/16/2021","W","48","118.2","112.0","6.2","40.0","1.33","14.7","35.4","69.4","54.5","15.2","57.4","57.9","99.50","54.9"
"BKN","BKN vs. CHI","05/15/2021","W","48","110.5","95.8","14.7","63.4","2.60","20.0","22.4","69.1","49.6","10.5","55.2","56.1","95.00","59.5"
"LAL","LAL @ IND","05/15/2021","W","48","120.8","115.0","5.8","61.0","1.92","17.5","35.4","76.6","55.8","12.9","54.1","59.9","100.50","51.6"
"PHX","PHX @ SAS","05/15/2021","W","48","132.1","96.3","35.8","61.5","3.20","21.9","18.6","80.4","52.1","9.4","63.3","67.5","106.50","65.2"
"MIN","MIN vs. BOS","05/15/2021","L","48","105.9","120.4","-14.5","56.4","1.69","15.2","35.0","65.3","48.6","12.7","43.7","49.1","102.50","43.8"
"IND","IND vs. LAL","05/15/2021","L","48","115.0","120.8","-5.8","60.9","2.15","20.1","23.4","64.6","44.2","13.0","56.7","59.1","100.50","48.4"
"SAS","SAS vs. PHX","05/15/2021","L","48","96.3","132.1","-35.8","59.0","1.44","16.7","19.6","81.4","47.9","15.0","46.6","52.3","106.50","34.8"
"MIL","MIL vs. MIA","05/15/2021","W","48","120.8","106.9","13.9","63.0","2.64","21.2","15.9","80.4","52.0","10.9","61.0","63.2","101.00","59.2"
"NYK","NYK vs. CHA","05/15/2021","W","53","119.2","110.1","9.1","64.4","2.90","21.3","17.8","65.7","46.4","10.1","60.2","62.4","89.66","57.5"
"CHA","CHA @ NYK","05/15/2021","L","53","110.1","119.2","-9.1","71.8","3.50","18.7","34.3","82.2","53.6","8.1","44.6","48.4","89.66","42.5"
"MIA","MIA @ MIL","05/15/2021","L","48","106.9","120.8","-13.9","62.5","2.27","18.4","19.6","84.1","48.0","10.9","53.1","54.3","101.00","40.8"
"BOS","BOS @ MIN","05/15/2021","W","48","120.4","105.9","14.5","58.7","1.80","18.6","34.7","65.0","51.4","14.6","57.9","60.2","102.50","56.2"
"CHI","CHI @ BKN","05/15/2021","L","48","95.8","110.5","-14.7","70.6","2.67","17.1","30.9","77.6","50.4","9.5","40.3","43.1","95.00","40.5"
"TOR","TOR @ DAL","05/14/2021","L","48","111.1","116.3","-5.2","45.2","1.58","15.1","17.8","76.9","49.5","12.1","57.1","59.5","98.50","50.4"
"DEN","DEN @ DET","05/14/2021","W","48","110.6","97.8","12.8","69.0","2.42","21.6","28.9","79.2","56.1","12.8","54.1","56.4","93.50","57.5"
"WAS","WAS vs. CLE","05/14/2021","W","48","120.0","102.9","17.1","56.1","2.09","16.8","26.4","76.1","49.5","11.0","50.0","57.0","101.00","56.0"
"DET","DET vs. DEN","05/14/2021","L","48","97.8","110.6","-12.8","61.8","2.10","16.8","20.8","71.1","43.9","10.8","44.6","48.9","93.50","42.5"
"MEM","MEM vs. SAC","05/14/2021","W","48","103.9","101.0","2.9","62.2","1.77","16.9","18.5","70.0","45.6","12.6","50.6","53.8","104.00","50.8"
"OKC","OKC vs. UTA","05/14/2021","L","48","93.9","109.0","-15.1","36.1","0.76","10.7","20.8","68.5","46.1","17.2","46.4","51.1","99.50","39.9"
"GSW","GSW vs. NOP","05/14/2021","W","48","120.2","116.2","4.0","69.0","2.42","20.4","18.4","70.7","46.7","11.5","58.0","62.4","104.50","53.8"
"UTA","UTA @ OKC","05/14/2021","W","48","109.0","93.9","15.1","57.5","2.09","16.4","31.5","79.2","53.9","11.0","50.0","53.3","99.50","60.1"
"ORL","ORL @ PHI","05/14/2021","L","48","101.0","127.1","-26.0","63.6","1.62","16.0","26.4","70.0","47.6","13.5","45.8","50.9","96.00","38.2"
"PHI","PHI vs. ORL","05/14/2021","W","48","127.1","101.0","26.0","79.5","3.89","24.0","30.0","73.6","52.4","9.4","55.9","60.2","96.00","61.8"
"HOU","HOU vs. LAC","05/14/2021","W","48","120.8","112.7","8.0","65.2","1.88","21.1","27.3","73.5","51.6","15.8","61.6","63.8","101.50","50.9"
"SAC","SAC @ MEM","05/14/2021","L","48","101.0","103.9","-2.9","56.8","2.10","14.8","30.0","81.5","54.4","9.5","43.8","49.1","104.00","49.2"
"CLE","CLE @ WAS","05/14/2021","L","48","102.9","120.0","-17.1","61.5","1.41","17.5","23.9","73.6","50.5","16.7","52.4","56.3","101.00","44.0"
"NOP","NOP @ GSW","05/14/2021","L","48","116.2","120.2","-4.0","45.7","2.33","14.7","29.3","81.6","53.3","8.6","52.0","54.8","104.50","46.2"
"LAC","LAC @ HOU","05/14/2021","L","48","112.7","120.8","-8.0","64.4","2.07","20.1","26.5","72.7","48.4","13.7","54.3","57.7","101.50","49.1"
"DAL","DAL vs. TOR","05/14/2021","W","48","116.3","111.1","5.2","69.2","2.70","19.7","23.1","82.2","50.5","10.2","52.8","57.4","98.50","49.6"
"POR","POR @ PHX","05/13/2021","L","48","118.2","120.4","-2.2","52.3","1.77","18.0","15.4","70.8","46.0","13.1","63.6","65.8","98.50","51.1"
"TOR","TOR @ CHI","05/13/2021","L","48","104.1","114.0","-9.9","60.0","2.18","18.2","18.2","71.1","39.8","11.2","51.1","52.1","99.00","41.7"
"PHX","PHX vs. POR","05/13/2021","W","48","120.4","118.2","2.2","53.7","2.00","16.4","29.2","84.6","54.0","11.2","54.0","59.3","98.50","48.9"
"ATL","ATL vs. ORL","05/13/2021","W","48","119.6","95.9","23.7","46.3","2.71","14.5","27.8","66.7","48.2","7.2","51.1","55.5","97.00","59.9"
"CHA","CHA vs. LAC","05/13/2021","L","48","96.8","118.9","-22.2","72.7","2.00","18.6","22.6","78.4","45.6","12.9","44.6","48.7","94.00","38.1"
"LAC","LAC @ CHA","05/13/2021","W","48","118.9","96.8","22.2","70.0","1.65","21.5","21.6","77.4","54.4","17.9","67.3","68.9","94.00","61.9"
"IND","IND vs. MIL","05/13/2021","L","48","123.1","130.3","-7.1","68.0","4.25","21.3","29.5","70.2","47.2","7.4","55.0","57.0","108.50","41.8"
"ORL","ORL @ ATL","05/13/2021","L","48","95.9","119.6","-23.7","66.7","1.71","17.1","33.3","72.2","51.8","14.4","44.1","46.2","97.00","40.1"
"NYK","NYK vs. SAS","05/13/2021","W","48","108.5","103.2","5.4","65.7","2.30","18.0","21.6","71.4","47.7","10.6","48.8","54.3","94.50","53.4"
"DEN","DEN @ MIN","05/13/2021","W","48","115.2","105.1","10.0","65.2","2.14","20.4","36.0","76.9","56.9","14.1","54.2","56.5","98.50","58.9"
"MIN","MIN vs. DEN","05/13/2021","L","48","105.1","115.2","-10.0","58.8","1.33","15.4","23.1","64.0","43.1","15.3","52.5","54.7","98.50","41.1"
"PHI","PHI @ MIA","05/13/2021","L","48","104.4","119.1","-14.7","55.6","1.54","16.5","27.3","57.5","41.7","14.4","50.6","54.1","89.50","40.3"
"CHI","CHI vs. TOR","05/13/2021","W","48","114.0","104.1","9.9","68.9","1.63","21.8","28.9","81.8","60.2","19.0","64.5","65.2","99.00","58.3"
"MIA","MIA vs. PHI","05/13/2021","W","48","119.1","104.4","14.7","63.4","1.30","19.7","42.5","72.7","58.3","22.5","58.6","61.7","89.50","59.7"
"MEM","MEM vs. SAC","05/13/2021","W","48","119.6","114.6","5.0","66.7","1.67","20.5","45.7","67.9","57.8","18.6","56.1","59.2","96.50","53.8"
"SAC","SAC @ MEM","05/13/2021","L","48","114.6","119.6","-5.0","78.6","3.00","22.6","32.1","54.3","42.2","11.5","52.6","53.8","96.50","46.2"
"MIL","MIL @ IND","05/13/2021","W","48","130.3","123.1","7.1","63.0","2.83","21.7","29.8","70.5","52.8","11.0","63.3","66.0","108.50","58.2"
"SAS","SAS @ NYK","05/13/2021","L","48","103.2","108.5","-5.4","57.9","2.00","16.5","28.6","78.4","52.3","11.6","45.1","49.3","94.50","46.6"
"LAL","LAL vs. HOU","05/12/2021","W","48","122.8","119.6","3.2","53.8","2.55","20.1","22.7","75.5","50.5","10.9","61.0","61.6","101.50","51.6"
"DAL","DAL vs. NOP","05/12/2021","W","48","121.4","105.9","15.4","48.9","2.88","16.5","26.0","72.7","50.5","7.8","56.8","59.6","102.00","58.3"
"ATL","ATL vs. WAS","05/12/2021","W","48","112.1","108.4","3.7","50.0","1.57","16.1","17.8","78.9","52.0","13.1","57.0","61.0","107.00","51.4"
"POR","POR @ UTA","05/12/2021","W","48","115.4","108.9","6.5","42.5","3.40","13.9","27.3","66.7","46.2","5.5","51.1","53.3","90.50","53.7"
"CLE","CLE vs. BOS","05/12/2021","W","48","102.0","94.0","8.0","75.0","1.69","19.7","24.4","75.8","55.0","16.0","50.0","55.5","100.00","64.0"
"BOS","BOS @ CLE","05/12/2021","L","48","94.0","102.0","-8.0","38.9","2.00","10.9","24.2","75.6","45.0","7.0","41.6","43.9","100.00","36.0"
"UTA","UTA vs. POR","05/12/2021","L","48","108.9","115.4","-6.5","42.9","1.25","12.3","33.3","72.7","53.8","13.3","48.2","52.0","90.50","46.3"
"NOP","NOP @ DAL","05/12/2021","L","48","105.9","121.4","-15.4","50.0","1.38","13.4","27.3","74.0","49.5","12.9","45.4","51.6","102.00","41.7"
"BKN","BKN vs. SAS","05/12/2021","W","48","128.0","117.2","10.8","68.8","3.00","24.1","14.3","65.6","46.9","11.0","68.4","70.4","99.50","60.4"
"SAS","SAS @ BKN","05/12/2021","L","48","117.2","128.0","-10.8","48.8","2.63","14.9","34.4","85.7","53.1","8.1","46.5","51.4","99.50","39.6"
"HOU","HOU @ LAL","05/12/2021","L","48","119.6","122.8","-3.2","76.7","2.20","22.4","24.5","77.3","49.5","14.7","61.2","63.0","101.50","48.4"
"WAS","WAS @ ATL","05/12/2021","L","48","108.4","112.1","-3.7","64.4","4.14","19.7","21.1","82.2","48.0","6.5","49.5","53.0","107.00","48.6"
"MEM","MEM vs. DAL","05/11/2021","W","48","140.0","109.5","30.5","62.7","2.91","22.7","36.8","65.4","53.3","11.6","66.3","69.2","95.00","64.3"
"PHI","PHI @ IND","05/11/2021","L","48","101.1","109.6","-8.5","60.5","2.09","18.1","21.2","72.3","45.5","11.8","48.3","50.5","93.50","42.9"
"TOR","TOR vs. LAC","05/11/2021","L","48","99.0","119.8","-20.8","60.0","1.62","16.5","20.8","71.8","42.4","13.4","46.5","50.9","96.50","37.2"
"OKC","OKC @ SAC","05/11/2021","L","48","101.9","118.4","-16.5","56.4","1.22","15.6","29.4","80.4","53.6","17.3","51.8","55.0","103.50","42.9"
"GSW","GSW vs. PHX","05/11/2021","W","48","132.6","123.4","9.2","70.2","3.30","22.8","40.0","76.9","56.2","10.9","55.3","58.8","93.00","51.2"
"MIA","MIA @ BOS","05/11/2021","W","48","127.7","121.0","6.7","52.1","1.79","18.9","16.2","84.8","54.2","13.9","69.1","71.1","100.50","53.5"
"NYK","NYK @ LAL","05/11/2021","L","53","97.1","99.0","-2.0","55.9","1.90","14.6","17.0","71.4","45.0","9.8","44.8","51.0","92.38","46.4"
"ORL","ORL @ MIL","05/11/2021","L","48","98.1","108.6","-10.5","46.2","1.50","13.4","20.7","68.8","45.9","11.5","46.8","49.6","104.50","43.3"
"PHX","PHX @ GSW","05/11/2021","L","48","123.4","132.6","-9.2","63.4","2.36","20.2","23.1","60.0","43.8","11.7","62.0","66.1","93.00","48.8"
"BKN","BKN @ CHI","05/11/2021","W","48","119.8","111.5","8.3","76.2","4.00","22.5","27.5","70.7","50.5","8.3","53.9","57.5","96.00","58.3"
"MIL","MIL vs. ORL","05/11/2021","W","48","108.6","98.1","10.5","37.2","1.78","11.4","31.3","79.3","54.1","8.6","46.5","50.5","104.50","56.7"
"LAL","LAL vs. NYK","05/11/2021","W","53","99.0","97.1","2.0","83.8","1.55","20.8","28.6","83.0","55.0","19.6","48.3","51.9","92.38","53.6"
"MIN","MIN @ DET","05/11/2021","W","48","110.2","92.6","17.6","66.7","2.00","19.6","26.8","79.1","49.5","13.9","53.1","55.5","108.00","59.0"
"LAC","LAC @ TOR","05/11/2021","W","48","119.8","99.0","20.8","64.1","1.39","18.9","28.2","79.2","57.6","18.8","57.1","64.3","96.50","62.8"
"DEN","DEN @ CHA","05/11/2021","W","48","114.7","107.7","7.0","63.4","1.53","18.8","22.7","65.3","45.2","16.7","57.2","61.9","103.00","49.5"
"CHA","CHA vs. DEN","05/11/2021","L","48","107.7","114.7","-7.0","71.4","1.76","20.1","34.7","77.3","54.8","16.3","52.2","56.1","103.00","50.5"
"DET","DET vs. MIN","05/11/2021","L","48","92.6","110.2","-17.6","60.0","0.75","15.2","20.9","73.2","50.5","25.9","53.3","57.8","108.00","41.0"
"DAL","DAL @ MEM","05/11/2021","L","48","109.5","140.0","-30.5","62.2","1.77","16.9","34.6","63.2","46.7","13.7","48.9","54.0","95.00","35.7"
"BOS","BOS vs. MIA","05/11/2021","L","48","121.0","127.7","-6.7","67.4","2.82","22.5","15.2","83.8","45.8","11.0","62.5","63.4","100.50","46.5"
"IND","IND vs. PHI","05/11/2021","W","48","109.6","101.1","8.5","75.7","2.00","20.9","27.7","78.8","54.5","14.9","53.0","57.2","93.50","57.1"
"CHI","CHI vs. BKN","05/11/2021","L","48","111.5","119.8","-8.3","53.8","2.33","15.8","29.3","72.5","49.5","9.4","50.0","52.4","96.00","41.7"
"SAC","SAC vs. OKC","05/11/2021","W","48","118.4","101.9","16.5","63.6","1.75","20.0","19.6","70.6","46.4","15.5","62.2","64.6","103.50","57.1"
"WAS","WAS @ ATL","05/10/2021","L","48","117.0","116.8","0.2","54.9","3.11","19.7","15.7","69.2","42.7","8.5","57.5","59.1","106.50","49.9"
"CLE","CLE vs. IND","05/10/2021","L","48","105.2","112.1","-7.0","63.6","1.75","15.1","34.4","74.5","51.9","12.4","42.5","48.0","98.00","41.0"
"ATL","ATL vs. WAS","05/10/2021","W","48","116.8","117.0","-0.2","50.0","1.92","16.0","30.8","84.3","57.3","11.2","53.1","58.2","106.50","50.1"
"SAS","SAS vs. MIL","05/10/2021","W","48","140.4","119.0","21.3","48.2","2.08","18.8","33.3","79.6","59.1","12.5","68.6","70.7","104.50","56.5"
"MIL","MIL @ SAS","05/10/2021","L","48","119.0","140.4","-21.3","55.3","3.25","18.7","20.4","66.7","40.9","7.6","56.9","60.0","104.50","43.5"
"MEM","MEM vs. NOP","05/10/2021","W","48","115.0","111.1","3.9","73.3","2.75","22.3","30.2","66.7","49.6","12.0","54.4","55.9","99.50","54.8"
"POR","POR vs. HOU","05/10/2021","W","48","132.1","122.9","9.2","63.8","3.33","20.3","24.5","83.7","52.2","8.5","60.9","65.2","105.50","53.5"
"HOU","HOU @ POR","05/10/2021","L","48","122.9","132.1","-9.2","71.4","2.31","21.1","16.3","75.5","47.8","12.4","60.0","66.3","105.50","46.5"
"NOP","NOP @ MEM","05/10/2021","L","48","111.1","115.0","-3.9","67.4","2.42","19.6","33.3","69.8","50.4","12.1","49.5","51.8","99.50","45.2"
"IND","IND @ CLE","05/10/2021","W","48","112.1","105.2","7.0","72.7","2.91","22.5","25.5","65.6","48.1","11.1","56.3","58.4","98.00","59.0"
"GSW","GSW vs. UTA","05/10/2021","W","48","119.0","114.9","4.1","63.4","2.60","19.3","19.1","68.6","44.9","10.0","54.5","60.1","100.50","55.1"
"UTA","UTA @ GSW","05/10/2021","L","48","114.9","119.0","-4.1","34.1","0.93","10.7","31.4","80.9","55.1","14.9","52.2","57.1","100.50","44.9"
"ORL","ORL vs. MIN","05/09/2021","L","48","94.1","125.5","-31.4","55.6","1.54","14.7","23.0","73.6","46.5","12.7","44.5","47.7","102.00","34.1"
"OKC","OKC @ SAC","05/09/2021","L","48","97.0","124.8","-27.7","67.6","1.64","16.5","25.9","71.4","45.0","13.9","45.4","49.1","101.00","33.5"
"DET","DET vs. CHI","05/09/2021","L","48","101.1","113.7","-12.6","61.1","1.57","17.5","18.8","83.7","49.5","14.7","52.5","54.1","95.00","42.3"
"CHI","CHI @ DET","05/09/2021","W","48","113.7","101.1","12.6","62.8","3.00","20.9","16.3","81.3","50.5","9.5","58.3","59.9","95.00","57.7"
"DAL","DAL @ CLE","05/09/2021","W","48","126.5","100.0","26.5","66.0","2.75","22.9","31.8","64.3","50.0","12.2","61.8","63.4","97.50","67.1"
"CLE","CLE vs. DAL","05/09/2021","L","48","100.0","126.5","-26.5","54.5","1.13","13.3","35.7","68.2","50.0","16.5","44.8","48.7","97.50","32.9"
"MIA","MIA @ BOS","05/09/2021","W","48","128.7","124.0","4.7","63.8","2.73","22.1","13.9","76.2","47.4","10.9","67.1","70.9","100.50","54.2"
"LAC","LAC vs. NYK","05/09/2021","L","48","104.2","109.3","-5.1","64.9","1.85","18.3","22.0","81.3","51.0","13.5","50.0","53.7","96.50","46.6"
"PHX","PHX @ LAL","05/09/2021","L","48","112.2","126.8","-14.6","59.0","1.53","18.5","8.8","67.4","42.5","15.3","61.0","65.5","97.50","46.0"
"NOP","NOP @ CHA","05/09/2021","W","48","107.7","106.8","0.9","57.8","1.63","17.7","32.1","65.5","48.6","15.4","53.1","53.0","103.50","53.0"
"CHA","CHA vs. NOP","05/09/2021","L","48","106.8","107.7","-0.9","52.4","1.16","15.3","34.5","67.9","51.4","18.4","51.1","53.4","103.50","47.0"
"SAC","SAC vs. OKC","05/09/2021","W","48","124.8","97.0","27.7","66.7","2.00","21.1","28.6","74.1","55.0","14.9","62.4","65.9","101.00","66.5"
"BOS","BOS vs. MIA","05/09/2021","L","48","124.0","128.7","-4.7","64.4","2.07","20.9","23.8","86.1","52.6","14.0","62.7","66.0","100.50","45.8"
"LAL","LAL vs. PHX","05/09/2021","W","48","126.8","112.2","14.6","61.5","1.71","17.6","32.6","91.2","57.5","14.4","56.9","62.7","97.50","54.0"
"NYK","NYK @ LAC","05/09/2021","W","48","109.3","104.2","5.1","59.5","2.50","19.1","18.8","78.0","49.0","10.3","53.9","56.4","96.50","53.4"
"MIN","MIN @ ORL","05/09/2021","W","48","125.5","94.1","31.4","63.8","3.00","20.5","26.4","77.0","53.5","9.8","56.7","59.5","102.00","65.9"
"BKN","BKN @ DEN","05/08/2021","W","48","126.3","120.2","6.1","65.9","1.59","21.1","7.1","66.7","45.6","17.2","74.2","77.6","99.00","58.6"
"SAS","SAS @ POR","05/08/2021","L","48","101.0","124.0","-23.0","45.9","2.43","13.3","22.4","64.3","43.0","6.9","44.1","49.5","100.50","37.3"
"MEM","MEM @ TOR","05/08/2021","W","48","110.1","100.0","10.1","63.2","1.41","17.1","33.3","71.0","54.0","17.2","52.9","56.5","99.00","59.2"
"TOR","TOR vs. MEM","05/08/2021","L","48","100.0","110.1","-10.1","50.0","1.50","13.3","29.0","66.7","46.0","12.1","43.6","47.3","99.00","40.8"
"UTA","UTA vs. HOU","05/08/2021","W","48","119.2","111.5","7.7","62.2","1.56","19.7","23.8","78.9","55.6","17.3","61.8","65.8","104.00","56.0"
"DET","DET @ PHI","05/08/2021","L","48","105.1","118.0","-12.9","53.7","1.22","16.8","21.3","76.1","48.4","18.2","55.4","57.1","99.50","41.5"
"PHI","PHI vs. DET","05/08/2021","W","48","118.0","105.1","12.9","53.7","2.00","16.5","23.9","78.7","51.6","11.0","54.2","60.4","99.50","58.5"
"WAS","WAS @ IND","05/08/2021","W","53","109.0","108.2","0.8","53.1","1.44","15.5","31.7","82.8","56.2","14.8","48.6","54.0","110.49","47.6"
"IND","IND vs. WAS","05/08/2021","L","53","108.2","109.0","-0.8","66.0","2.54","20.1","17.2","68.3","43.8","10.7","51.4","56.3","110.49","52.4"
"DEN","DEN vs. BKN","05/08/2021","L","48","120.2","126.3","-6.1","50.0","1.75","15.3","33.3","92.9","54.4","12.1","53.3","58.3","99.00","41.4"
"GSW","GSW vs. OKC","05/08/2021","W","48","129.5","93.3","36.3","66.0","1.63","21.8","16.7","79.7","55.8","18.1","74.7","76.5","104.50","67.0"
"POR","POR vs. SAS","05/08/2021","W","48","124.0","101.0","23.0","53.3","3.00","16.7","35.7","77.6","57.0","8.0","52.6","56.3","100.50","62.7"
"HOU","HOU @ UTA","05/08/2021","L","48","111.5","119.2","-7.7","58.1","2.78","17.7","21.1","76.2","44.4","8.7","53.1","55.0","104.00","44.0"
"OKC","OKC @ GSW","05/08/2021","L","48","93.3","129.5","-36.3","55.3","1.62","15.3","20.3","83.3","44.2","12.5","45.2","47.2","104.50","33.0"
"NYK","NYK @ PHX","05/07/2021","L","48","102.9","126.7","-23.8","63.2","1.85","18.0","16.7","79.6","48.5","12.7","51.8","55.8","101.50","39.0"
"MIN","MIN @ MIA","05/07/2021","L","48","109.8","118.6","-8.8","65.9","1.69","19.1","24.5","76.1","49.5","15.7","54.1","57.0","102.00","46.3"
"PHX","PHX vs. NYK","05/07/2021","W","48","126.7","102.9","23.8","60.5","3.71","19.0","20.4","83.3","51.5","6.9","56.5","62.1","101.50","61.0"
"HOU","HOU @ MIL","05/07/2021","L","48","120.9","127.0","-6.1","75.0","2.25","23.2","19.2","68.9","42.3","14.5","63.0","64.0","110.50","45.3"
"CHA","CHA vs. ORL","05/07/2021","W","48","118.4","110.9","7.6","63.6","2.55","19.0","32.0","70.0","52.7","10.7","54.5","58.9","102.00","57.5"
"BOS","BOS @ CHI","05/07/2021","L","48","100.0","123.5","-23.5","54.3","1.36","14.3","27.8","68.4","48.6","14.1","47.1","51.5","98.50","41.5"
"SAS","SAS @ SAC","05/07/2021","W","48","110.8","103.0","7.8","43.5","1.54","15.3","25.0","86.7","56.2","12.7","53.9","58.0","101.50","55.7"
"SAC","SAC vs. SAS","05/07/2021","L","48","103.0","110.8","-7.8","65.9","1.69","20.3","13.3","75.0","43.8","15.8","56.5","57.4","101.50","44.3"
"CHI","CHI vs. BOS","05/07/2021","W","48","123.5","100.0","23.5","60.5","2.89","18.3","31.6","72.2","51.4","9.2","52.5","56.6","98.50","58.5"
"POR","POR vs. LAL","05/07/2021","W","48","106.0","103.1","2.9","59.5","2.44","16.8","21.6","73.6","48.1","9.0","48.9","54.5","99.00","55.6"
"DEN","DEN @ UTA","05/07/2021","L","48","123.7","129.6","-5.9","72.1","1.82","22.3","28.6","67.4","48.9","17.5","62.0","65.4","97.50","50.2"
"LAL","LAL @ POR","05/07/2021","L","48","103.1","106.0","-2.9","51.4","1.36","14.5","26.4","78.4","51.9","14.3","47.8","51.2","99.00","44.4"
"CLE","CLE @ DAL","05/07/2021","L","48","95.7","117.0","-21.3","53.1","1.13","13.3","31.5","77.8","52.5","16.0","42.2","47.6","94.00","36.8"
"ORL","ORL @ CHA","05/07/2021","L","48","110.9","118.4","-7.6","46.3","2.71","13.8","30.0","68.0","47.3","6.9","46.4","50.8","102.00","42.5"
"UTA","UTA vs. DEN","05/07/2021","W","48","129.6","123.7","5.9","62.8","2.25","19.3","32.6","71.4","51.1","12.2","60.1","64.1","97.50","49.8"
