"Team","Match Up","Game Date","W/L","MIN","OffRtg","DefRtg","NetRtg","AST%","AST/TO","ASTRatio","OREB%","DREB%","REB%","TOV%","eFG%","TS%","PACE","PIE"
"SAC","SAC vs. MIA","12/11/2010","L","48","89.2","113.0","-23.8","51.5","1.55","13.5","28.1","66.7","43.4","11.8","40.0","41.8","92.50","26.4"
"IND","IND @ ATL","12/11/2010","L","48","89.2","104.3","-15.1","63.3","1.36","15.7","19.6","75.0","45.3","15.1","42.0","47.1","93.00","37.5"
"BOS","BOS @ CHA","12/11/2010","W","48","101.1","68.1","33.0","67.7","1.11","16.7","32.6","73.6","55.2","20.7","49.3","55.8","91.50","80.6"
"OKC","OKC vs. CLE","12/12/2010","W","48","116.5","85.6","30.9","61.0","2.08","20.0","22.5","66.7","48.5","13.2","57.8","60.5","90.50","76.8"
"LAC","LAC vs. ORL","12/12/2010","L","48","96.6","105.6","-9.0","68.8","2.75","17.7","24.1","70.5","44.1","9.1","40.5","44.7","88.50","42.3"
"SAS","SAS vs. POR","12/12/2010","W","48","111.8","91.8","20.0","62.5","1.43","16.7","34.1","60.7","49.0","16.5","49.3","55.6","85.00","64.8"
"ORL","ORL @ LAC","12/12/2010","W","48","105.6","96.6","9.0","47.2","1.42","14.3","29.5","75.9","55.9","13.5","52.0","54.4","88.50","57.7"
"PHI","PHI vs. NOH","12/12/2010","W","48","93.6","76.1","17.5","72.7","1.60","18.8","22.9","79.3","53.8","16.0","47.4","50.8","93.00","72.8"
"DEN","DEN @ NYK","12/12/2010","L","48","128.9","134.4","-5.5","47.6","1.82","15.3","39.5","76.7","58.1","11.3","54.8","62.1","96.50","46.7"
"NJN","NJN vs. LAL","12/12/2010","L","48","97.9","106.5","-8.6","47.2","1.13","13.1","38.9","69.4","53.4","16.0","42.7","47.2","93.50","40.4"
"CLE","CLE @ OKC","12/12/2010","L","48","85.6","116.5","-30.9","42.3","0.65","9.2","33.3","77.5","51.5","18.9","37.0","42.3","90.50","23.2"
"NOH","NOH @ PHI","12/12/2010","L","48","76.1","93.6","-17.5","16.7","0.29","3.7","20.7","77.1","46.2","15.2","33.5","39.3","93.00","27.2"
"NYK","NYK vs. DEN","12/12/2010","W","48","134.4","128.9","5.5","65.2","5.00","22.2","23.3","60.5","41.9","6.3","59.7","64.9","96.50","53.3"
"LAL","LAL @ NJN","12/12/2010","W","48","106.5","97.9","8.6","58.8","1.54","15.7","30.6","61.1","46.6","14.0","45.7","52.2","93.50","59.6"
"POR","POR @ SAS","12/12/2010","L","48","91.8","111.8","-20.0","57.6","1.36","15.2","39.3","65.9","51.0","16.5","40.8","42.5","85.00","35.2"
"POR","POR @ MEM","12/13/2010","L","48","84.9","98.9","-14.0","62.1","1.00","14.6","34.5","60.4","47.2","20.9","39.2","42.0","86.50","36.5"
"UTA","UTA vs. GSW","12/13/2010","W","48","113.7","100.0","13.7","66.7","1.63","19.5","31.0","60.0","47.4","16.8","53.2","58.8","95.00","63.9"
"MEM","MEM vs. POR","12/13/2010","W","48","98.9","84.9","14.0","48.4","1.07","12.2","39.6","65.5","52.8","16.1","42.0","46.5","86.50","63.5"
"IND","IND @ CHI","12/13/2010","L","48","79.3","97.9","-18.5","40.0","0.75","10.2","25.0","78.7","49.5","17.4","37.5","40.3","93.00","25.4"
"NOH","NOH @ MIA","12/13/2010","L","48","100.0","112.9","-12.9","50.0","1.17","13.0","23.8","75.0","50.0","14.3","42.5","51.2","84.50","39.9"
"GSW","GSW @ UTA","12/13/2010","L","48","100.0","113.7","-13.7","56.3","0.95","13.4","40.0","69.0","52.6","20.0","46.3","50.2","95.00","36.1"
"DAL","DAL vs. MIL","12/13/2010","L","48","108.8","113.2","-4.4","75.7","2.15","21.5","28.6","70.2","50.6","14.3","52.0","56.3","91.00","52.5"
"CHI","CHI vs. IND","12/13/2010","W","48","97.9","79.3","18.5","75.7","2.15","21.2","21.3","75.0","50.5","13.8","51.9","52.4","93.00","74.6"
"MIA","MIA vs. NOH","12/13/2010","W","48","112.9","100.0","12.9","54.8","2.83","15.2","25.0","76.2","50.0","7.1","47.1","55.4","84.50","60.1"
"MIL","MIL @ DAL","12/13/2010","W","48","113.2","108.8","4.4","57.5","2.09","18.0","29.8","71.4","49.4","12.1","53.0","55.5","91.00","47.5"
"MIN","MIN @ GSW","12/14/2010","L","48","102.1","111.3","-9.3","66.7","1.30","18.3","36.5","68.9","51.5","20.6","48.8","51.8","97.00","45.3"
"LAL","LAL @ WAS","12/14/2010","W","48","115.7","97.8","17.9","67.6","1.92","18.1","31.9","62.5","48.5","13.5","49.3","55.6","90.00","60.3"
"GSW","GSW vs. MIN","12/14/2010","W","48","111.3","102.1","9.3","53.8","1.11","15.9","31.1","63.5","48.5","19.6","57.8","59.6","97.00","54.7"
"CHA","CHA vs. TOR","12/14/2010","W","48","105.4","100.0","5.4","61.5","1.60","18.6","36.8","57.4","49.5","16.3","52.7","55.3","91.50","64.6"
"NJN","NJN vs. PHI","12/14/2010","L","48","89.5","95.3","-5.8","46.4","0.93","10.8","40.4","76.1","56.3","16.3","36.6","41.6","86.00","44.1"
"HOU","HOU vs. SAC","12/14/2010","W","48","121.6","107.1","14.5","67.4","2.82","21.7","30.6","70.7","48.9","11.3","55.4","58.3","97.50","55.8"
"PHI","PHI @ NJN","12/14/2010","W","48","95.3","89.5","5.8","66.7","1.43","17.2","23.9","59.6","43.7","16.3","44.6","49.8","86.00","55.9"
"SAC","SAC @ HOU","12/14/2010","L","48","107.1","121.6","-14.5","50.0","1.17","16.2","29.3","69.4","51.1","18.4","55.0","58.5","97.50","44.2"
"ORL","ORL @ DEN","12/14/2010","L","48","103.3","123.3","-20.0","58.8","1.54","16.5","22.2","71.8","45.2","14.3","50.0","54.1","90.50","40.1"
"WAS","WAS vs. LAL","12/14/2010","L","48","97.8","115.7","-17.9","51.4","1.90","14.5","37.5","68.1","51.5","11.0","42.3","45.4","90.00","39.7"
"TOR","TOR @ CHA","12/14/2010","L","48","100.0","105.4","-5.4","58.3","1.11","15.3","42.6","63.2","50.5","20.9","44.9","46.3","91.50","35.4"
"ATL","ATL @ DET","12/14/2010","L","48","89.9","115.7","-25.8","56.7","1.06","15.0","17.1","69.0","43.4","18.0","48.5","52.1","89.00","33.5"
"DEN","DEN vs. ORL","12/14/2010","W","48","123.3","103.3","20.0","55.8","1.60","19.2","28.2","77.8","54.8","16.7","60.6","62.8","90.50","59.9"
"DET","DET vs. ATL","12/14/2010","W","48","115.7","89.9","25.8","70.3","2.17","20.6","31.0","82.9","56.6","13.5","53.8","59.0","89.00","66.5"
"LAC","LAC @ PHI","12/15/2010","L","48","100.0","116.7","-16.7","48.5","1.07","12.6","43.1","69.2","56.3","16.5","42.8","48.0","90.50","40.0"
"HOU","HOU @ OKC","12/15/2010","L","48","114.1","127.2","-13.0","57.9","2.00","17.3","28.6","66.7","43.0","12.0","51.8","55.7","92.00","41.7"
"CHI","CHI @ TOR","12/15/2010","W","48","122.2","104.5","17.7","65.1","2.00","20.9","41.9","71.4","57.6","15.6","57.4","60.1","89.50","62.0"
"BOS","BOS @ NYK","12/15/2010","W","48","122.9","119.6","3.3","57.8","2.00","19.3","31.7","70.7","51.2","13.5","56.4","61.9","96.50","55.1"
"NYK","NYK vs. BOS","12/15/2010","L","48","119.6","122.9","-3.3","44.2","1.12","14.8","29.3","68.3","48.8","17.5","58.6","62.7","96.50","44.9"
"IND","IND vs. LAL","12/15/2010","L","48","104.4","121.1","-16.7","60.5","3.29","19.3","13.0","64.3","37.5","7.8","50.6","53.4","90.00","43.4"
"OKC","OKC vs. HOU","12/15/2010","W","48","127.2","114.1","13.0","61.0","1.47","19.7","33.3","71.4","57.0","18.5","62.7","69.8","92.00","58.3"
"MEM","MEM vs. CHA","12/15/2010","W","48","117.7","82.5","35.2","69.8","2.50","21.9","27.9","81.4","54.7","12.5","54.9","59.6","96.50","70.1"
"PHX","PHX vs. MIN","12/15/2010","W","48","121.9","116.2","5.7","72.7","2.00","21.2","31.3","69.6","50.0","15.2","59.2","63.0","105.00","51.8"
"LAL","LAL @ IND","12/15/2010","W","48","121.1","104.4","16.7","59.5","2.50","19.4","35.7","87.0","62.5","11.1","56.1","58.9","90.00","56.6"
"POR","POR @ DAL","12/15/2010","L","48","110.1","115.7","-5.6","61.9","3.25","20.3","28.9","76.5","49.4","9.0","51.2","52.7","89.00","45.5"
"MIN","MIN @ PHX","12/15/2010","L","48","116.2","121.9","-5.7","60.0","1.88","20.3","30.4","68.8","50.0","15.2","58.1","60.2","105.00","48.2"
"MIL","MIL @ SAS","12/15/2010","L","48","95.7","97.9","-2.1","48.6","1.06","14.2","19.6","91.9","51.8","17.0","48.1","52.3","94.00","47.2"
"SAC","SAC @ NOH","12/15/2010","L","48","101.1","103.3","-2.2","48.7","1.19","15.4","31.9","68.1","50.0","17.8","50.0","51.0","90.50","43.3"
"NOH","NOH vs. SAC","12/15/2010","W","48","103.3","101.1","2.2","73.5","2.08","19.1","31.9","68.1","50.0","13.2","46.2","51.5","90.50","56.7"
"CLE","CLE @ MIA","12/15/2010","L","48","103.3","111.0","-7.7","54.3","2.11","15.1","30.2","72.1","49.0","9.8","45.4","49.6","91.50","42.7"
"CHA","CHA @ MEM","12/15/2010","L","48","82.5","117.7","-35.2","53.6","0.68","12.5","18.6","72.1","45.3","22.7","44.9","50.4","96.50","29.9"
"SAS","SAS vs. MIL","12/15/2010","W","48","97.9","95.7","2.1","66.7","1.41","19.8","8.1","80.4","48.2","18.1","54.3","57.5","94.00","52.8"
"DAL","DAL vs. POR","12/15/2010","W","48","115.7","110.1","5.6","50.0","1.67","17.2","23.5","71.1","50.6","13.5","56.1","61.9","89.00","54.5"
"PHI","PHI vs. LAC","12/15/2010","W","48","116.7","100.0","16.7","55.0","4.40","17.2","30.8","56.9","43.7","5.6","47.3","51.9","90.50","60.0"
"MIA","MIA vs. CLE","12/15/2010","W","48","111.0","103.3","7.7","53.1","1.21","14.3","27.9","69.8","51.0","15.4","52.9","57.4","91.50","57.3"
"TOR","TOR vs. CHI","12/15/2010","L","48","104.5","122.2","-17.7","50.0","1.90","15.6","28.6","58.1","42.4","11.2","45.9","50.0","89.50","38.0"
"DEN","DEN vs. SAS","12/16/2010","L","48","116.7","115.3","1.4","51.3","2.22","16.0","20.0","76.7","47.7","9.4","52.5","58.1","97.00","45.8"
"BOS","BOS vs. ATL","12/16/2010","W","48","115.9","103.4","12.5","63.6","2.33","21.9","31.0","72.2","50.0","13.6","56.6","58.1","87.50","56.5"
"WAS","WAS @ NJN","12/16/2010","L","48","89.0","96.0","-7.0","54.8","0.81","13.2","25.5","62.5","43.4","21.0","42.9","49.3","100.50","39.2"
"SAS","SAS @ DEN","12/16/2010","W","48","115.3","116.7","-1.4","60.5","2.89","19.5","23.3","80.0","52.3","9.2","57.2","60.1","97.00","54.2"
"NJN","NJN vs. WAS","12/16/2010","W","48","96.0","89.0","7.0","50.0","0.71","11.3","37.5","74.5","56.6","20.8","41.9","51.2","100.50","60.8"
"ATL","ATL @ BOS","12/16/2010","L","48","103.4","115.9","-12.5","47.1","0.89","14.2","27.8","69.0","50.0","20.7","52.2","57.3","87.50","43.5"
"NOH","NOH vs. UTA","12/17/2010","W","48","109.9","78.0","31.9","60.5","1.21","17.8","39.5","80.7","64.2","20.9","54.0","59.0","91.00","80.0"
"MEM","MEM @ HOU","12/17/2010","L","48","90.6","106.2","-15.6","38.7","0.80","9.6","31.0","65.1","45.5","15.6","37.6","44.5","96.50","35.8"
"DAL","DAL vs. PHX","12/17/2010","W","48","103.9","91.0","12.9","69.2","3.00","19.3","21.2","80.0","51.4","8.8","50.0","53.2","101.00","60.1"
"PHX","PHX @ DAL","12/17/2010","L","48","91.0","103.9","-12.9","62.9","1.83","16.5","20.0","78.8","48.6","12.0","42.1","46.1","101.00","39.9"
"NYK","NYK vs. MIA","12/17/2010","L","48","91.9","114.1","-22.2","68.6","1.85","17.4","26.7","74.4","45.5","13.1","43.8","45.9","99.00","38.4"
"PHI","PHI vs. LAL","12/17/2010","L","48","86.2","101.1","-14.9","66.7","1.69","16.8","30.4","72.3","49.5","13.8","39.2","43.0","93.00","42.4"
"CLE","CLE @ IND","12/17/2010","L","48","94.3","102.9","-8.6","61.8","1.40","15.8","13.7","78.3","44.3","14.3","45.1","51.1","105.00","42.7"
"MIN","MIN @ POR","12/17/2010","L","48","106.3","111.5","-5.2","41.5","0.94","12.6","46.2","66.7","55.3","18.8","46.2","50.8","96.00","44.2"
"TOR","TOR vs. NJN","12/17/2010","W","48","107.7","101.1","6.6","65.0","2.36","19.8","31.3","72.9","52.1","12.1","50.6","52.7","91.00","54.1"
"UTA","UTA @ NOH","12/17/2010","L","48","78.0","109.9","-31.9","44.8","1.18","11.3","19.3","60.5","35.8","12.1","37.7","39.5","91.00","20.0"
"NJN","NJN @ TOR","12/17/2010","L","48","101.1","107.7","-6.6","52.8","1.58","15.7","27.1","68.8","47.9","13.2","46.3","51.0","91.00","45.9"
"POR","POR vs. MIN","12/17/2010","W","48","111.5","106.3","5.2","54.8","1.35","17.4","33.3","53.8","44.7","17.7","54.8","58.6","96.00","55.8"
"CHA","CHA @ ATL","12/17/2010","L","48","98.8","103.4","-4.6","54.5","1.50","14.3","41.8","69.8","54.1","14.0","39.1","44.4","86.50","45.3"
"SAC","SAC @ OKC","12/17/2010","L","48","93.5","112.1","-18.5","42.9","1.00","12.2","35.3","63.8","49.0","16.1","43.9","47.2","92.00","34.9"
"MIA","MIA @ NYK","12/17/2010","W","48","114.1","91.9","22.2","42.2","1.06","15.1","25.6","73.3","54.5","18.2","61.0","62.8","99.00","61.6"
"IND","IND vs. CLE","12/17/2010","W","48","102.9","94.3","8.6","52.6","1.11","14.9","21.7","86.3","55.7","17.1","52.5","57.1","105.00","57.3"
"ATL","ATL vs. CHA","12/17/2010","W","48","103.4","98.8","4.6","66.7","1.71","19.4","30.2","58.2","45.9","16.1","50.0","53.8","86.50","54.7"
"LAL","LAL @ PHI","12/17/2010","W","48","101.1","86.2","14.9","66.7","1.57","17.3","27.7","69.6","50.5","15.2","43.7","50.9","93.00","57.6"
"HOU","HOU vs. MEM","12/17/2010","W","48","106.2","90.6","15.6","69.2","1.29","19.6","34.9","69.0","54.5","21.6","54.3","57.9","96.50","64.2"
"LAC","LAC @ DET","12/17/2010","W","48","122.5","98.9","23.6","67.4","1.63","23.0","41.0","61.8","53.2","21.3","63.0","62.8","89.00","67.0"
"DET","DET vs. LAC","12/17/2010","L","48","98.9","122.5","-23.6","57.6","1.36","15.0","38.2","59.0","46.8","15.7","42.7","46.9","89.00","33.0"
"OKC","OKC vs. SAC","12/17/2010","W","48","112.1","93.5","18.5","59.0","1.77","17.6","36.2","64.7","51.0","14.3","50.0","53.4","92.00","65.1"
"LAC","LAC @ CHI","12/18/2010","W","48","108.7","107.6","1.1","54.1","1.33","16.3","30.0","69.4","51.7","16.3","56.2","58.0","92.00","54.0"
"NYK","NYK @ CLE","12/18/2010","L","53","91.9","97.3","-5.4","56.4","1.16","15.4","21.1","73.0","48.3","17.1","46.8","50.4","100.98","44.7"
"GSW","GSW @ POR","12/18/2010","L","48","104.4","105.5","-1.1","47.2","0.94","13.7","36.7","71.4","52.7","19.8","48.1","52.1","91.00","44.7"
"ORL","ORL vs. PHI","12/18/2010","L","48","93.7","102.1","-8.4","52.8","1.19","14.5","35.8","80.4","56.6","16.8","43.1","46.0","95.00","42.3"
"SAS","SAS vs. MEM","12/18/2010","W","53","112.0","107.1","4.9","70.5","2.07","21.8","26.1","64.9","47.6","15.0","57.0","59.3","90.11","55.4"
"CHI","CHI vs. LAC","12/18/2010","L","48","107.6","108.7","-1.1","43.6","1.13","13.8","30.6","70.0","48.3","16.3","51.2","53.7","92.00","46.0"
"DEN","DEN vs. MIN","12/18/2010","W","48","113.9","110.8","3.1","64.1","2.08","18.1","23.1","63.8","42.4","11.9","51.2","57.2","101.50","47.4"
"WAS","WAS vs. MIA","12/18/2010","L","48","97.9","96.9","1.0","59.5","1.69","16.4","29.1","77.3","50.5","13.5","43.7","47.7","97.00","47.9"
"CLE","CLE vs. NYK","12/18/2010","W","53","97.3","91.9","5.4","66.7","1.87","17.8","27.0","78.9","51.7","13.4","46.1","49.2","100.98","55.3"
"MEM","MEM @ SAS","12/18/2010","L","53","107.1","112.0","-4.9","54.8","1.64","16.3","35.1","73.9","52.4","14.1","48.4","50.8","90.11","44.6"
"MIN","MIN @ DEN","12/18/2010","L","48","110.8","113.9","-3.1","61.5","1.41","17.0","36.2","76.9","57.6","16.7","50.0","56.8","101.50","52.6"
"PHI","PHI @ ORL","12/18/2010","W","48","102.1","93.7","8.4","52.9","1.50","14.8","19.6","64.2","43.4","12.6","46.1","53.5","95.00","57.7"
"MIL","MIL vs. UTA","12/18/2010","L","48","98.9","110.5","-11.6","65.6","1.62","18.6","19.5","62.7","43.5","14.9","50.0","54.5","86.50","43.9"
"MIA","MIA @ WAS","12/18/2010","W","48","96.9","97.9","-1.0","58.1","1.06","14.4","22.7","70.9","49.5","17.3","48.6","55.2","97.00","52.1"
"POR","POR vs. GSW","12/18/2010","W","48","105.5","104.4","1.1","63.2","1.71","18.9","28.6","63.3","47.3","15.4","52.6","54.7","91.00","55.3"
"UTA","UTA @ MIL","12/18/2010","W","48","110.5","98.9","11.6","71.4","2.50","19.2","37.3","80.5","56.5","11.6","46.4","50.3","86.50","56.1"
"NOH","NOH @ DET","12/19/2010","L","53","108.0","111.0","-3.0","46.2","1.20","13.3","38.0","75.6","55.8","15.0","48.3","53.9","90.57","48.3"
"SAC","SAC vs. HOU","12/19/2010","L","48","98.9","107.4","-8.4","51.4","1.38","13.7","34.5","52.1","42.5","13.8","42.3","46.8","94.50","41.1"
"HOU","HOU @ SAC","12/19/2010","W","48","107.4","98.9","8.4","75.7","1.27","19.4","47.9","65.5","57.5","23.2","51.2","55.0","94.50","58.9"
"ATL","ATL @ NJN","12/19/2010","L","48","87.2","92.7","-5.5","75.9","1.38","17.9","15.2","68.6","43.3","17.0","42.6","48.7","95.00","47.7"
"IND","IND @ BOS","12/19/2010","L","48","92.6","102.1","-9.4","50.0","1.31","12.8","33.3","78.4","50.0","13.7","37.5","42.3","96.00","37.0"
"BOS","BOS vs. IND","12/19/2010","W","48","102.1","92.6","9.4","56.1","1.28","18.4","21.6","66.7","50.0","18.6","55.9","59.0","96.00","63.0"
"OKC","OKC vs. PHX","12/19/2010","L","48","112.2","116.5","-4.2","60.6","1.67","15.3","28.0","67.6","44.0","12.2","46.8","56.6","97.50","47.4"
"LAL","LAL @ TOR","12/19/2010","W","48","118.8","108.9","9.9","48.8","1.18","14.6","39.0","75.0","58.4","16.8","56.3","62.4","101.00","55.1"
"PHX","PHX @ OKC","12/19/2010","W","48","116.5","112.2","4.2","54.8","1.15","17.7","32.4","72.0","56.0","20.6","60.3","65.5","97.50","52.6"
"NJN","NJN vs. ATL","12/19/2010","W","48","92.7","87.2","5.5","54.3","1.19","14.8","31.4","84.8","56.7","16.7","44.0","48.2","95.00","52.3"
"DET","DET vs. NOH","12/19/2010","W","53","111.0","108.0","3.0","59.1","1.53","19.3","24.4","62.0","44.2","17.0","59.0","59.6","90.57","51.7"
"TOR","TOR vs. LAL","12/19/2010","L","48","108.9","118.8","-9.9","65.9","1.80","19.3","25.0","61.0","41.6","14.9","51.1","56.1","101.00","44.9"
"LAC","LAC vs. MIN","12/20/2010","W","48","116.5","92.8","23.7","72.1","2.38","21.4","37.8","81.1","61.2","13.4","56.0","57.9","97.00","67.4"
"IND","IND vs. NOH","12/20/2010","W","48","100.0","98.9","1.1","64.7","1.47","17.5","20.8","59.3","41.2","16.0","49.4","53.2","94.00","50.3"
"NOH","NOH @ IND","12/20/2010","L","48","98.9","100.0","-1.1","54.5","1.00","13.4","40.7","79.2","58.8","19.1","42.2","47.9","94.00","49.7"
"GSW","GSW vs. HOU","12/20/2010","L","48","115.5","123.5","-8.0","67.4","2.07","20.7","31.1","54.3","42.9","14.4","55.4","58.4","97.50","44.7"
"PHX","PHX @ SAS","12/20/2010","L","48","115.8","122.9","-7.1","50.0","1.53","17.7","30.0","58.3","45.5","15.8","57.0","59.1","95.50","44.7"
"UTA","UTA @ CLE","12/20/2010","W","48","118.8","104.7","14.2","71.8","2.80","21.9","35.6","76.7","55.7","11.8","53.7","56.7","85.50","54.6"
"CLE","CLE vs. UTA","12/20/2010","L","48","104.7","118.8","-14.2","70.0","2.33","18.1","23.3","64.4","44.3","10.5","50.0","54.2","85.50","45.4"
"ORL","ORL @ ATL","12/20/2010","L","48","89.0","98.9","-9.9","60.0","1.25","13.0","17.6","66.0","42.3","13.2","38.0","46.9","91.50","42.3"
"MIN","MIN @ LAC","12/20/2010","L","48","92.8","116.5","-23.7","62.5","1.54","15.9","18.9","62.2","38.8","13.4","44.4","49.0","97.00","32.6"
"WAS","WAS vs. CHA","12/20/2010","W","48","114.9","80.6","34.2","57.9","1.57","17.9","25.0","73.0","49.3","14.9","56.8","62.6","93.50","73.2"
"DAL","DAL @ MIA","12/20/2010","W","48","108.9","107.9","1.0","57.6","1.36","15.7","30.2","69.1","52.0","15.6","50.0","56.8","89.50","54.9"
"POR","POR vs. MIL","12/20/2010","W","48","129.3","96.4","32.9","69.2","2.45","21.6","42.5","63.5","54.3","13.4","55.1","59.6","82.50","71.7"
"ATL","ATL vs. ORL","12/20/2010","W","48","98.9","89.0","9.9","69.7","1.44","17.6","34.0","82.4","57.7","17.4","45.0","49.1","91.50","57.7"
"MIA","MIA vs. DAL","12/20/2010","L","48","107.9","108.9","-1.0","52.9","1.50","14.5","30.9","69.8","48.0","13.5","47.0","50.5","89.50","45.1"
"MIL","MIL @ POR","12/20/2010","L","48","96.4","129.3","-32.9","43.3","1.18","11.4","36.5","57.5","45.7","13.3","40.5","45.1","82.50","28.3"
"SAS","SAS vs. PHX","12/20/2010","W","48","122.9","115.8","7.1","62.8","2.45","19.1","41.7","70.0","54.5","11.5","52.8","57.7","95.50","55.3"
"CHA","CHA @ WAS","12/20/2010","L","48","80.6","114.9","-34.2","64.3","0.62","14.9","27.0","75.0","50.7","31.2","46.8","51.4","93.50","26.8"
"HOU","HOU @ GSW","12/20/2010","W","48","123.5","115.5","8.0","73.8","1.82","20.8","45.7","68.9","57.1","17.3","56.5","61.1","97.50","55.3"
"CHI","CHI vs. PHI","12/21/2010","W","48","128.7","80.9","47.9","65.3","2.46","24.4","17.2","69.1","51.2","13.8","68.4","71.0","94.00","79.4"
"ORL","ORL vs. DAL","12/21/2010","L","48","106.5","111.7","-5.3","57.9","1.69","17.3","25.0","80.0","50.0","14.0","50.6","54.2","93.50","44.2"
"NJN","NJN @ MEM","12/21/2010","W","48","111.0","103.3","7.7","37.5","1.07","12.9","27.5","72.1","54.5","15.4","55.3","58.6","91.00","56.6"
"DAL","DAL @ ORL","12/21/2010","W","48","111.7","106.5","5.3","73.7","2.15","21.7","20.0","75.0","50.0","13.8","57.9","61.6","93.50","55.8"
"CHA","CHA vs. OKC","12/21/2010","L","48","91.0","108.8","-17.8","60.0","1.20","15.3","22.4","65.1","42.4","16.9","42.7","46.9","90.00","34.0"
"LAL","LAL vs. MIL","12/21/2010","L","48","92.9","118.1","-25.1","48.6","0.94","14.3","39.1","59.5","48.2","21.2","46.8","47.8","84.00","35.5"
"GSW","GSW @ SAC","12/21/2010","W","53","106.4","100.0","6.4","57.1","1.26","16.4","24.5","63.1","45.8","17.3","52.8","56.5","99.17","56.1"
"MIL","MIL @ LAL","12/21/2010","W","48","118.1","92.9","25.1","51.4","1.06","16.2","40.5","60.9","51.8","21.7","56.2","60.6","84.00","64.5"
"PHI","PHI @ CHI","12/21/2010","L","48","80.9","128.7","-47.9","46.4","0.72","10.6","30.9","82.8","48.8","19.1","36.3","42.2","94.00","20.6"
"OKC","OKC @ CHA","12/21/2010","W","48","108.8","91.0","17.8","54.8","1.21","13.8","34.9","77.6","57.6","15.4","48.6","57.0","90.00","66.0"
"MEM","MEM vs. NJN","12/21/2010","L","48","103.3","111.0","-7.7","45.7","2.00","13.0","27.9","72.5","45.5","8.8","42.0","46.6","91.00","43.4"
"SAC","SAC vs. GSW","12/21/2010","L","53","100.0","106.4","-6.4","46.2","0.90","12.0","36.9","75.5","54.2","18.3","42.5","48.5","99.17","43.9"
"BOS","BOS vs. PHI","12/22/2010","W","48","96.6","94.1","2.4","61.3","1.90","15.7","30.8","85.7","55.3","11.5","42.5","47.1","86.00","51.0"
"CHI","CHI @ WAS","12/22/2010","W","48","92.6","86.0","6.5","58.1","0.86","14.4","33.3","77.6","56.4","22.3","43.8","50.7","93.50","56.7"
"DET","DET @ TOR","12/22/2010","W","48","118.6","95.9","22.7","58.7","3.38","20.1","25.0","85.3","51.3","8.2","55.6","58.5","97.00","59.2"
"DEN","DEN @ SAS","12/22/2010","L","48","115.7","121.1","-5.4","62.9","1.69","17.5","33.3","73.2","52.3","14.6","50.0","56.7","89.50","48.8"
"MIN","MIN vs. UTA","12/22/2010","L","48","103.9","109.8","-5.9","51.4","0.95","13.9","34.0","73.2","51.1","19.4","48.3","53.6","102.50","37.5"
"WAS","WAS vs. CHI","12/22/2010","L","48","86.0","92.6","-6.5","56.7","1.06","14.2","22.4","66.7","43.6","17.2","40.5","45.8","93.50","43.3"
"OKC","OKC @ NYK","12/22/2010","L","48","102.1","115.5","-13.4","39.5","1.07","11.0","39.7","73.9","54.1","14.6","40.7","45.4","96.50","38.1"
"ATL","ATL vs. CLE","12/22/2010","W","48","114.0","96.6","17.4","69.0","2.90","23.0","27.9","76.6","53.3","11.6","55.4","56.1","86.50","58.7"
"NJN","NJN @ NOH","12/22/2010","L","48","108.3","122.1","-13.8","56.8","3.00","18.4","20.5","56.4","37.3","8.3","48.1","52.2","85.00","40.1"
"UTA","UTA @ MIN","12/22/2010","W","48","109.8","103.9","5.9","67.6","1.39","18.1","26.8","66.0","48.9","17.6","50.0","59.3","102.50","62.5"
"LAC","LAC vs. HOU","12/22/2010","L","48","94.8","100.0","-5.2","62.9","1.38","16.2","32.1","67.3","48.6","16.5","42.5","46.7","97.00","46.0"
"CLE","CLE @ ATL","12/22/2010","L","48","96.6","114.0","-17.4","64.7","2.44","18.3","23.4","72.1","46.7","10.3","45.1","48.4","86.50","41.3"
"NOH","NOH vs. NJN","12/22/2010","W","48","122.1","108.3","13.8","65.9","1.93","20.9","43.6","79.5","62.7","16.3","59.2","61.6","85.00","59.9"
"PHI","PHI @ BOS","12/22/2010","L","48","94.1","96.6","-2.4","50.0","1.08","13.3","14.3","69.2","44.7","15.3","44.6","50.9","86.00","49.0"
"TOR","TOR vs. DET","12/22/2010","L","48","95.9","118.6","-22.7","74.3","1.08","20.3","14.7","75.0","48.7","24.7","56.0","60.3","97.00","40.8"
"HOU","HOU @ LAC","12/22/2010","W","48","100.0","94.8","5.2","80.0","1.47","20.1","32.7","67.9","51.4","19.6","48.2","52.6","97.00","54.0"
"NYK","NYK vs. OKC","12/22/2010","W","48","115.5","102.1","13.4","71.4","2.73","21.7","26.1","60.3","45.9","11.3","54.7","58.8","96.50","61.9"
"SAS","SAS vs. DEN","12/22/2010","W","48","121.1","115.7","5.4","65.0","2.00","20.5","26.8","66.7","47.7","14.4","61.8","63.0","89.50","51.2"
"MIA","MIA @ PHX","12/23/2010","W","48","104.4","89.2","15.1","32.4","0.75","10.3","31.1","71.4","52.1","17.6","48.2","53.1","92.00","55.3"
"PHX","PHX vs. MIA","12/23/2010","L","48","89.2","104.4","-15.1","83.3","1.32","19.2","28.6","68.9","47.9","20.4","46.7","49.8","92.00","44.7"
"SAC","SAC vs. MIL","12/23/2010","L","48","82.3","88.4","-6.1","58.1","0.72","13.3","41.1","83.3","60.6","26.0","40.6","43.1","95.50","39.7"
