"Team","Match Up","Game Date","W/L","MIN","OffRtg","DefRtg","NetRtg","AST%","AST/TO","ASTRatio","OREB%","DREB%","REB%","TOV%","eFG%","TS%","PACE","PIE"
"POR","POR @ SAC","10/31/2014","L","48","103.3","113.2","-9.9","58.8","1.82","16.3","25.5","64.6","44.4","12.1","46.4","51.4","91.00","45.6"
"SAS","SAS @ PHX","10/31/2014","L","48","94.7","100.0","-5.3","62.5","1.54","16.5","18.4","74.5","48.1","13.8","46.2","50.5","94.00","47.3"
"MIL","MIL vs. PHI","10/31/2014","W","48","93.9","81.0","12.9","69.4","1.19","17.4","35.7","72.6","55.1","21.2","46.0","47.8","99.50","62.3"
"CHI","CHI vs. CLE","10/31/2014","L","53","102.9","109.6","-6.8","61.0","1.25","17.4","31.4","56.9","45.7","19.0","52.8","55.4","94.64","47.7"
"IND","IND vs. MEM","10/31/2014","L","48","101.1","107.8","-6.6","55.9","1.06","16.0","29.3","72.9","52.8","20.5","51.4","54.9","89.00","48.9"
"PHI","PHI @ MIL","10/31/2014","L","48","81.0","93.9","-12.9","62.5","1.11","14.8","27.4","64.3","44.9","18.0","40.1","42.3","99.50","37.7"
"MEM","MEM @ IND","10/31/2014","W","48","107.8","101.1","6.6","57.1","2.22","16.4","27.1","70.7","47.2","10.0","48.7","53.4","89.00","51.1"
"LAC","LAC @ LAL","10/31/2014","W","48","116.8","107.8","9.1","73.5","1.67","18.9","15.8","77.3","48.8","14.9","56.3","65.3","102.00","55.5"
"CLE","CLE @ CHI","10/31/2014","W","53","109.6","102.9","6.8","43.9","1.50","12.1","43.1","68.6","54.3","11.5","40.9","48.1","94.64","52.3"
"PHX","PHX vs. SAS","10/31/2014","W","48","100.0","94.7","5.3","42.9","2.14","12.2","25.5","81.6","51.9","7.4","41.4","47.7","94.00","52.7"
"SAC","SAC vs. POR","10/31/2014","W","48","113.2","103.3","9.9","41.2","1.40","11.5","35.4","74.5","55.6","11.0","44.4","53.4","91.00","54.4"
"CHA","CHA vs. MEM","11/01/2014","L","48","73.4","74.7","-1.3","65.4","0.85","14.5","14.9","79.2","49.0","21.3","38.9","43.2","94.50","56.5"
"TOR","TOR @ ORL","11/01/2014","W","48","113.7","101.1","12.6","39.4","1.44","10.2","39.6","74.0","56.3","9.5","42.2","51.9","94.50","58.7"
"GSW","GSW vs. LAL","11/01/2014","W","48","122.1","101.0","21.1","65.2","1.50","20.3","36.8","65.4","53.3","19.2","62.0","66.6","103.50","66.1"
"ATL","ATL vs. IND","11/01/2014","W","48","108.5","96.8","11.7","74.3","2.00","21.1","10.5","73.6","47.3","13.8","55.8","61.1","94.50","60.6"
"HOU","HOU vs. BOS","11/01/2014","W","48","104.0","90.9","13.1","62.5","1.05","14.7","34.7","71.4","55.4","19.0","50.0","55.6","99.50","57.7"
"WAS","WAS vs. MIL","11/01/2014","W","48","108.0","98.0","10.0","70.0","1.47","20.6","23.7","64.6","46.5","19.0","57.5","61.7","99.50","65.5"
"UTA","UTA vs. PHX","11/01/2014","W","48","120.4","92.9","27.6","45.2","1.36","14.4","33.3","78.8","57.0","14.3","51.7","57.5","98.00","65.1"
"OKC","OKC vs. DEN","11/01/2014","W","48","105.2","94.8","10.4","64.9","1.71","17.9","28.3","76.6","52.7","14.4","50.0","54.5","96.50","59.9"
"IND","IND @ ATL","11/01/2014","L","48","96.8","108.5","-11.7","80.6","1.39","18.7","26.4","89.5","52.7","18.9","45.7","51.0","94.50","39.4"
"MEM","MEM @ CHA","11/01/2014","W","48","74.7","73.4","1.3","55.2","0.84","13.2","20.8","85.1","51.0","20.0","38.1","41.4","94.50","43.5"
"PHI","PHI vs. MIA","11/01/2014","L","48","96.0","115.2","-19.2","80.0","1.12","20.9","17.6","70.8","48.8","25.0","57.5","61.2","99.50","45.2"
"MIA","MIA @ PHI","11/01/2014","W","48","115.2","96.0","19.2","80.5","2.06","22.8","29.2","82.4","51.2","16.2","56.6","59.5","99.50","54.8"
"DET","DET vs. BKN","11/01/2014","L","48","102.3","115.9","-13.6","65.6","3.00","17.6","24.5","67.4","45.3","8.0","42.8","49.2","88.00","46.0"
"CHI","CHI @ MIN","11/01/2014","W","48","111.6","109.4","2.2","45.5","0.88","12.5","23.8","68.6","48.4","17.9","54.3","61.2","95.50","47.8"
"BKN","BKN @ DET","11/01/2014","W","48","115.9","102.3","13.6","42.9","2.25","15.0","32.6","75.5","54.7","9.1","52.3","55.0","88.00","54.0"
"NOP","NOP vs. DAL","11/01/2014","L","48","106.1","112.4","-6.2","63.2","1.85","16.9","36.4","71.7","52.5","13.3","46.6","51.3","97.50","49.0"
"LAL","LAL @ GSW","11/01/2014","L","48","101.0","122.1","-21.1","51.2","0.95","14.8","34.6","63.2","46.7","21.4","48.9","52.5","103.50","33.9"
"PHX","PHX @ UTA","11/01/2014","L","48","92.9","120.4","-27.6","47.2","1.31","13.6","21.2","66.7","43.0","13.3","45.4","48.6","98.00","34.9"
"DEN","DEN @ OKC","11/01/2014","L","48","94.8","105.2","-10.4","54.3","1.06","15.1","23.4","71.7","47.3","18.8","48.1","51.2","96.50","40.1"
"BOS","BOS @ HOU","11/01/2014","L","48","90.9","104.0","-13.1","54.1","1.82","14.7","28.6","65.3","44.6","11.1","38.3","42.5","99.50","42.3"
"DAL","DAL @ NOP","11/01/2014","W","48","112.4","106.1","6.2","54.3","2.08","18.5","28.3","63.6","47.5","12.4","55.1","56.0","97.50","51.0"
"ORL","ORL vs. TOR","11/01/2014","L","48","101.1","113.7","-12.6","65.8","1.79","19.1","26.0","60.4","43.7","14.9","51.2","51.9","94.50","41.3"
"MIN","MIN vs. CHI","11/01/2014","L","48","109.4","111.6","-2.2","68.4","2.36","18.8","31.4","76.2","51.6","11.5","47.1","53.2","95.50","52.2"
"MIL","MIL @ WAS","11/01/2014","L","48","98.0","108.0","-10.0","52.9","0.64","13.4","35.4","76.3","53.5","28.3","48.1","53.6","99.50","34.5"
"MIA","MIA vs. TOR","11/02/2014","W","48","117.6","113.3","4.2","62.9","1.29","17.3","41.7","68.0","57.0","18.7","56.4","61.7","90.50","61.9"
"GSW","GSW @ POR","11/02/2014","W","48","96.0","90.0","6.0","61.1","1.29","16.9","18.4","63.2","42.5","17.2","48.1","52.6","99.50","55.6"
"LAC","LAC vs. SAC","11/02/2014","L","48","100.0","106.5","-6.5","69.7","2.30","17.6","30.4","66.7","44.6","10.9","42.6","47.3","92.00","42.1"
"POR","POR vs. GSW","11/02/2014","L","48","90.0","96.0","-6.0","54.1","1.05","14.4","36.8","81.6","57.5","19.0","44.0","45.8","99.50","44.4"
"TOR","TOR @ MIA","11/02/2014","L","48","113.3","117.6","-4.2","29.7","1.10","9.4","32.0","58.3","43.0","11.1","49.4","53.0","90.50","38.1"
"NYK","NYK vs. CHA","11/02/2014","W","48","109.1","104.5","4.6","59.0","1.64","18.7","27.9","76.2","51.8","15.9","55.1","56.2","88.50","46.0"
"CHA","CHA @ NYK","11/02/2014","L","48","104.5","109.1","-4.6","60.6","1.54","16.9","23.8","72.1","48.2","14.6","51.4","56.2","88.50","54.0"
"SAC","SAC @ LAC","11/02/2014","W","48","106.5","100.0","6.5","61.8","1.05","16.8","33.3","69.6","55.4","21.7","52.2","59.4","92.00","57.9"
"DEN","DEN vs. SAC","11/03/2014","L","48","101.0","104.8","-3.8","61.1","1.47","15.2","33.9","62.0","46.8","14.4","41.4","48.8","104.50","40.3"
"DAL","DAL vs. BOS","11/03/2014","W","48","118.0","111.9","6.1","54.5","1.33","17.9","25.0","52.5","41.4","18.0","62.2","65.0","100.50","53.5"
"OKC","OKC @ BKN","11/03/2014","L","48","94.4","128.9","-34.4","43.8","0.78","11.2","40.0","73.2","54.2","20.0","43.9","46.6","90.00","28.1"
"NOP","NOP @ MEM","11/03/2014","L","48","86.2","97.9","-11.7","48.3","1.17","11.2","29.0","77.1","50.0","12.8","36.0","41.0","94.50","30.8"
"BOS","BOS @ DAL","11/03/2014","L","48","111.9","118.0","-6.1","64.4","1.71","18.5","47.5","75.0","58.6","16.8","49.5","51.8","100.50","46.5"
"LAC","LAC vs. UTA","11/03/2014","W","48","113.8","107.4","6.4","68.3","2.80","21.9","14.6","69.8","42.9","10.6","56.8","60.5","94.00","55.7"
"HOU","HOU @ PHI","11/03/2014","W","48","110.6","98.9","11.7","84.4","1.23","19.6","39.1","76.6","58.1","23.4","53.3","59.0","94.00","58.4"
"UTA","UTA @ LAC","11/03/2014","L","48","107.4","113.8","-6.4","66.7","1.41","18.6","30.2","85.4","57.1","18.1","53.2","57.7","94.00","44.3"
"MEM","MEM vs. NOP","11/03/2014","W","48","97.9","86.2","11.7","61.3","1.73","15.2","22.9","71.0","50.0","11.6","43.4","50.4","94.50","69.2"
"BKN","BKN vs. OKC","11/03/2014","W","48","128.9","94.4","34.4","56.8","3.13","19.8","26.8","60.0","45.8","8.9","58.9","62.8","90.00","71.9"
"SAC","SAC @ DEN","11/03/2014","W","48","104.8","101.0","3.8","61.8","1.17","14.6","38.0","66.1","53.2","17.1","43.2","54.1","104.50","59.7"
"PHI","PHI vs. HOU","11/03/2014","L","48","98.9","110.6","-11.7","57.6","1.06","15.3","23.4","60.9","41.9","19.1","52.0","55.3","94.00","41.6"
"CHA","CHA @ NOP","11/04/2014","L","48","97.8","106.4","-8.5","62.2","1.92","18.9","14.0","72.1","43.0","12.9","50.0","53.1","93.50","44.2"
"PHX","PHX @ LAL","11/04/2014","W","48","109.8","106.0","3.8","68.3","2.15","18.9","37.7","67.8","53.6","12.7","48.4","53.5","101.00","57.1"
"CHI","CHI vs. ORL","11/04/2014","W","48","107.7","98.9","8.8","65.7","1.92","18.5","22.2","69.6","48.5","13.2","51.3","56.4","91.00","57.4"
"NOP","NOP vs. CHA","11/04/2014","W","48","106.4","97.8","8.5","68.4","2.00","19.7","27.9","86.0","57.0","13.8","50.0","56.0","93.50","55.8"
"TOR","TOR vs. OKC","11/04/2014","W","48","109.9","96.7","13.2","71.9","2.30","18.1","29.4","78.4","50.0","11.0","44.4","52.3","91.00","53.9"
"POR","POR vs. CLE","11/04/2014","W","48","111.0","92.1","18.9","56.8","1.75","17.1","28.6","70.9","52.6","13.2","54.7","58.7","90.00","65.9"
"WAS","WAS @ NYK","11/04/2014","W","48","110.1","94.3","15.8","66.7","2.17","20.2","31.1","63.5","48.5","13.5","53.8","55.5","88.50","65.1"
"CLE","CLE @ POR","11/04/2014","L","48","92.1","111.0","-18.9","58.1","1.29","14.6","29.1","71.4","47.4","15.7","41.8","45.0","90.00","34.1"
"MIL","MIL @ IND","11/04/2014","W","48","100.0","94.2","5.8","54.1","1.54","16.8","29.8","60.0","45.4","14.9","48.8","50.5","86.50","59.2"
"MIA","MIA vs. HOU","11/04/2014","L","48","104.6","122.7","-18.1","51.6","0.84","13.2","39.6","63.9","50.0","21.8","50.0","53.0","87.50","35.2"
"LAL","LAL vs. PHX","11/04/2014","L","48","106.0","109.8","-3.8","45.7","1.33","11.9","32.2","62.3","46.4","12.0","43.2","50.0","101.00","42.9"
"ORL","ORL @ CHI","11/04/2014","L","48","98.9","107.7","-8.8","55.3","1.62","16.4","30.4","77.8","51.5","14.3","46.6","47.8","91.00","42.6"
"OKC","OKC @ TOR","11/04/2014","L","48","96.7","109.9","-13.2","67.6","1.10","19.0","21.6","70.6","50.0","23.1","56.9","57.9","91.00","46.1"
"NYK","NYK vs. WAS","11/04/2014","L","48","94.3","110.1","-15.8","53.3","0.89","13.0","36.5","68.9","51.5","20.5","42.0","46.4","88.50","34.9"
"IND","IND vs. MIL","11/04/2014","L","48","94.2","100.0","-5.8","45.2","0.74","11.7","40.0","70.2","54.6","22.1","43.6","46.2","86.50","40.8"
"HOU","HOU @ MIA","11/04/2014","W","48","122.7","104.6","18.1","62.9","1.22","18.0","36.1","60.4","50.0","20.5","64.0","67.6","87.50","64.8"
"WAS","WAS vs. IND","11/05/2014","W","53","94.1","93.1","1.0","70.6","2.00","17.4","24.1","65.5","44.8","11.8","41.2","47.5","91.92","52.9"
"LAC","LAC @ GSW","11/05/2014","L","48","102.0","117.5","-15.5","68.4","1.63","19.3","17.4","80.6","42.9","15.7","50.6","55.4","102.50","43.1"
"PHI","PHI vs. ORL","11/05/2014","L","48","88.1","90.1","-2.0","66.7","1.10","16.8","17.0","66.7","42.9","19.8","48.1","51.1","101.00","52.7"
"UTA","UTA vs. CLE","11/05/2014","W","48","114.6","113.6","1.0","66.7","1.73","20.0","39.0","71.1","55.8","16.9","55.2","58.8","88.50","58.6"
"MIN","MIN @ BKN","11/05/2014","W","48","102.1","95.8","6.3","59.5","1.69","16.3","34.5","76.5","54.7","13.5","45.0","49.2","95.50","57.0"
"BKN","BKN vs. MIN","11/05/2014","L","48","95.8","102.1","-6.3","47.2","0.94","13.7","23.5","65.5","45.3","18.9","48.8","50.8","95.50","43.0"
"GSW","GSW vs. LAC","11/05/2014","W","48","117.5","102.0","15.5","67.4","1.26","21.0","19.4","82.6","57.1","22.3","68.2","73.1","102.50","56.9"
"IND","IND @ WAS","11/05/2014","L","53","93.1","94.1","-1.0","62.9","1.16","15.5","34.5","75.9","55.2","18.8","43.3","47.6","91.92","47.1"
"MIA","MIA @ CHA","11/05/2014","L","48","96.7","105.5","-8.8","63.3","2.38","16.0","18.0","62.7","40.6","8.7","41.6","49.1","91.50","44.7"
"MEM","MEM @ PHX","11/05/2014","W","48","108.5","97.8","10.7","62.5","1.56","19.4","23.3","79.5","50.0","17.0","55.6","58.3","93.50","56.3"
"CLE","CLE @ UTA","11/05/2014","L","48","113.6","114.6","-1.0","20.0","0.50","5.6","28.9","61.0","44.2","13.6","45.8","55.8","88.50","41.4"
"CHA","CHA vs. MIA","11/05/2014","W","48","105.5","96.7","8.8","65.7","1.77","17.4","37.3","82.0","59.4","14.3","45.7","50.7","91.50","55.3"
"BOS","BOS vs. TOR","11/05/2014","L","48","111.5","115.8","-4.3","55.0","0.79","16.1","48.7","81.3","66.7","29.2","57.7","62.3","95.50","50.6"
"NYK","NYK @ DET","11/05/2014","L","48","103.3","107.7","-4.4","64.1","2.78","19.4","26.9","64.4","46.8","9.8","48.3","50.3","91.50","50.5"
"SAS","SAS vs. ATL","11/05/2014","W","48","96.9","95.8","1.1","80.6","1.19","18.7","29.3","72.7","54.2","21.6","48.6","54.8","96.50","56.1"
"DET","DET vs. NYK","11/05/2014","W","48","107.7","103.3","4.4","53.1","2.13","13.3","35.6","73.1","53.2","8.8","43.1","48.3","91.50","49.5"
"TOR","TOR @ BOS","11/05/2014","W","48","115.8","111.5","4.3","42.9","2.57","14.8","18.8","51.3","33.3","7.4","52.3","56.6","95.50","49.4"
"DEN","DEN @ SAC","11/05/2014","L","48","107.9","127.2","-19.3","64.9","1.71","17.9","20.0","68.3","43.0","13.9","50.6","57.0","102.00","38.1"
"PHX","PHX vs. MEM","11/05/2014","L","48","97.8","108.5","-10.7","40.6","0.62","11.4","20.5","76.7","50.0","22.6","52.2","58.2","93.50","43.7"
"CHI","CHI @ MIL","11/05/2014","W","48","101.1","91.5","9.6","70.6","1.50","18.9","23.3","65.5","47.5","17.0","50.0","55.1","94.00","60.8"
"ORL","ORL @ PHI","11/05/2014","W","48","90.1","88.1","2.0","35.9","0.58","10.7","33.3","83.0","57.1","23.8","46.0","48.8","101.00","47.3"
"SAC","SAC vs. DEN","11/05/2014","W","48","127.2","107.9","19.3","50.0","1.62","15.4","31.7","80.0","57.0","12.6","60.5","66.8","102.00","61.9"
"MIL","MIL vs. CHI","11/05/2014","L","48","91.5","101.1","-9.6","57.6","1.27","14.3","34.5","76.7","52.5","16.0","38.8","44.0","94.00","39.2"
"ATL","ATL @ SAS","11/05/2014","L","48","95.8","96.9","-1.1","68.4","1.86","19.0","27.3","70.7","45.8","14.6","45.7","47.5","96.50","43.9"
"POR","POR vs. DAL","11/06/2014","W","48","116.1","93.5","22.6","62.5","1.39","19.2","30.0","78.9","58.8","19.4","59.7","63.3","93.00","64.8"
"DAL","DAL @ POR","11/06/2014","L","48","93.5","116.1","-22.6","42.4","2.00","11.8","21.1","70.0","41.2","7.5","39.4","44.8","93.00","35.2"
"SAS","SAS @ HOU","11/06/2014","L","48","83.5","100.0","-16.5","54.8","1.00","13.0","30.5","75.0","49.5","17.5","35.6","41.2","97.50","37.0"
"HOU","HOU vs. SAS","11/06/2014","W","48","100.0","83.5","16.5","52.9","0.86","14.4","25.0","69.5","50.5","21.4","54.2","56.6","97.50","63.0"
"NYK","NYK @ BKN","11/07/2014","L","48","103.1","115.8","-12.7","59.5","1.47","16.2","35.7","78.9","53.2","15.6","45.6","49.9","95.50","42.5"
"SAC","SAC @ PHX","11/07/2014","W","58","105.6","101.8","3.7","41.0","1.00","11.3","33.3","79.0","57.8","14.8","44.5","52.7","90.21","56.0"
"MEM","MEM @ OKC","11/07/2014","W","48","102.2","100.0","2.2","61.8","2.63","17.5","20.0","68.8","43.9","9.0","47.5","51.4","89.00","59.0"
"OKC","OKC vs. MEM","11/07/2014","L","48","100.0","102.2","-2.2","43.2","0.80","13.3","31.3","80.0","56.1","22.5","54.4","53.1","89.00","41.0"
"WAS","WAS @ TOR","11/07/2014","L","48","88.4","110.8","-22.3","63.3","1.46","14.5","30.5","72.0","49.5","13.7","38.0","43.3","94.00","37.6"
"ORL","ORL vs. MIN","11/07/2014","W","53","104.7","96.3","8.4","41.3","0.90","13.5","31.9","76.4","55.9","19.6","53.3","56.4","96.91","52.7"
"UTA","UTA vs. DAL","11/07/2014","L","48","91.1","118.0","-26.9","65.5","0.83","15.8","26.8","68.8","49.4","25.6","49.3","53.7","89.50","38.6"
"BOS","BOS vs. IND","11/07/2014","W","48","109.8","107.7","2.1","66.7","2.17","19.7","34.8","64.6","50.0","13.0","51.2","54.9","91.50","53.3"
"DET","DET vs. MIL","11/07/2014","W","48","107.7","104.4","3.3","48.6","0.95","14.5","38.1","71.4","54.8","20.9","56.7","57.3","91.00","43.8"
"CHI","CHI @ PHI","11/07/2014","W","48","125.5","121.1","4.5","62.5","1.47","18.7","38.1","56.9","48.4","18.1","59.0","63.5","94.50","53.3"
"BKN","BKN vs. NYK","11/07/2014","W","48","115.8","103.1","12.7","47.4","1.06","14.9","21.1","64.3","46.8","17.9","60.8","64.4","95.50","57.5"
"CHA","CHA vs. ATL","11/07/2014","W","58","106.1","105.3","0.8","64.6","1.48","19.1","36.5","77.8","57.5","18.3","52.6","56.0","94.34","54.9"
"MIL","MIL @ DET","11/07/2014","L","48","104.4","107.7","-3.3","72.2","2.00","20.5","28.6","61.9","45.2","14.3","50.0","54.5","91.00","56.2"
"CLE","CLE @ DEN","11/07/2014","W","48","114.6","105.2","9.4","62.5","2.78","18.9","22.9","79.2","51.0","9.4","51.2","55.8","96.00","55.6"
"DAL","DAL @ UTA","11/07/2014","W","48","118.0","91.1","26.9","54.8","2.56","18.1","31.3","73.2","50.6","10.1","52.8","55.8","89.50","61.4"
"PHX","PHX vs. SAC","11/07/2014","L","58","101.8","105.6","-3.7","45.2","1.58","13.8","21.0","66.7","42.2","10.9","48.0","51.4","90.21","44.0"
"ATL","ATL @ CHA","11/07/2014","L","58","105.3","106.1","-0.8","65.1","1.47","18.3","22.2","63.5","42.5","16.8","53.2","57.0","94.34","45.1"
"TOR","TOR vs. WAS","11/07/2014","W","48","110.8","88.4","22.3","54.3","1.46","15.1","28.0","69.5","50.5","14.0","49.4","55.0","94.00","62.4"
"PHI","PHI vs. CHI","11/07/2014","L","48","121.1","125.5","-4.5","67.4","2.23","20.1","43.1","61.9","51.6","13.7","53.8","56.4","94.50","46.7"
"IND","IND @ BOS","11/07/2014","L","48","107.7","109.8","-2.1","45.0","1.38","14.3","35.4","65.2","50.0","14.3","48.3","52.3","91.50","46.7"
"MIN","MIN @ ORL","11/07/2014","L","53","96.3","104.7","-8.4","60.0","1.85","16.8","23.6","68.1","44.1","12.1","45.2","49.5","96.91","47.3"
"DEN","DEN vs. CLE","11/07/2014","L","48","105.2","114.6","-9.4","55.0","1.69","17.3","20.8","77.1","49.0","13.5","53.5","55.1","96.00","44.4"
"CHI","CHI vs. BOS","11/08/2014","L","48","106.3","112.8","-6.5","61.9","3.25","19.4","26.4","76.9","47.8","8.4","50.0","51.2","94.50","44.4"
"BOS","BOS @ CHI","11/08/2014","W","48","112.8","106.3","6.5","59.5","2.08","19.5","23.1","73.6","52.2","12.8","56.2","59.0","94.50","55.6"
"HOU","HOU vs. GSW","11/08/2014","L","48","85.3","96.1","-10.8","43.3","0.57","9.8","30.5","59.6","44.1","22.5","40.7","45.7","102.00","38.7"
"ATL","ATL vs. NYK","11/08/2014","W","48","115.7","107.9","7.9","54.5","2.00","14.3","36.5","65.2","50.0","10.1","46.3","53.2","89.00","54.1"
