"Team","Match Up","Game Date","W/L","MIN","OffRtg","DefRtg","NetRtg","AST%","AST/TO","ASTRatio","OREB%","DREB%","REB%","TOV%","eFG%","TS%","PACE","PIE"
"TOR","TOR vs. MIL","04/09/2023","W","48","119.8","104.0","15.8","60.4","3.22","20.6","23.4","84.8","53.8","8.9","56.3","59.3","101.00","55.6"
"DET","DET @ CHI","04/09/2023","L","48","81.8","104.0","-22.2","64.5","0.80","14.6","32.7","78.9","56.3","25.3","41.8","44.6","99.00","35.2"
"BOS","BOS vs. ATL","04/09/2023","W","48","122.4","116.3","6.1","78.6","2.20","22.8","29.2","68.5","50.0","15.3","61.2","63.1","98.00","50.8"
"WAS","WAS vs. HOU","04/09/2023","L","48","103.8","107.5","-3.7","68.3","2.15","18.8","27.6","75.0","50.0","12.4","49.5","51.3","105.50","46.8"
"OKC","OKC vs. MEM","04/09/2023","W","48","113.9","98.0","15.8","66.7","1.88","21.0","27.7","78.2","54.9","15.8","56.7","59.3","101.50","56.8"
"UTA","UTA @ LAL","04/09/2023","L","48","110.4","121.9","-11.5","60.8","2.82","21.1","19.6","75.0","47.6","10.4","55.4","56.4","105.50","47.0"
"MIA","MIA vs. ORL","04/09/2023","W","48","121.8","110.0","11.8","66.7","1.67","21.4","24.4","73.2","52.6","17.8","65.1","67.0","100.50","55.6"
"GSW","GSW @ POR","04/09/2023","W","48","141.4","90.2","51.3","81.0","2.94","28.1","23.7","82.0","59.6","14.4","74.5","76.2","111.50","73.6"
"LAC","LAC @ PHX","04/09/2023","W","48","116.7","110.7","6.0","44.9","2.20","15.5","32.1","72.9","53.0","9.8","51.5","53.8","102.50","51.7"
"ORL","ORL @ MIA","04/09/2023","L","48","110.0","121.8","-11.8","76.3","2.07","20.1","26.8","75.6","47.4","14.0","51.7","54.7","100.50","44.4"
"CHA","CHA @ CLE","04/09/2023","W","48","105.0","94.1","10.9","62.2","1.21","16.9","28.3","75.9","54.0","18.8","49.4","56.3","101.00","57.1"
"POR","POR vs. GSW","04/09/2023","L","48","90.2","141.4","-51.3","65.8","1.79","17.0","18.0","76.3","40.4","12.5","44.7","47.8","111.50","26.4"
"NYK","NYK vs. IND","04/09/2023","L","48","122.5","127.0","-4.5","55.8","1.93","17.9","36.7","80.4","55.7","13.5","55.1","57.8","111.00","46.9"
"BKN","BKN vs. PHI","04/09/2023","L","48","101.0","127.6","-26.7","62.9","1.16","16.1","22.0","64.7","43.6","18.3","49.4","55.1","104.50","37.4"
"DEN","DEN @ UTA","04/08/2023","L","48","106.5","111.3","-4.8","78.0","2.29","21.8","15.4","65.5","41.8","13.1","53.9","56.7","106.50","48.1"
"POR","POR @ LAC","04/08/2023","L","48","121.4","132.0","-10.7","68.1","3.20","22.5","15.2","63.0","39.1","9.7","60.7","63.1","103.00","45.5"
"LAC","LAC vs. POR","04/08/2023","W","48","132.0","121.4","10.7","61.2","2.50","20.0","37.0","84.8","60.9","11.7","59.1","64.0","103.00","54.5"
"MIN","MIN @ SAS","04/08/2023","W","48","141.1","123.6","17.5","75.0","6.00","26.1","24.5","72.3","47.9","6.5","67.3","68.5","106.50","56.1"
"UTA","UTA vs. DEN","04/08/2023","W","48","111.3","106.5","4.8","68.2","1.88","19.2","34.5","84.6","58.2","15.1","49.5","53.6","106.50","51.9"
"SAS","SAS vs. MIN","04/08/2023","L","48","123.6","141.1","-17.5","68.0","2.62","22.2","27.7","75.5","52.1","12.3","59.5","62.1","106.50","43.9"
"PHI","PHI @ ATL","04/07/2023","W","53","112.4","109.2","3.2","64.7","1.65","19.3","31.5","87.2","57.4","16.5","55.4","59.3","109.13","50.6"
"DAL","DAL vs. CHI","04/07/2023","L","48","110.9","115.0","-4.1","54.8","2.30","17.2","18.5","82.2","47.5","9.9","54.8","56.7","100.50","46.8"
"NYK","NYK @ NOP","04/07/2023","L","48","110.5","117.7","-7.2","50.0","1.90","15.1","22.2","84.2","47.8","10.5","51.1","54.2","95.50","40.1"
"DET","DET @ IND","04/07/2023","W","48","116.2","109.5","6.7","54.5","1.85","17.0","24.5","73.9","48.4","12.4","56.1","60.1","105.00","52.1"
"SAC","SAC vs. GSW","04/07/2023","L","48","97.0","117.8","-20.8","63.2","2.00","16.7","32.3","61.5","43.6","12.0","44.4","45.8","100.50","35.9"
"LAL","LAL vs. PHX","04/07/2023","W","48","116.3","102.9","13.5","55.6","1.56","17.6","27.1","73.0","53.2","15.4","58.7","60.8","104.00","55.9"
"BKN","BKN vs. ORL","04/07/2023","W","48","103.1","84.8","18.2","77.1","2.70","19.7","22.2","64.9","44.1","10.2","44.4","50.5","98.50","63.0"
"CHI","CHI @ DAL","04/07/2023","W","48","115.0","110.9","4.1","52.2","2.00","18.2","17.8","81.5","52.5","12.0","58.5","59.9","100.50","53.2"
"WAS","WAS vs. MIA","04/07/2023","W","48","108.6","103.8","4.7","59.0","1.35","16.2","28.6","72.4","52.3","16.2","50.6","56.8","104.50","55.8"
"MIA","MIA @ WAS","04/07/2023","L","48","103.8","108.6","-4.7","60.5","1.63","17.9","27.6","71.4","47.7","15.4","51.5","52.3","104.50","44.2"
"GSW","GSW @ SAC","04/07/2023","W","48","117.8","97.0","20.8","87.8","1.50","23.7","38.5","67.7","56.4","23.8","62.8","67.2","100.50","64.1"
"ATL","ATL vs. PHI","04/07/2023","L","53","109.2","112.4","-3.2","62.7","1.52","20.3","12.8","68.5","42.6","17.5","60.9","62.8","109.13","49.4"
"NOP","NOP vs. NYK","04/07/2023","W","48","117.7","110.5","7.2","64.3","2.25","21.1","15.8","77.8","52.2","12.5","59.5","64.4","95.50","59.9"
"MEM","MEM @ MIL","04/07/2023","W","48","134.3","111.8","22.5","73.6","3.25","25.5","28.6","68.6","50.5","11.8","67.7","68.8","102.00","60.8"
"HOU","HOU @ CHA","04/07/2023","W","48","107.7","104.8","2.9","50.0","1.11","14.9","31.4","73.1","52.4","18.3","51.1","55.3","104.00","51.5"
"PHX","PHX @ LAL","04/07/2023","L","48","102.9","116.3","-13.5","53.5","2.56","16.0","27.0","72.9","46.8","8.7","45.7","48.6","104.00","44.1"
"MIL","MIL vs. MEM","04/07/2023","L","48","111.8","134.3","-22.5","71.4","1.58","20.3","31.4","71.4","49.5","18.6","57.1","58.9","102.00","39.2"
"IND","IND vs. DET","04/07/2023","L","48","109.5","116.2","-6.7","70.7","1.53","20.0","26.1","75.5","51.6","18.1","56.0","60.3","105.00","47.9"
"CHA","CHA vs. HOU","04/07/2023","L","48","104.8","107.7","-2.9","57.9","1.29","15.9","26.9","68.6","47.6","16.3","50.6","54.6","104.00","48.5"
"BOS","BOS vs. TOR","04/07/2023","W","48","127.4","106.3","21.1","82.2","1.76","25.0","41.0","73.2","60.0","22.1","64.8","67.0","95.50","62.1"
"ORL","ORL @ BKN","04/07/2023","L","48","84.8","103.1","-18.2","54.8","0.81","12.6","35.1","77.8","55.9","21.2","39.7","44.5","98.50","37.0"
"TOR","TOR @ BOS","04/07/2023","L","48","106.3","127.4","-21.1","52.5","2.63","16.0","26.8","59.0","40.0","8.3","47.8","50.8","95.50","37.9"
"POR","POR @ SAS","04/06/2023","L","48","117.6","119.4","-1.9","66.7","2.13","21.9","30.4","59.0","46.7","14.8","58.3","61.1","108.00","50.6"
"MIA","MIA @ PHI","04/06/2023","W","48","133.0","105.2","27.8","79.6","3.55","26.5","27.5","89.5","57.7","11.3","65.9","68.2","96.50","61.5"
"SAS","SAS vs. POR","04/06/2023","W","48","119.4","117.6","1.9","61.7","1.93","18.0","41.0","69.6","53.3","13.9","49.1","54.5","108.00","49.4"
"ORL","ORL vs. CLE","04/06/2023","L","48","93.1","118.0","-24.9","63.6","0.95","15.4","30.0","76.2","51.1","21.8","47.6","51.4","100.50","37.9"
"OKC","OKC @ UTA","04/06/2023","W","48","109.6","95.1","14.5","74.4","2.23","19.0","34.4","84.1","55.2","12.5","47.9","52.6","103.50","56.5"
"UTA","UTA vs. OKC","04/06/2023","L","48","95.1","109.6","-14.5","58.5","1.26","17.9","15.9","65.6","44.8","18.4","52.4","54.4","103.50","43.5"
"PHI","PHI vs. MIA","04/06/2023","L","48","105.2","133.0","-27.8","59.0","1.35","18.7","10.5","72.5","42.3","17.7","57.9","61.1","96.50","38.5"
"PHX","PHX vs. DEN","04/06/2023","W","48","126.6","122.3","4.3","63.4","2.60","20.0","24.4","64.3","44.6","10.6","62.7","66.1","94.00","51.6"
"CLE","CLE @ ORL","04/06/2023","W","48","118.0","93.1","24.9","67.4","1.82","22.0","23.8","70.0","48.9","17.0","62.5","64.2","100.50","62.1"
"DEN","DEN @ PHX","04/06/2023","L","48","122.3","126.6","-4.3","54.5","1.85","18.2","35.7","75.6","55.4","13.8","57.8","61.7","94.00","48.4"
"IND","IND vs. NYK","04/05/2023","L","48","124.0","130.2","-6.2","73.3","1.94","22.0","28.9","52.8","41.8","16.3","60.3","64.4","105.00","47.2"
"DET","DET vs. BKN","04/05/2023","L","48","116.1","132.3","-16.1","65.9","1.93","20.3","30.2","63.6","47.1","15.1","56.5","59.9","93.00","42.6"
"CHI","CHI @ MIL","04/05/2023","L","48","95.8","108.2","-12.4","77.8","1.87","21.4","14.6","70.4","44.1","15.6","50.0","52.4","96.50","46.7"
"ATL","ATL vs. WAS","04/05/2023","W","48","125.2","108.4","16.8","69.8","1.76","19.9","33.3","71.7","54.7","15.9","58.9","65.9","107.00","59.2"
"LAL","LAL @ LAC","04/05/2023","L","48","112.4","119.0","-6.7","60.0","1.93","18.9","23.9","87.8","54.0","13.3","57.3","59.3","105.00","46.9"
"MEM","MEM @ NOP","04/05/2023","L","53","118.0","124.3","-6.3","66.0","2.36","20.2","32.8","74.0","51.9","12.6","53.8","57.0","100.53","47.1"
"NOP","NOP vs. MEM","04/05/2023","W","53","124.3","118.0","6.3","79.5","2.19","22.0","26.0","67.2","48.1","14.4","61.9","65.6","100.53","52.9"
"TOR","TOR @ BOS","04/05/2023","L","48","95.9","100.0","-4.1","54.1","1.67","15.2","27.3","67.3","47.3","12.4","44.4","47.7","97.00","50.6"
"MIL","MIL vs. CHI","04/05/2023","W","48","108.2","95.8","12.4","66.7","2.00","19.0","29.6","85.4","55.9","13.4","52.2","54.2","96.50","53.3"
"WAS","WAS @ ATL","04/05/2023","L","48","108.4","125.2","-16.8","51.1","1.64","15.9","28.3","66.7","45.3","13.1","51.1","55.0","107.00","40.8"
"NYK","NYK @ IND","04/05/2023","W","48","130.2","124.0","6.2","65.4","1.89","20.6","47.2","71.1","58.2","17.0","61.0","62.2","105.00","52.8"
"SAC","SAC @ DAL","04/05/2023","L","48","122.7","125.5","-2.8","67.4","3.44","20.0","44.3","78.3","58.9","9.3","49.1","52.0","97.50","49.4"
"BKN","BKN @ DET","04/05/2023","W","48","132.3","116.1","16.1","80.0","2.77","24.8","36.4","69.8","52.9","14.0","62.2","64.0","93.00","57.4"
"LAC","LAC vs. LAL","04/05/2023","W","48","119.0","112.4","6.7","53.5","1.77","17.3","12.2","76.1","46.0","12.4","62.2","66.6","105.00","53.1"
"DAL","DAL vs. SAC","04/05/2023","W","48","125.5","122.7","2.8","54.5","2.40","18.2","21.7","55.7","41.1","10.2","60.7","63.5","97.50","50.6"
"BOS","BOS vs. TOR","04/05/2023","W","48","100.0","95.9","4.1","52.6","1.33","14.8","32.7","72.7","52.7","15.5","48.9","50.0","97.00","49.4"
"PHX","PHX vs. SAS","04/04/2023","W","48","117.3","96.9","20.4","58.1","1.79","17.5","40.8","77.2","60.4","14.3","53.9","57.2","97.50","61.4"
"HOU","HOU vs. DEN","04/04/2023","W","48","120.4","102.0","18.4","48.9","1.77","15.3","41.7","72.5","55.9","12.6","52.0","55.1","102.00","55.4"
"PHI","PHI vs. BOS","04/04/2023","W","48","115.7","113.5","2.2","53.8","1.75","17.6","22.5","66.1","47.9","13.5","57.1","60.6","89.00","50.8"
"DEN","DEN @ HOU","04/04/2023","L","48","102.0","120.4","-18.4","63.4","1.30","18.4","27.5","58.3","44.1","19.8","53.4","54.3","102.00","44.6"
"NOP","NOP vs. SAC","04/04/2023","L","48","105.1","124.7","-19.6","54.1","1.43","15.0","30.6","71.1","50.0","14.3","48.2","53.7","97.50","40.7"
"ATL","ATL @ CHI","04/04/2023","W","48","120.6","104.0","16.6","54.2","1.53","18.8","28.2","87.5","60.9","16.7","61.6","65.2","101.50","60.5"
"OKC","OKC @ GSW","04/04/2023","L","48","123.8","132.0","-8.3","52.3","2.30","16.5","27.3","55.8","41.1","9.9","53.2","57.7","102.00","43.4"
"BKN","BKN vs. MIN","04/04/2023","L","48","107.4","113.8","-6.5","53.8","2.10","16.2","26.4","72.3","48.0","10.5","50.6","53.0","94.50","45.6"
"CHI","CHI vs. ATL","04/04/2023","L","48","104.0","120.6","-16.6","39.0","2.00","13.0","12.5","71.8","39.1","7.9","50.0","53.7","101.50","39.5"
"MEM","MEM vs. POR","04/04/2023","W","48","116.7","106.9","9.8","71.4","2.50","21.4","19.1","74.1","49.5","11.8","58.6","61.5","102.00","57.4"
"MIL","MIL @ WAS","04/04/2023","W","48","128.4","118.5","9.9","66.0","1.83","20.9","31.4","81.8","57.5","16.5","66.8","66.8","108.50","54.2"
"BOS","BOS @ PHI","04/04/2023","L","48","113.5","115.7","-2.2","73.7","3.50","20.6","33.9","77.5","52.1","9.0","50.0","51.5","89.00","49.2"
"ORL","ORL vs. CLE","04/04/2023","L","48","118.9","120.6","-1.7","55.6","1.92","18.5","34.1","79.5","56.8","13.7","56.2","58.6","96.00","49.3"
"LAL","LAL @ UTA","04/04/2023","W","53","121.6","119.8","1.8","56.3","2.25","17.8","28.8","80.4","53.1","10.8","56.3","60.6","100.53","51.6"
"GSW","GSW vs. OKC","04/04/2023","W","48","132.0","123.8","8.3","53.2","1.79","16.6","44.2","72.7","58.9","13.6","60.0","62.8","102.00","56.6"
"MIN","MIN @ BKN","04/04/2023","W","48","113.8","107.4","6.5","51.2","1.75","16.4","27.7","73.6","52.0","12.8","52.9","56.5","94.50","54.4"
"MIA","MIA @ DET","04/04/2023","W","48","128.3","114.1","14.1","63.4","3.25","20.5","23.1","78.9","50.6","8.7","59.4","64.5","92.00","58.2"
"TOR","TOR @ CHA","04/04/2023","W","48","126.3","104.2","22.1","64.3","3.86","20.1","24.5","78.0","48.9","7.4","56.3","59.8","95.50","58.3"
"POR","POR @ MEM","04/04/2023","L","48","106.9","116.7","-9.8","54.8","2.30","16.4","25.9","80.9","50.5","9.8","50.5","52.2","102.00","42.6"
"UTA","UTA vs. LAL","04/04/2023","L","53","119.8","121.6","-1.8","61.7","2.07","19.5","19.6","71.2","46.9","12.6","60.6","64.2","100.53","48.4"
"DET","DET vs. MIA","04/04/2023","L","48","114.1","128.3","-14.1","58.3","1.50","17.4","21.1","76.9","49.4","15.2","56.8","61.9","92.00","41.8"
"SAC","SAC @ NOP","04/04/2023","W","48","124.7","105.1","19.6","76.1","2.92","24.1","28.9","69.4","50.0","12.4","59.9","62.0","97.50","59.3"
"SAS","SAS @ PHX","04/04/2023","L","48","96.9","117.3","-20.4","71.4","2.08","18.7","22.8","59.2","39.6","12.4","46.1","48.9","97.50","38.6"
"WAS","WAS vs. MIL","04/04/2023","L","48","118.5","128.4","-9.9","60.0","3.33","20.3","18.2","68.6","42.5","8.3","57.1","59.1","108.50","45.8"
"CLE","CLE @ ORL","04/04/2023","W","48","120.6","118.9","1.7","54.8","2.56","18.1","20.5","65.9","43.2","9.3","58.9","63.0","96.00","50.7"
"CHA","CHA vs. TOR","04/04/2023","L","48","104.2","126.3","-22.1","75.0","1.50","20.5","22.0","75.5","51.1","18.8","54.5","58.6","95.50","41.7"
"MIN","MIN vs. POR","04/02/2023","L","48","106.1","108.1","-2.0","76.3","1.61","21.2","20.9","75.4","52.0","18.2","55.1","58.9","99.00","52.6"
"HOU","HOU vs. LAL","04/02/2023","L","48","110.1","134.0","-23.9","52.3","2.30","16.4","30.0","72.7","48.1","10.1","49.5","51.2","99.50","34.9"
"PHI","PHI @ MIL","04/02/2023","L","48","113.0","125.8","-12.8","47.5","1.73","15.4","25.0","70.3","44.7","12.0","52.9","56.1","92.50","39.5"
"CLE","CLE vs. IND","04/02/2023","W","48","115.0","104.0","11.0","52.3","1.77","16.8","29.2","69.4","49.5","13.0","53.9","56.7","100.50","55.3"
"CHA","CHA vs. TOR","04/02/2023","L","48","111.3","132.0","-20.6","61.9","1.44","19.3","29.5","58.3","44.6","18.6","58.2","59.5","97.00","39.7"
"MIL","MIL vs. PHI","04/02/2023","W","48","125.8","113.0","12.8","60.9","2.33","21.2","29.7","75.0","55.3","12.9","63.8","65.6","92.50","60.5"
"GSW","GSW @ DEN","04/02/2023","L","48","110.0","112.0","-2.0","61.9","1.73","16.8","46.0","62.5","53.8","15.0","44.3","48.9","100.00","48.2"
"TOR","TOR @ CHA","04/02/2023","W","48","132.0","111.3","20.6","67.9","4.75","24.5","41.7","70.5","55.4","8.2","57.7","59.5","97.00","60.3"
"NYK","NYK vs. WAS","04/02/2023","W","48","118.0","109.0","9.0","67.4","2.58","22.1","20.5","80.5","49.4","12.0","59.7","61.5","100.00","54.6"
"DEN","DEN vs. GSW","04/02/2023","W","48","112.0","110.0","2.0","54.5","1.85","16.6","37.5","54.0","46.2","13.0","48.5","51.9","100.00","51.8"
"DAL","DAL @ ATL","04/02/2023","L","53","115.0","115.8","-0.7","49.0","1.71","16.0","25.0","68.3","48.2","12.4","56.8","59.6","102.79","48.7"
"ORL","ORL vs. DET","04/02/2023","W","48","128.0","101.0","27.0","69.8","1.88","21.6","25.6","74.0","52.8","16.0","68.7","69.1","100.50","65.3"
"UTA","UTA @ BKN","04/02/2023","L","48","107.8","108.8","-1.0","60.0","2.18","17.1","29.6","82.4","55.2","10.8","48.4","52.8","102.00","51.2"
"MEM","MEM @ CHI","04/02/2023","L","48","108.1","130.6","-22.5","74.4","1.61","21.0","23.9","87.2","55.9","18.2","57.7","59.9","98.50","40.3"
"LAL","LAL @ HOU","04/02/2023","W","48","134.0","110.1","23.9","69.2","6.00","24.3","27.3","70.0","51.9","6.0","60.8","63.6","99.50","65.1"
"DET","DET @ ORL","04/02/2023","L","48","101.0","128.0","-27.0","68.8","1.38","16.4","26.0","74.4","47.2","15.8","46.8","54.3","100.50","34.7"
"IND","IND @ CLE","04/02/2023","L","48","104.0","115.0","-11.0","58.3","1.24","15.6","30.6","70.8","50.5","16.8","48.8","54.8","100.50","44.7"
"ATL","ATL vs. DAL","04/02/2023","W","53","115.8","115.0","0.7","54.9","2.55","17.4","31.7","75.0","51.8","9.6","52.8","56.1","102.79","51.3"
"BKN","BKN vs. UTA","04/02/2023","W","48","108.8","107.8","1.0","65.8","2.78","18.4","17.6","70.4","44.8","8.8","49.4","55.0","102.00","48.8"
"SAS","SAS @ SAC","04/02/2023","W","53","124.6","117.5","7.0","59.6","1.72","19.3","35.4","67.2","52.8","15.8","59.7","64.1","103.25","55.7"
"PHX","PHX @ OKC","04/02/2023","W","48","132.0","119.2","12.8","67.4","2.38","23.0","18.9","64.3","46.2","13.4","64.8","68.6","98.00","56.4"
"POR","POR @ MIN","04/02/2023","W","48","108.1","106.1","2.0","67.4","2.90","20.4","24.6","79.1","48.0","10.1","51.1","52.6","99.00","47.4"
"WAS","WAS @ NYK","04/02/2023","L","48","109.0","118.0","-9.0","66.7","1.37","19.4","19.5","79.5","50.6","19.0","59.5","62.7","100.00","45.4"
"CHI","CHI vs. MEM","04/02/2023","W","48","130.6","108.1","22.5","58.0","9.67","21.8","12.8","76.1","44.1","3.1","58.0","61.7","98.50","59.7"
"SAC","SAC vs. SAS","04/02/2023","L","53","117.5","124.6","-7.0","49.0","1.60","15.5","32.8","64.6","47.2","13.2","52.9","57.2","103.25","44.3"
"OKC","OKC vs. PHX","04/02/2023","L","48","119.2","132.0","-12.8","58.3","2.63","15.1","35.7","81.1","53.8","8.1","47.2","55.6","98.00","43.6"
"MIA","MIA vs. DAL","04/01/2023","W","48","131.6","123.2","8.4","60.0","2.45","19.6","30.2","96.7","57.5","11.2","59.9","65.3","98.50","50.5"
"LAC","LAC @ NOP","04/01/2023","L","48","121.3","128.4","-7.1","59.5","1.92","18.8","33.3","65.2","49.5","13.8","55.9","59.9","94.50","43.6"
"DAL","DAL @ MIA","04/01/2023","L","48","123.2","131.6","-8.4","68.1","2.29","24.2","3.3","69.8","42.5","14.1","70.1","72.6","98.50","49.5"
"NOP","NOP vs. LAC","04/01/2023","W","48","128.4","121.3","7.1","50.0","3.00","15.9","34.8","66.7","50.5","7.4","52.9","60.2","94.50","56.4"
"BOS","BOS vs. UTA","03/31/2023","W","48","117.3","109.6","7.7","64.3","2.25","18.6","25.5","68.6","46.2","11.5","52.6","57.7","104.00","52.8"
"GSW","GSW vs. SAS","03/31/2023","W","48","131.3","115.0","16.3","78.7","2.47","24.2","33.3","66.0","50.0","15.2","61.8","63.6","99.50","55.9"
"CHA","CHA vs. CHI","03/31/2023","L","48","94.8","126.0","-31.3","77.1","1.23","20.6","20.5","77.8","49.4","22.9","54.5","55.9","96.00","34.8"
"CLE","CLE vs. NYK","03/31/2023","L","48","123.4","136.8","-13.4","75.0","3.30","24.4","18.6","62.0","41.9","10.6","61.0","63.2","94.50","46.8"
"WAS","WAS vs. ORL","03/31/2023","L","48","105.8","113.7","-7.9","58.5","1.85","16.2","32.3","78.7","51.8","12.6","47.1","49.4","102.50","40.5"
"BKN","BKN vs. ATL","03/31/2023","W","48","130.5","111.5","19.1","67.3","2.54","23.9","25.0","63.0","46.8","13.7","64.2","66.2","95.50","58.0"
"MEM","MEM vs. LAC","03/31/2023","W","48","102.9","90.4","12.5","58.1","1.67","17.5","25.0","77.2","51.3","14.3","49.5","52.2","104.50","56.0"
"IND","IND vs. OKC","03/31/2023","W","48","115.2","111.4","3.8","66.7","1.88","18.9","41.4","73.5","56.1","15.2","52.0","54.8","105.00","50.5"
"DET","DET @ HOU","03/31/2023","L","48","116.2","119.8","-3.6","55.8","2.00","17.4","31.4","61.2","46.0","12.1","54.5","57.0","100.00","47.4"
"OKC","OKC @ IND","03/31/2023","L","48","111.4","115.2","-3.8","50.0","1.91","15.1","26.5","58.6","43.9","10.5","50.0","56.8","105.00","49.5"
"ORL","ORL @ WAS","03/31/2023","W","48","113.7","105.8","7.9","59.1","2.36","18.8","21.3","67.7","48.2","10.8","54.5","58.3","102.50","59.5"
"UTA","UTA @ BOS","03/31/2023","L","48","109.6","117.3","-7.7","50.0","1.28","16.3","31.4","74.5","53.8","17.3","52.6","55.8","104.00","47.2"
"LAL","LAL @ MIN","03/31/2023","W","48","116.0","106.7","9.3","62.2","1.75","18.4","38.3","76.4","58.8","15.1","55.0","59.6","105.00","59.2"
"NYK","NYK @ CLE","03/31/2023","W","48","136.8","123.4","13.4","49.0","2.40","17.6","38.0","81.4","58.1","10.5","61.8","62.8","94.50","53.2"
"POR","POR vs. SAC","03/31/2023","L","48","114.0","135.3","-21.3","72.5","1.45","20.1","30.0","72.2","47.7","20.0","58.2","59.9","101.00","38.0"
"CHI","CHI @ CHA","03/31/2023","W","48","126.0","94.8","31.3","55.6","3.57","19.1","22.2","79.5","50.6","7.3","58.5","61.9","96.00","65.3"
"MIN","MIN vs. LAL","03/31/2023","L","48","106.7","116.0","-9.3","61.0","1.56","17.6","23.6","61.7","41.2","15.4","50.0","53.7","105.00","40.8"
"SAC","SAC @ POR","03/31/2023","W","48","135.3","114.0","21.3","70.4","2.92","25.5","27.8","70.0","52.3","12.7","72.2","72.9","101.00","62.0"
"PHI","PHI vs. TOR","03/31/2023","W","48","130.0","122.2","7.8","68.3","1.56","21.4","39.4","60.9","51.9","20.0","64.4","69.6","90.00","55.8"
"PHX","PHX vs. DEN","03/31/2023","W","48","102.0","94.9","7.1","75.7","1.75","19.7","31.5","70.0","51.8","16.3","47.7","51.4","98.00","55.8"
"TOR","TOR @ PHI","03/31/2023","L","48","122.2","130.0","-7.8","61.9","2.00","19.4","39.1","60.6","48.1","14.4","54.8","58.4","90.00","44.2"
"LAC","LAC @ MEM","03/31/2023","L","48","90.4","102.9","-12.5","76.5","1.44","18.2","22.8","75.0","48.7","17.3","43.9","48.0","104.50","44.0"
"DEN","DEN @ PHX","03/31/2023","L","48","94.9","102.0","-7.1","50.0","1.73","14.2","30.0","68.5","48.2","11.2","43.2","44.8","98.00","44.2"
"ATL","ATL @ BKN","03/31/2023","L","48","111.5","130.5","-19.1","59.0","2.09","16.8","37.0","75.0","53.2","11.5","47.3","52.9","95.50","42.0"
"HOU","HOU vs. DET","03/31/2023","W","48","119.8","116.2","3.6","47.4","1.50","13.1","38.8","68.6","54.0","11.9","52.4","58.9","100.00","52.6"
"SAS","SAS @ GSW","03/31/2023","L","48","115.0","131.3","-16.3","64.3","1.80","18.8","34.0","66.7","50.0","15.0","54.4","56.9","99.50","44.1"
"BOS","BOS @ MIL","03/30/2023","W","48","141.4","98.0","43.4","54.9","3.11","20.4","23.8","66.2","49.5","9.1","68.1","70.1","100.00","69.3"
