"Team","Match Up","Game Date","W/L","MIN","OffRtg","DefRtg","NetRtg","AST%","AST/TO","ASTRatio","OREB%","DREB%","REB%","TOV%","eFG%","TS%","PACE","PIE"
"TOR","TOR @ CLE","12/26/2011","W","48","120.9","114.3","6.6","83.3","2.92","25.9","36.8","63.0","52.2","14.0","58.9","61.4","85.00","61.0"
"NJN","NJN @ WAS","12/26/2011","W","48","96.8","92.3","4.5","50.0","1.06","13.1","37.0","83.0","59.8","17.2","43.0","47.5","92.00","53.2"
"OKC","OKC @ MIN","12/26/2011","W","48","106.1","100.0","6.1","51.4","1.06","14.3","22.2","71.2","48.5","17.3","48.1","56.7","99.00","53.1"
"POR","POR vs. PHI","12/26/2011","W","48","104.9","102.0","2.9","60.0","2.00","16.7","33.3","75.6","51.4","11.8","45.9","49.9","101.50","52.7"
"CLE","CLE vs. TOR","12/26/2011","L","48","114.3","120.9","-6.6","60.0","3.00","16.8","37.0","63.2","47.8","8.3","44.7","49.3","85.00","39.0"
"DET","DET @ IND","12/26/2011","L","48","88.8","101.1","-12.3","63.0","1.06","14.3","26.0","59.6","43.9","18.0","40.7","46.9","89.50","41.3"
"PHI","PHI @ POR","12/26/2011","L","48","102.0","104.9","-2.9","52.5","1.05","15.9","24.4","66.7","48.6","19.8","53.0","56.4","101.50","47.3"
"SAC","SAC vs. LAL","12/26/2011","W","48","109.9","98.9","11.0","45.7","1.33","13.2","30.4","64.7","48.5","13.2","52.7","55.3","91.50","51.8"
"PHX","PHX vs. NOH","12/26/2011","L","48","95.5","95.5","-0.1","71.9","1.53","18.3","30.8","69.4","49.5","17.0","42.6","47.0","88.50","51.6"
"LAL","LAL @ SAC","12/26/2011","L","48","98.9","109.9","-11.0","56.8","1.91","16.3","35.3","69.6","51.5","12.0","42.6","47.2","91.50","48.2"
"NOH","NOH @ PHX","12/26/2011","W","48","95.5","95.5","0.1","28.6","0.77","8.8","30.6","69.2","50.5","14.6","45.6","48.2","88.50","48.4"
"GSW","GSW vs. CHI","12/26/2011","W","48","103.1","95.8","7.3","61.1","2.20","17.5","20.5","64.0","43.6","10.4","49.4","54.6","95.50","62.9"
"ORL","ORL vs. HOU","12/26/2011","W","48","118.2","108.0","10.2","43.2","1.73","16.1","26.2","70.2","49.4","12.5","58.4","59.5","88.00","50.8"
"HOU","HOU @ ORL","12/26/2011","L","48","108.0","118.2","-10.2","72.2","2.60","20.6","29.8","73.8","50.6","11.4","47.6","52.3","88.00","49.2"
"DEN","DEN @ DAL","12/26/2011","W","48","113.9","90.3","23.6","46.2","1.20","14.0","22.2","80.9","52.2","14.9","55.7","61.2","102.00","64.6"
"CHA","CHA vs. MIL","12/26/2011","W","48","102.1","102.2","0.0","71.1","1.69","19.4","36.7","75.0","56.4","17.0","46.5","50.4","93.50","54.0"
"MIL","MIL vs. MIN","12/27/2011","W","48","99.0","97.9","1.1","60.0","2.00","17.1","32.1","62.0","46.2","12.1","43.6","47.7","98.00","57.3"
"BOS","BOS @ MIA","12/27/2011","L","48","103.9","110.6","-6.7","54.1","0.83","15.6","13.2","74.3","42.5","23.3","59.7","63.8","103.50","40.1"
"MIN","MIN @ MIL","12/27/2011","L","48","97.9","99.0","-1.1","50.0","0.54","10.8","38.0","67.9","53.8","26.8","44.3","52.9","98.00","42.7"
"NJN","NJN vs. ATL","12/27/2011","L","48","76.9","116.5","-39.6","40.9","0.50","8.1","23.5","61.2","42.0","19.8","34.5","42.5","91.00","19.8"
"SAC","SAC @ POR","12/27/2011","L","48","85.9","109.8","-23.9","35.5","0.55","8.9","37.0","65.3","50.5","21.7","39.6","43.1","92.00","20.3"
"LAL","LAL vs. UTA","12/27/2011","W","48","111.6","81.6","30.0","56.7","1.42","14.5","33.3","65.6","51.9","14.0","46.5","55.0","86.50","72.0"
"ATL","ATL @ NJN","12/27/2011","W","48","116.5","76.9","39.6","60.5","1.77","17.4","38.8","76.5","58.0","14.3","51.2","55.6","91.00","80.2"
"POR","POR vs. SAC","12/27/2011","W","48","109.8","85.9","23.9","65.8","2.50","18.8","34.7","63.0","49.5","10.9","46.5","51.9","92.00","79.7"
"UTA","UTA @ LAL","12/27/2011","L","48","81.6","111.6","-30.0","69.0","2.00","15.6","34.4","66.7","48.1","11.5","32.8","36.4","86.50","28.0"
"MIA","MIA vs. BOS","12/27/2011","W","48","110.6","103.9","6.7","52.4","1.10","16.3","25.7","86.8","57.5","19.2","60.0","63.6","103.50","59.9"
"NOH","NOH vs. BOS","12/28/2011","W","48","112.8","90.7","22.1","44.4","1.33","13.4","40.9","72.5","57.9","14.0","48.1","53.9","86.00","66.2"
"CLE","CLE @ DET","12/28/2011","W","48","118.0","101.1","16.8","70.0","1.27","21.4","46.9","65.2","57.7","24.7","62.1","65.9","88.50","67.4"
"TOR","TOR vs. IND","12/28/2011","L","48","91.4","97.8","-6.4","58.3","1.11","16.8","28.3","67.3","48.4","20.4","49.4","50.2","92.50","46.5"
"GSW","GSW vs. NYK","12/28/2011","W","48","101.1","84.8","16.3","57.1","1.25","16.0","32.6","85.1","60.0","17.6","49.4","52.5","91.50","65.8"
"MEM","MEM vs. OKC","12/28/2011","L","48","105.6","110.1","-4.6","38.2","1.08","10.2","44.8","66.7","55.0","13.3","40.2","46.8","89.50","47.8"
"ATL","ATL vs. WAS","12/28/2011","W","48","111.0","90.2","20.8","65.6","1.40","16.4","34.0","72.0","53.6","16.5","48.7","55.9","91.50","64.9"
"NYK","NYK @ GSW","12/28/2011","L","48","84.8","101.1","-16.3","53.6","1.00","13.2","14.9","67.4","40.0","16.3","42.9","48.1","91.50","34.2"
"SAS","SAS vs. LAC","12/28/2011","W","48","126.4","97.8","28.5","60.0","1.59","20.9","34.3","77.6","59.5","18.7","62.5","66.4","91.50","64.5"
"CHA","CHA vs. MIA","12/28/2011","L","48","99.0","101.1","-2.1","56.4","1.00","16.1","41.3","87.2","64.5","22.9","51.8","53.3","95.50","49.5"
"MIA","MIA @ CHA","12/28/2011","W","48","101.1","99.0","2.1","52.8","1.90","15.8","12.8","58.7","35.5","10.5","46.8","53.1","95.50","50.5"
"IND","IND @ TOR","12/28/2011","W","48","97.8","91.4","6.4","62.5","1.25","15.6","32.7","71.7","51.6","17.4","43.8","49.6","92.50","53.5"
"LAC","LAC @ SAS","12/28/2011","L","48","97.8","126.4","-28.5","58.6","1.42","14.2","22.4","65.7","40.5","13.0","43.9","50.8","91.50","35.5"
"DET","DET vs. CLE","12/28/2011","L","48","101.1","118.0","-16.8","44.4","0.94","13.3","34.8","53.1","42.3","19.3","50.0","51.8","88.50","32.6"
"PHI","PHI @ PHX","12/28/2011","W","48","110.8","89.2","21.5","53.7","1.83","17.2","29.8","81.3","55.8","12.9","51.7","54.8","93.00","62.9"
"PHX","PHX vs. PHI","12/28/2011","L","48","89.2","110.8","-21.5","45.5","1.25","12.8","18.8","70.2","44.2","12.9","42.5","47.2","93.00","37.1"
"UTA","UTA @ DEN","12/28/2011","L","48","97.1","113.6","-16.5","65.8","1.14","18.4","18.2","71.1","44.9","21.4","52.5","55.6","103.00","39.5"
"OKC","OKC @ MEM","12/28/2011","W","48","110.1","105.6","4.6","55.2","1.45","13.2","33.3","55.2","45.0","12.4","44.2","52.3","89.50","52.2"
"BOS","BOS @ NOH","12/28/2011","L","48","90.7","112.8","-22.1","55.2","1.23","13.8","27.5","59.1","42.1","15.1","41.7","45.4","86.00","33.8"
"WAS","WAS @ ATL","12/28/2011","L","48","90.2","111.0","-20.8","53.3","0.89","13.2","28.0","66.0","46.4","19.6","42.9","47.9","91.50","35.1"
"DEN","DEN vs. UTA","12/28/2011","W","48","113.6","97.1","16.5","63.0","1.61","20.0","28.9","81.8","55.1","17.5","57.0","60.0","103.00","60.5"
"SAC","SAC vs. CHI","12/29/2011","L","48","102.1","111.3","-9.3","37.1","0.81","10.2","33.9","67.5","47.9","16.7","47.0","50.0","96.50","38.0"
"ORL","ORL vs. NJN","12/29/2011","W","48","108.0","89.7","18.4","69.4","1.92","19.2","34.6","67.9","51.4","14.9","50.0","51.1","87.00","64.7"
"POR","POR vs. DEN","12/29/2011","W","48","105.7","98.1","7.6","48.8","0.80","15.0","25.6","87.0","61.3","23.8","57.0","62.3","104.50","54.1"
"LAL","LAL vs. NYK","12/29/2011","W","48","111.2","92.1","19.1","60.5","1.35","18.9","29.7","75.5","55.8","19.1","58.2","59.9","89.00","60.5"
"DEN","DEN @ POR","12/29/2011","L","48","98.1","105.7","-7.6","48.6","2.43","13.3","13.0","74.4","38.7","6.7","42.5","50.2","104.50","45.9"
"HOU","HOU vs. SAS","12/29/2011","W","48","116.7","95.5","21.2","48.8","1.91","16.8","34.1","57.4","47.6","12.2","55.9","57.9","89.50","66.3"
"CHI","CHI @ SAC","12/29/2011","W","48","111.3","102.1","9.3","58.1","1.39","18.9","32.5","66.1","52.1","18.6","57.5","60.5","96.50","62.0"
"SAS","SAS @ HOU","12/29/2011","L","48","95.5","116.7","-21.2","34.3","1.00","9.5","42.6","65.9","52.4","13.5","38.7","41.7","89.50","33.7"
"NYK","NYK @ LAL","12/29/2011","L","48","92.1","111.2","-19.1","71.4","1.15","12.9","24.5","70.3","44.2","14.6","35.8","48.2","89.00","39.5"
"NJN","NJN @ ORL","12/29/2011","L","48","89.7","108.0","-18.4","58.6","1.13","14.3","32.1","65.4","48.6","17.2","41.6","45.2","87.00","35.3"
"OKC","OKC vs. DAL","12/29/2011","W","48","108.3","108.5","-0.2","51.4","0.73","15.7","19.4","66.7","49.4","27.1","63.5","67.5","95.00","53.1"
"DAL","DAL @ OKC","12/29/2011","L","48","108.5","108.3","0.2","65.8","2.08","18.2","33.3","80.6","50.6","12.8","47.2","51.4","95.00","46.9"
"LAC","LAC vs. CHI","12/30/2011","L","48","112.2","128.1","-15.9","63.4","2.36","20.5","29.5","58.5","43.5","12.2","55.6","56.9","89.50","42.3"
"ORL","ORL @ CHA","12/30/2011","W","48","114.9","89.8","25.2","62.2","1.92","17.6","42.0","66.7","54.8","13.8","51.2","52.9","87.50","64.1"
"WAS","WAS @ MIL","12/30/2011","L","48","86.2","108.5","-22.3","63.3","1.36","15.0","28.1","74.4","46.9","14.9","39.4","43.4","94.00","31.6"
"CHA","CHA vs. ORL","12/30/2011","L","48","89.8","114.9","-25.2","63.3","1.58","15.4","33.3","58.0","45.2","13.6","39.2","43.4","87.50","35.9"
"UTA","UTA vs. PHI","12/30/2011","W","48","109.7","106.5","3.2","48.6","1.42","13.8","29.2","76.7","51.6","12.9","48.1","54.5","93.00","50.6"
"DET","DET @ BOS","12/30/2011","L","48","106.3","120.0","-13.8","52.9","1.50","15.7","41.3","78.1","56.4","15.0","44.9","49.6","80.00","40.0"
"MEM","MEM vs. HOU","12/30/2011","W","48","114.1","93.9","20.2","51.1","1.44","17.3","30.0","78.3","55.8","16.2","56.3","59.8","99.00","66.3"
"IND","IND vs. CLE","12/30/2011","W","53","92.5","85.0","7.4","41.7","0.83","10.6","33.3","74.6","53.3","17.0","39.4","45.3","96.45","59.0"
"DAL","DAL vs. TOR","12/30/2011","W","48","106.5","93.5","13.0","65.6","2.10","17.2","20.9","85.0","51.8","10.8","49.3","55.8","92.50","59.0"
"TOR","TOR @ DAL","12/30/2011","L","48","93.5","106.5","-13.0","60.6","1.18","17.1","15.0","79.1","48.2","18.5","50.0","53.8","92.50","41.0"
"MIA","MIA @ MIN","12/30/2011","W","48","101.0","98.1","2.9","63.0","1.93","20.3","24.0","68.6","46.5","14.7","51.1","51.9","102.50","55.2"
"MIN","MIN vs. MIA","12/30/2011","L","48","98.1","101.0","-2.9","53.8","0.84","15.1","31.4","76.0","53.5","24.3","53.6","55.0","102.50","44.8"
"CHI","CHI @ LAC","12/30/2011","W","48","128.1","112.2","15.9","74.4","2.42","21.5","41.5","70.5","56.5","13.5","54.5","61.3","89.50","57.7"
"MIL","MIL vs. WAS","12/30/2011","W","48","108.5","86.2","22.3","66.7","1.30","20.0","25.6","71.9","53.1","21.3","58.9","60.7","94.00","68.4"
"CLE","CLE @ IND","12/30/2011","L","53","85.0","92.5","-7.4","38.2","0.72","9.8","25.4","66.7","46.7","16.8","41.5","44.8","96.45","41.0"
"NOH","NOH vs. PHX","12/30/2011","L","48","86.7","104.5","-17.8","53.8","1.08","10.8","41.8","74.5","55.3","14.4","30.6","38.1","89.50","30.9"
"PHI","PHI @ UTA","12/30/2011","L","48","106.5","109.7","-3.2","51.4","1.46","15.7","23.3","70.8","48.4","14.0","50.6","55.1","93.00","49.4"
"HOU","HOU @ MEM","12/30/2011","L","48","93.9","114.1","-20.2","55.9","0.95","15.1","21.7","70.0","44.2","20.2","50.0","53.5","99.00","33.7"
"PHX","PHX @ NOH","12/30/2011","W","48","104.5","86.7","17.8","66.7","1.83","17.9","25.5","58.2","44.7","13.5","46.8","53.0","89.50","69.1"
"NJN","NJN @ ATL","12/30/2011","L","48","112.6","119.3","-6.7","52.6","1.33","16.4","33.3","61.7","47.8","17.2","51.8","55.6","87.50","44.8"
"ATL","ATL vs. NJN","12/30/2011","W","48","119.3","112.6","6.7","59.5","1.83","17.3","38.3","66.7","52.2","13.6","50.6","56.0","87.50","55.2"
"BOS","BOS vs. DET","12/30/2011","W","48","120.0","106.3","13.8","71.4","2.27","22.3","21.9","58.7","43.6","13.8","57.5","63.7","80.00","60.0"
"HOU","HOU vs. ATL","12/31/2011","W","48","105.6","92.3","13.2","68.4","2.17","20.5","23.9","83.3","54.3","13.3","51.8","54.1","90.50","58.3"
"DET","DET vs. IND","12/31/2011","W","48","104.3","94.6","9.7","64.1","1.39","19.2","28.9","79.6","55.3","19.6","52.4","54.7","92.50","53.0"
"PHI","PHI @ GSW","12/31/2011","W","48","112.6","84.0","28.6","74.4","2.42","21.5","26.1","67.9","49.0","12.6","56.3","57.8","94.50","69.6"
"IND","IND @ DET","12/31/2011","L","48","94.6","104.3","-9.7","56.7","1.55","14.5","20.4","71.1","44.7","11.8","42.8","49.8","92.50","47.0"
"NYK","NYK @ SAC","12/31/2011","W","48","123.9","98.9","25.0","65.0","2.17","18.8","38.5","52.5","45.9","13.0","50.6","56.5","92.50","64.0"
"GSW","GSW vs. PHI","12/31/2011","L","48","84.0","112.6","-28.6","58.8","1.25","15.2","32.1","73.9","51.0","17.0","40.4","41.9","94.50","30.4"
"LAL","LAL vs. DEN","12/31/2011","W","48","96.8","93.7","3.2","61.5","1.20","17.4","41.7","77.6","59.8","21.1","46.5","49.7","95.00","52.2"
"DEN","DEN @ LAL","12/31/2011","L","48","93.7","96.8","-3.2","64.7","1.47","17.3","22.4","58.3","40.2","15.8","46.9","49.6","95.00","47.8"
"UTA","UTA @ SAS","12/31/2011","L","48","94.7","108.3","-13.7","33.3","1.57","9.2","24.1","69.8","43.6","7.4","38.2","44.5","95.00","40.2"
"OKC","OKC vs. PHX","12/31/2011","W","48","110.3","100.0","10.3","61.0","1.19","18.8","29.7","72.7","55.4","21.6","59.1","63.0","97.00","57.2"
"SAS","SAS vs. UTA","12/31/2011","W","48","108.3","94.7","13.7","72.2","1.37","19.5","30.2","75.9","56.4","19.8","55.4","59.3","95.00","59.8"
"PHX","PHX @ OKC","12/31/2011","L","48","100.0","110.3","-10.3","54.3","1.58","14.6","27.3","70.3","44.6","12.4","44.3","49.4","97.00","42.8"
"SAC","SAC vs. NYK","12/31/2011","L","48","98.9","123.9","-25.0","50.0","1.07","11.3","47.5","61.5","54.1","15.1","38.4","44.2","92.50","36.0"
"ATL","ATL @ HOU","12/31/2011","L","48","92.3","105.6","-13.2","45.7","1.33","14.0","16.7","76.1","45.7","13.2","46.3","48.3","90.50","41.7"
"CHA","CHA @ MIA","01/01/2012","L","48","85.7","124.0","-38.3","57.1","1.25","14.3","25.4","83.3","47.4","15.2","41.3","44.4","104.50","27.1"
"TOR","TOR @ ORL","01/01/2012","L","48","112.9","117.2","-4.3","71.9","2.09","19.8","21.1","66.7","45.0","12.9","49.3","58.0","86.00","49.5"
"NJN","NJN @ CLE","01/01/2012","L","48","89.1","105.4","-16.2","59.3","0.73","13.0","31.9","64.3","47.2","23.9","43.0","49.2","92.50","40.2"
"DEN","DEN vs. LAL","01/01/2012","W","48","100.0","91.8","8.2","63.6","1.40","16.8","15.0","72.4","49.0","15.2","47.9","56.7","98.50","64.1"
"ORL","ORL vs. TOR","01/01/2012","W","48","117.2","112.9","4.3","54.1","1.67","16.8","33.3","78.9","55.0","13.8","57.3","59.6","86.00","50.5"
"WAS","WAS vs. BOS","01/01/2012","L","48","92.5","102.2","-9.7","46.9","1.07","12.6","25.5","78.0","50.0","15.1","42.3","48.8","92.50","42.8"
"MIA","MIA vs. CHA","01/01/2012","W","48","124.0","85.7","38.3","68.8","2.20","23.1","16.7","74.6","52.6","14.4","64.4","68.9","104.50","72.9"
"SAC","SAC vs. NOH","01/01/2012","W","48","103.2","85.1","18.1","45.7","1.60","13.2","22.6","57.1","40.4","10.8","45.9","50.9","93.50","58.3"
"MIN","MIN vs. DAL","01/01/2012","W","48","104.2","86.3","17.9","41.7","0.88","11.7","35.8","82.4","58.7","17.9","48.2","51.8","95.00","58.4"
"POR","POR @ LAC","01/01/2012","L","48","89.8","96.9","-7.1","60.6","0.95","15.2","31.9","76.1","53.8","21.4","44.9","50.2","97.00","45.2"
"LAL","LAL @ DEN","01/01/2012","L","48","91.8","100.0","-8.2","54.3","1.27","14.4","27.6","85.0","51.0","15.3","42.0","45.7","98.50","35.9"
"BOS","BOS @ WAS","01/01/2012","W","48","102.2","92.5","9.7","70.3","1.63","20.5","22.0","74.5","50.0","17.4","53.4","55.9","92.50","57.2"
"MEM","MEM @ CHI","01/01/2012","L","48","68.8","113.0","-44.2","50.0","0.72","10.6","30.0","58.0","42.7","19.4","31.5","35.5","92.50","18.9"
"CHI","CHI vs. MEM","01/01/2012","W","48","113.0","68.8","44.2","61.5","1.60","17.5","42.0","70.0","57.3","16.3","49.4","53.7","92.50","81.1"
"NOH","NOH @ SAC","01/01/2012","L","48","85.1","103.2","-18.1","66.7","1.26","17.0","42.9","77.4","59.6","20.2","40.4","41.6","93.50","41.7"
"CLE","CLE vs. NJN","01/01/2012","W","48","105.4","89.1","16.2","63.2","1.09","18.2","35.7","68.1","52.8","23.7","59.0","59.2","92.50","59.8"
"DAL","DAL @ MIN","01/01/2012","L","48","86.3","104.2","-17.9","58.6","1.00","14.2","17.6","64.2","41.3","17.9","42.2","47.5","95.00","41.6"
"LAC","LAC vs. POR","01/01/2012","W","48","96.9","89.8","7.1","69.4","1.19","18.9","23.9","68.1","46.2","21.9","52.0","54.3","97.00","54.8"
"IND","IND @ NJN","01/02/2012","W","48","127.1","109.3","17.8","63.4","1.63","20.2","45.0","54.2","50.5","18.8","60.9","62.8","85.50","60.5"
"PHX","PHX vs. GSW","01/02/2012","W","48","112.1","101.1","11.0","59.0","1.77","17.3","41.2","83.3","60.2","14.3","49.4","53.0","90.50","54.9"
"ORL","ORL @ DET","01/02/2012","L","48","95.1","108.5","-13.4","71.4","1.18","18.0","23.7","58.3","40.5","20.7","50.8","54.0","82.00","41.4"
"MIN","MIN vs. SAS","01/02/2012","W","48","119.1","106.7","12.4","43.9","0.95","15.5","29.0","70.2","53.8","21.3","66.2","68.3","89.50","53.3"
"SAS","SAS @ MIN","01/02/2012","L","48","106.7","119.1","-12.4","72.2","2.89","20.3","29.8","71.0","46.2","10.0","48.2","52.6","89.50","46.7"
"ATL","ATL @ MIA","01/02/2012","W","48","109.9","103.4","6.5","48.7","1.90","15.6","27.7","72.1","48.9","11.0","53.0","55.1","90.00","52.3"
"MIA","MIA vs. ATL","01/02/2012","L","48","103.4","109.9","-6.5","67.6","1.44","18.5","27.9","72.3","51.1","18.0","50.0","53.9","90.00","47.7"
"NJN","NJN vs. IND","01/02/2012","L","48","109.3","127.1","-17.8","45.5","1.25","11.8","45.8","55.0","49.5","14.0","41.0","46.8","85.50","39.5"
"DEN","DEN vs. MIL","01/02/2012","W","48","94.8","90.5","4.3","66.7","1.38","16.3","35.3","75.5","55.8","16.7","42.2","48.0","95.50","56.1"
"NYK","NYK vs. TOR","01/02/2012","L","48","89.5","95.7","-6.3","50.0","1.08","11.9","19.6","85.0","48.4","13.7","42.3","47.8","94.50","42.9"
"UTA","UTA vs. NOH","01/02/2012","W","48","108.0","102.3","5.8","54.1","1.67","16.9","27.9","73.7","49.4","13.8","52.0","54.6","87.50","51.3"
"DAL","DAL vs. OKC","01/02/2012","W","48","111.1","96.7","14.4","53.8","1.75","17.1","28.6","67.4","48.9","13.3","51.9","56.3","90.00","59.5"
"TOR","TOR @ NYK","01/02/2012","W","48","95.7","89.5","6.3","70.0","1.17","17.4","15.0","80.4","51.6","19.1","49.3","55.7","94.50","57.1"
"NOH","NOH @ UTA","01/02/2012","L","48","102.3","108.0","-5.8","59.5","1.47","18.3","26.3","72.1","50.6","17.0","52.0","55.5","87.50","48.7"
"BOS","BOS vs. WAS","01/02/2012","W","48","108.7","101.1","7.6","73.7","1.65","20.6","36.2","67.3","52.1","18.5","51.8","54.2","91.50","51.1"
"GSW","GSW @ PHX","01/02/2012","L","48","101.1","112.1","-11.0","75.0","1.59","21.8","16.7","58.8","39.8","18.9","54.9","56.3","90.50","45.1"
"DET","DET vs. ORL","01/02/2012","W","48","108.5","95.1","13.4","61.3","1.06","16.5","41.7","76.3","59.5","22.0","51.6","58.2","82.00","58.6"
"WAS","WAS @ BOS","01/02/2012","L","48","101.1","108.7","-7.6","40.0","1.08","11.7","32.7","63.8","47.9","14.3","44.0","49.4","91.50","48.9"
"OKC","OKC @ DAL","01/02/2012","L","48","96.7","111.1","-14.4","38.7","0.86","10.3","32.6","71.4","51.1","15.6","43.5","49.2","90.00","40.5"
"MIL","MIL @ DEN","01/02/2012","L","48","90.5","94.8","-4.3","51.4","1.36","15.1","24.5","64.7","44.2","14.7","44.9","46.3","95.50","43.9"
"ATL","ATL @ CHI","01/03/2012","L","48","81.3","83.5","-2.2","67.9","1.46","15.4","27.8","73.1","50.0","14.3","37.5","40.7","91.00","48.8"
"OKC","OKC vs. POR","01/03/2012","L","48","103.3","113.2","-9.9","61.1","2.20","17.6","26.0","71.1","47.4","11.1","46.4","50.4","90.50","43.8"
"CHA","CHA @ CLE","01/03/2012","L","48","103.1","119.8","-16.7","50.0","1.54","15.2","34.0","73.1","53.9","13.3","46.7","51.3","97.00","43.1"
"LAL","LAL vs. HOU","01/03/2012","W","48","113.7","105.3","8.4","61.0","1.67","18.9","31.7","76.8","57.7","15.8","55.8","60.1","94.50","58.9"
"UTA","UTA vs. MIL","01/03/2012","W","48","92.4","79.3","13.0","75.0","1.00","19.0","29.7","61.8","50.5","26.1","50.8","54.3","92.00","69.4"
"CHI","CHI vs. ATL","01/03/2012","W","48","83.5","81.3","2.2","61.5","1.07","13.3","26.9","72.2","50.0","16.5","36.4","43.0","91.00","51.2"
"CLE","CLE vs. CHA","01/03/2012","W","48","119.8","103.1","16.7","55.6","2.78","18.5","26.9","66.0","46.1","9.4","55.6","56.7","97.00","56.9"
"MIL","MIL @ UTA","01/03/2012","L","48","79.3","92.4","-13.0","55.2","1.14","12.0","38.2","70.3","49.5","15.2","31.6","35.8","92.00","30.6"
"MEM","MEM vs. SAC","01/03/2012","W","48","115.3","98.0","17.3","40.0","1.33","14.9","36.4","70.6","54.7","15.3","56.0","57.6","98.00","62.6"
"POR","POR @ OKC","01/03/2012","W","48","113.2","103.3","9.9","58.8","2.22","16.3","28.9","74.0","52.6","9.9","48.7","56.1","90.50","56.2"
"HOU","HOU @ LAL","01/03/2012","L","48","105.3","113.7","-8.4","65.9","3.38","20.3","23.2","68.3","42.3","8.5","48.4","50.0","94.50","41.1"
"SAC","SAC @ MEM","01/03/2012","L","48","98.0","115.3","-17.3","38.2","0.68","10.4","29.4","63.6","45.3","19.4","46.4","51.5","98.00","37.4"
"ORL","ORL vs. WAS","01/04/2012","W","48","107.3","89.5","17.8","69.2","1.80","19.1","35.3","71.7","55.0","15.6","50.6","53.6","95.50","65.1"
"NJN","NJN @ BOS","01/04/2012","L","48","86.4","109.9","-23.5","50.0","1.15","14.0","25.5","65.9","44.3","16.0","43.2","44.6","81.00","31.4"
"IND","IND @ MIA","01/04/2012","L","48","86.5","124.2","-37.8","50.0","0.52","9.8","31.4","74.4","50.0","24.0","38.4","48.2","95.50","21.6"
"CHI","CHI @ DET","01/04/2012","W","48","107.6","91.2","16.4","77.5","2.07","23.5","28.2","71.7","53.3","16.3","55.9","58.1","91.50","63.5"
"SAC","SAC @ DEN","01/04/2012","L","48","79.8","105.8","-26.0","40.0","0.71","9.1","26.6","65.6","39.6","16.3","33.3","40.1","104.00","26.2"
