"Team","Match Up","Game Date","W/L","MIN","OffRtg","DefRtg","NetRtg","AST%","AST/TO","ASTRatio","OREB%","DREB%","REB%","TOV%","eFG%","TS%","PACE","PIE"
"CHA","CHA @ ATL","04/11/2017","L","48","83.5","113.2","-29.7","55.2","1.07","12.6","33.9","64.3","46.2","16.5","34.7","39.4","91.00","27.2"
"SAC","SAC vs. PHX","04/11/2017","W","48","118.3","95.4","22.9","65.1","2.15","19.2","20.9","69.4","51.3","11.9","57.2","63.3","109.00","68.1"
"DEN","DEN @ DAL","04/11/2017","W","48","111.2","92.9","18.4","75.6","1.82","22.0","26.1","83.3","57.0","17.3","59.5","60.4","98.00","58.1"
"DAL","DAL vs. DEN","04/11/2017","L","48","92.9","111.2","-18.4","68.6","1.85","18.5","16.7","73.9","43.0","13.3","46.6","49.0","98.00","41.9"
"MIN","MIN vs. OKC","04/11/2017","L","48","106.5","108.7","-2.2","63.2","2.18","18.5","30.2","51.0","40.4","12.0","47.1","50.5","92.00","49.4"
"LAL","LAL vs. NOP","04/11/2017","W","48","106.9","94.1","12.8","57.1","1.85","17.6","22.9","84.8","53.2","12.9","52.3","55.0","101.50","54.7"
"PHX","PHX @ SAC","04/11/2017","L","48","95.4","118.3","-22.9","46.3","2.11","12.8","30.6","79.1","48.7","8.3","41.3","43.5","109.00","31.9"
"CHA","CHA @ MIL","04/10/2017","L","48","92.9","103.5","-10.5","63.6","2.33","18.1","20.0","75.0","45.7","10.6","43.8","45.5","85.50","46.2"
"WAS","WAS @ DET","04/10/2017","W","48","107.1","102.0","5.1","64.3","1.59","20.0","24.4","80.4","55.4","17.3","54.8","58.3","98.50","56.5"
"GSW","GSW vs. UTA","04/10/2017","L","48","106.5","112.9","-6.5","64.1","1.92","19.8","20.0","66.0","44.9","14.0","54.4","56.6","93.00","48.3"
"SAS","SAS @ POR","04/10/2017","L","48","106.5","107.6","-1.1","44.7","1.13","13.6","32.7","72.7","53.8","16.3","50.6","53.4","92.00","50.8"
"MIA","MIA vs. CLE","04/10/2017","W","53","111.7","109.0","2.7","63.6","2.15","18.4","24.1","78.7","49.5","11.7","52.6","56.4","100.53","51.4"
"HOU","HOU @ LAC","04/10/2017","L","48","95.0","125.0","-30.0","69.7","1.53","17.0","22.2","68.8","44.1","14.9","44.6","50.1","100.50","34.0"
"UTA","UTA @ GSW","04/10/2017","W","48","112.9","106.5","6.5","70.7","2.42","20.9","34.0","80.0","55.1","12.9","51.6","53.2","93.00","51.7"
"LAC","LAC vs. HOU","04/10/2017","W","48","125.0","95.0","30.0","63.0","2.90","20.1","31.3","77.8","55.9","10.0","56.0","60.5","100.50","66.0"
"MIL","MIL vs. CHA","04/10/2017","W","48","103.5","92.9","10.5","80.0","1.75","22.6","25.0","80.0","54.3","18.6","55.1","55.5","85.50","53.8"
"PHI","PHI vs. IND","04/10/2017","L","48","115.6","122.4","-6.8","57.1","1.11","15.7","26.8","60.5","43.0","18.8","55.3","62.6","97.00","42.6"
"BKN","BKN @ BOS","04/10/2017","L","48","99.1","108.6","-9.5","58.1","1.50","13.3","22.8","80.8","50.5","11.3","40.7","50.9","105.50","44.5"
"DET","DET vs. WAS","04/10/2017","L","48","102.0","107.1","-5.1","51.2","2.20","16.9","19.6","75.6","44.6","10.1","51.1","52.5","98.50","43.5"
"CHI","CHI vs. ORL","04/10/2017","W","48","124.5","78.1","46.4","68.8","2.54","23.1","33.3","80.4","60.2","13.3","60.7","63.5","97.00","78.9"
"ORL","ORL @ CHI","04/10/2017","L","48","78.1","124.5","-46.4","62.1","1.06","14.4","19.6","66.7","39.8","17.7","37.5","41.2","97.00","21.1"
"POR","POR vs. SAS","04/10/2017","W","48","107.6","106.5","1.1","48.6","2.00","14.5","27.3","67.3","46.2","9.8","48.3","51.8","92.00","49.2"
"BOS","BOS vs. BKN","04/10/2017","W","48","108.6","99.1","9.5","75.6","2.21","21.2","19.2","77.2","49.5","13.3","52.7","56.9","105.50","55.5"
"CLE","CLE @ MIA","04/10/2017","L","53","109.0","111.7","-2.7","43.2","0.90","13.6","21.3","75.9","50.5","18.9","57.3","61.3","100.53","48.6"
"IND","IND @ PHI","04/10/2017","W","48","122.4","115.6","6.8","61.2","2.00","21.0","39.5","73.2","57.0","15.3","60.6","63.7","97.00","57.4"
"MEM","MEM vs. DET","04/09/2017","L","48","101.1","115.7","-14.6","63.9","1.53","19.2","22.5","56.5","40.7","16.9","54.0","55.7","89.00","46.0"
"DAL","DAL @ PHX","04/09/2017","L","48","115.6","130.5","-14.9","56.1","2.30","16.5","35.6","69.2","49.0","10.4","50.5","52.7","95.50","38.8"
"OKC","OKC @ DEN","04/09/2017","W","48","107.1","107.1","-0.1","47.5","1.58","13.9","32.8","88.9","57.3","12.1","44.8","50.2","98.50","46.7"
"DET","DET @ MEM","04/09/2017","W","48","115.7","101.1","14.6","53.8","1.17","16.3","43.5","77.5","59.3","20.2","56.1","57.8","89.00","54.0"
"LAL","LAL vs. MIN","04/09/2017","W","48","112.2","110.1","2.1","61.9","1.63","19.0","27.1","72.1","48.4","16.3","54.7","58.0","98.50","47.3"
"CLE","CLE @ ATL","04/09/2017","L","53","112.6","113.5","-0.9","62.2","1.65","18.1","29.1","81.1","54.6","15.3","55.6","58.5","100.53","47.5"
"TOR","TOR @ NYK","04/09/2017","W","48","117.0","104.3","12.7","50.0","1.82","16.5","17.9","82.2","52.4","11.7","58.4","63.1","93.50","55.9"
"NYK","NYK vs. TOR","04/09/2017","L","48","104.3","117.0","-12.7","73.0","2.45","21.3","17.8","82.1","47.6","11.8","50.6","54.7","93.50","44.1"
"ATL","ATL vs. CLE","04/09/2017","W","53","113.5","112.6","0.9","70.5","2.58","20.4","18.9","70.9","45.4","10.8","51.6","57.1","100.53","52.5"
"HOU","HOU @ SAC","04/09/2017","W","48","127.4","121.9","5.5","57.8","1.44","18.8","15.8","82.0","53.4","17.0","67.5","72.1","105.50","50.4"
"DEN","DEN vs. OKC","04/09/2017","L","48","107.1","107.1","0.1","55.0","1.83","17.6","11.1","67.2","42.7","12.2","54.2","57.9","98.50","53.3"
"MIN","MIN @ LAL","04/09/2017","L","48","110.1","112.2","-2.1","67.5","1.80","19.7","27.9","72.9","51.6","15.2","51.9","58.2","98.50","52.7"
"PHX","PHX vs. DAL","04/09/2017","W","48","130.5","115.6","14.9","59.1","2.17","19.5","30.8","64.4","51.0","12.6","60.0","65.9","95.50","61.2"
"SAC","SAC vs. HOU","04/09/2017","L","48","121.9","127.4","-5.5","55.3","5.20","18.7","18.0","84.2","46.6","4.8","54.8","59.7","105.50","49.6"
"WAS","WAS vs. MIA","04/08/2017","L","48","106.2","107.1","-0.9","53.8","1.05","15.9","33.3","72.9","54.4","20.6","53.1","56.8","98.00","47.0"
"CHI","CHI @ BKN","04/08/2017","L","48","101.0","101.9","-1.0","35.0","0.82","10.7","24.0","78.9","53.3","16.2","50.6","54.4","105.00","45.4"
"POR","POR vs. UTA","04/08/2017","W","48","112.2","97.7","14.5","40.5","5.00","12.8","25.9","74.5","49.5","3.3","47.8","51.5","89.00","56.3"
"IND","IND @ ORL","04/08/2017","W","48","128.3","112.0","16.3","68.6","2.33","24.6","21.1","84.8","56.0","15.2","65.7","67.3","99.50","57.5"
"NOP","NOP @ GSW","04/08/2017","L","48","103.1","125.5","-22.4","57.1","3.00","18.8","13.0","66.7","40.4","8.2","51.7","53.5","98.00","38.3"
"BKN","BKN vs. CHI","04/08/2017","W","48","101.9","101.0","1.0","61.5","1.85","17.0","21.1","76.0","46.7","12.4","47.8","52.2","105.00","54.6"
"ORL","ORL vs. IND","04/08/2017","L","48","112.0","128.3","-16.3","70.7","2.23","21.3","15.2","78.9","44.0","13.0","57.1","59.8","99.50","42.5"
"MIA","MIA @ WAS","04/08/2017","W","48","107.1","106.2","0.9","62.2","1.77","17.0","27.1","66.7","45.6","13.1","50.6","55.3","98.00","53.0"
"GSW","GSW vs. NOP","04/08/2017","W","48","125.5","103.1","22.4","75.5","4.11","24.5","33.3","87.0","59.6","9.2","56.3","59.7","98.00","61.7"
"UTA","UTA @ POR","04/08/2017","L","48","97.7","112.2","-14.5","61.3","1.46","15.8","25.5","74.1","50.5","14.8","43.6","48.6","89.00","43.8"
"BOS","BOS @ CHA","04/08/2017","W","48","123.5","116.3","7.1","77.8","3.89","25.2","13.6","83.0","49.5","9.2","61.5","64.0","98.00","53.6"
"PHI","PHI vs. MIL","04/08/2017","L","48","85.4","93.8","-8.3","85.2","1.28","17.6","23.5","83.0","52.0","18.8","40.3","47.1","96.00","48.4"
"CHA","CHA vs. BOS","04/08/2017","L","48","116.3","123.5","-7.1","57.9","3.14","17.3","17.0","86.4","50.5","7.1","50.6","58.1","98.00","46.4"
"MIL","MIL @ PHI","04/08/2017","W","48","93.8","85.4","8.3","51.4","1.20","14.9","17.0","76.5","48.0","15.6","48.1","51.3","96.00","51.6"
"SAS","SAS vs. LAC","04/08/2017","L","48","96.7","107.7","-11.0","58.8","1.43","16.7","22.4","76.1","48.4","15.6","47.5","50.5","90.50","40.4"
"LAC","LAC @ SAS","04/08/2017","W","48","107.7","96.7","11.0","50.0","2.63","17.2","23.9","77.6","51.6","8.8","53.6","54.3","90.50","59.6"
"SAC","SAC @ LAL","04/07/2017","L","48","100.0","104.3","-4.3","71.1","1.17","20.5","31.6","63.5","50.0","24.5","56.0","58.2","94.00","50.8"
"UTA","UTA vs. MIN","04/07/2017","W","48","129.0","121.5","7.5","64.4","2.07","22.7","21.2","70.0","47.9","15.1","69.3","70.9","93.00","54.7"
"PHX","PHX vs. OKC","04/07/2017","W","48","133.3","107.6","25.7","37.2","2.00","13.3","32.6","57.1","47.2","8.9","56.6","62.1","91.00","68.4"
"MIN","MIN @ UTA","04/07/2017","L","48","121.5","129.0","-7.5","56.4","1.83","17.5","30.0","78.8","52.1","12.9","53.8","61.9","93.00","45.3"
"SAS","SAS @ DAL","04/07/2017","W","48","106.3","92.7","13.5","65.0","3.71","18.4","31.1","86.3","56.3","7.3","46.4","48.3","96.00","55.8"
"LAL","LAL vs. SAC","04/07/2017","W","48","104.3","100.0","4.3","52.6","1.43","15.2","36.5","68.4","50.0","14.9","46.5","50.5","94.00","49.2"
"MIA","MIA @ TOR","04/07/2017","L","48","94.9","95.0","-0.1","48.5","0.84","12.2","29.1","67.9","48.1","19.2","44.6","49.1","100.00","49.8"
"DET","DET @ HOU","04/07/2017","W","48","112.9","109.0","3.9","58.7","4.50","18.0","34.9","74.1","53.0","5.9","46.8","49.5","100.50","51.7"
"CLE","CLE vs. ATL","04/07/2017","L","48","102.0","115.2","-13.1","59.0","1.64","18.3","13.6","81.8","47.7","14.3","53.7","56.5","98.50","42.8"
"ATL","ATL @ CLE","04/07/2017","W","48","115.2","102.0","13.1","86.7","3.55","27.1","18.2","86.4","52.3","11.1","59.6","61.6","98.50","57.2"
"DAL","DAL vs. SAS","04/07/2017","L","48","92.7","106.3","-13.5","68.4","2.89","20.3","13.7","68.9","43.8","9.4","47.7","48.6","96.00","44.2"
"HOU","HOU vs. DET","04/07/2017","L","48","109.0","112.9","-3.9","69.4","1.79","18.0","25.9","65.1","47.0","14.0","50.6","54.9","100.50","48.3"
"DEN","DEN vs. NOP","04/07/2017","W","48","117.3","103.9","13.4","72.1","1.48","21.1","32.5","78.2","58.9","20.2","63.5","66.2","103.00","61.8"
"NOP","NOP @ DEN","04/07/2017","L","48","103.9","117.3","-13.4","40.4","1.73","14.3","21.8","67.5","41.1","10.8","49.0","50.6","103.00","38.2"
"TOR","TOR vs. MIA","04/07/2017","W","48","95.0","94.9","0.1","40.0","0.78","10.8","32.1","70.9","51.9","17.8","46.5","50.2","100.00","50.2"
"MEM","MEM vs. NYK","04/07/2017","W","48","117.4","100.0","17.4","52.6","1.43","17.4","24.3","64.8","48.4","16.3","60.7","62.9","87.00","58.7"
"NYK","NYK @ MEM","04/07/2017","L","48","100.0","117.4","-17.4","52.6","1.82","16.0","35.2","75.7","51.6","12.5","46.6","46.9","87.00","41.3"
"OKC","OKC @ PHX","04/07/2017","L","48","107.6","133.3","-25.7","38.2","1.30","9.8","42.9","67.4","52.8","10.9","40.8","46.5","91.00","31.6"
"WAS","WAS @ NYK","04/06/2017","W","48","115.2","114.4","0.8","47.2","1.21","14.2","30.2","54.4","44.0","15.2","58.1","61.4","91.00","51.4"
"PHI","PHI vs. CHI","04/06/2017","L","48","87.4","99.0","-11.7","57.6","1.46","14.3","18.3","75.5","45.1","12.6","40.1","44.7","103.00","40.9"
"BOS","BOS @ ATL","04/06/2017","L","48","112.6","119.4","-6.8","75.7","2.33","19.3","26.3","58.0","41.1","11.7","49.4","55.3","103.00","46.2"
"MIN","MIN @ POR","04/06/2017","L","48","99.0","106.1","-7.1","42.1","1.23","12.7","23.5","83.0","52.0","13.1","46.0","51.1","99.00","47.8"
"MIL","MIL @ IND","04/06/2017","L","48","95.7","111.8","-16.1","63.6","1.00","17.5","17.9","59.1","39.8","22.6","54.2","57.7","93.00","39.4"
"ATL","ATL vs. BOS","04/06/2017","W","48","119.4","112.6","6.8","59.1","1.53","17.4","42.0","73.7","58.9","16.5","55.6","59.2","103.00","53.8"
"ORL","ORL vs. BKN","04/06/2017","W","48","111.7","104.9","6.7","57.1","1.71","16.9","32.7","82.0","57.6","13.6","51.7","56.7","102.50","55.4"
"BKN","BKN @ ORL","04/06/2017","L","48","104.9","111.7","-6.7","52.5","1.50","15.9","18.0","67.3","42.4","13.7","52.3","55.3","102.50","44.6"
"CHI","CHI @ PHI","04/06/2017","W","48","99.0","87.4","11.7","69.2","1.59","19.0","24.5","81.7","54.9","16.5","47.3","51.8","103.00","59.1"
"IND","IND vs. MIL","04/06/2017","W","48","111.8","95.7","16.1","52.6","1.18","15.5","40.9","82.1","60.2","18.3","52.5","56.9","93.00","60.6"
"POR","POR vs. MIN","04/06/2017","W","48","106.1","99.0","7.1","54.3","1.46","15.3","17.0","76.5","48.0","13.1","51.9","56.8","99.00","52.2"
"NYK","NYK vs. WAS","04/06/2017","L","48","114.4","115.2","-0.8","50.0","1.54","14.7","45.6","69.8","56.0","14.4","45.8","49.4","91.00","48.6"
"DEN","DEN @ HOU","04/05/2017","L","48","95.4","101.9","-6.4","63.4","2.17","17.3","26.2","77.4","49.2","11.0","42.8","46.5","108.50","48.7"
"DAL","DAL @ LAC","04/05/2017","L","48","105.2","115.5","-10.3","63.2","1.50","18.0","26.0","78.6","50.0","16.7","50.6","53.8","96.50","42.1"
"DET","DET vs. TOR","04/05/2017","L","48","108.5","110.5","-2.0","52.4","1.57","17.2","28.6","76.6","53.9","14.9","56.2","57.4","94.50","47.0"
"MEM","MEM vs. OKC","04/05/2017","L","48","105.3","110.8","-5.5","56.8","1.50","16.7","22.7","74.0","50.0","14.7","53.2","57.3","94.00","52.2"
"LAC","LAC vs. DAL","04/05/2017","W","48","115.5","105.2","10.3","57.9","1.47","17.5","21.4","74.0","50.0","15.5","58.7","63.2","96.50","57.9"
"CLE","CLE @ BOS","04/05/2017","W","48","121.3","96.8","24.5","44.2","1.90","14.7","34.0","73.1","53.9","10.6","52.7","57.0","94.00","61.2"
"PHX","PHX vs. GSW","04/05/2017","L","48","104.7","113.2","-8.5","60.5","1.63","16.7","40.6","76.6","55.9","15.1","45.1","48.5","106.00","44.3"
"SAS","SAS vs. LAL","04/05/2017","L","48","96.9","104.1","-7.1","71.8","1.75","20.6","19.2","75.6","45.4","16.3","51.1","51.8","98.00","46.1"
"TOR","TOR @ DET","04/05/2017","W","48","110.5","108.5","2.0","70.7","2.42","21.8","23.4","71.4","46.1","12.6","52.9","56.1","94.50","53.0"
"GSW","GSW @ PHX","04/05/2017","W","48","113.2","104.7","8.5","55.6","1.67","17.6","23.4","59.4","44.1","14.2","57.9","60.3","106.00","55.7"
"LAL","LAL @ SAS","04/05/2017","W","48","104.1","96.9","7.1","54.8","1.44","17.6","24.4","80.8","54.6","16.3","52.9","55.3","98.00","53.9"
"BOS","BOS vs. CLE","04/05/2017","L","48","96.8","121.3","-24.5","63.6","1.62","16.4","26.9","66.0","46.1","13.8","45.1","48.5","94.00","38.8"
"MIA","MIA @ CHA","04/05/2017","W","48","127.3","111.2","16.0","57.5","2.88","19.0","22.7","84.1","53.4","9.1","60.1","62.7","88.50","55.1"
"CHA","CHA vs. MIA","04/05/2017","L","48","111.2","127.3","-16.0","54.3","3.17","16.7","15.9","77.3","46.6","6.7","50.0","55.9","88.50","44.9"
"OKC","OKC @ MEM","04/05/2017","W","48","110.8","105.3","5.5","51.4","1.58","15.2","26.0","77.3","50.0","12.9","51.8","53.9","94.00","47.8"
"HOU","HOU vs. DEN","04/05/2017","W","48","101.9","95.4","6.4","51.4","1.19","13.7","22.6","73.8","50.8","14.8","48.3","53.0","108.50","51.3"
"BKN","BKN @ PHI","04/04/2017","W","48","136.9","113.5","23.4","75.0","2.00","25.5","7.4","71.2","51.2","17.5","74.7","78.8","103.50","62.5"
"MEM","MEM @ SAS","04/04/2017","L","53","92.7","100.0","-7.3","74.3","1.73","19.0","33.3","81.6","55.7","15.6","43.8","45.9","86.49","45.9"
"DEN","DEN @ NOP","04/04/2017","W","48","135.4","132.3","3.0","58.5","2.82","20.7","45.8","68.6","57.6","11.1","60.1","61.9","99.00","50.5"
"PHI","PHI vs. BKN","04/04/2017","L","48","113.5","136.9","-23.4","74.4","2.91","21.2","28.8","92.6","48.8","10.6","50.5","54.2","103.50","37.5"
"CHI","CHI @ NYK","04/04/2017","L","48","96.8","107.5","-10.7","68.8","1.57","17.1","29.1","63.3","45.2","14.9","41.2","47.8","93.50","43.8"
"MIL","MIL @ OKC","04/04/2017","L","48","82.3","115.8","-33.5","55.2","1.33","12.9","21.4","66.0","41.7","12.5","37.7","42.7","95.50","29.3"
"NOP","NOP vs. DEN","04/04/2017","L","48","132.3","135.4","-3.0","58.8","4.29","21.0","31.4","54.2","42.4","7.1","58.0","60.9","99.00","49.5"
"IND","IND vs. TOR","04/04/2017","W","48","116.1","95.7","20.4","41.0","1.45","13.1","28.0","83.7","53.8","11.8","50.6","55.7","93.50","56.9"
"CLE","CLE vs. ORL","04/04/2017","W","48","122.0","104.1","17.9","68.2","2.50","22.2","15.0","72.2","47.9","12.0","64.6","66.9","99.00","60.8"
"OKC","OKC vs. MIL","04/04/2017","W","48","115.8","82.3","33.5","72.5","2.07","20.9","34.0","78.6","58.3","14.7","53.0","57.9","95.50","70.7"
"GSW","GSW vs. MIN","04/04/2017","W","48","122.2","108.1","14.1","75.0","2.54","23.2","25.6","63.2","47.0","13.1","60.7","64.0","99.00","59.1"
"POR","POR @ UTA","04/04/2017","L","48","97.8","119.1","-21.3","30.3","1.11","9.0","23.1","69.4","42.0","10.1","43.4","48.1","89.00","32.6"
"DAL","DAL @ SAC","04/04/2017","L","48","91.6","103.2","-11.6","65.6","1.31","16.9","20.0","68.1","43.3","16.8","47.5","50.5","95.00","44.5"
"UTA","UTA vs. POR","04/04/2017","W","48","119.1","97.8","21.3","53.8","1.40","17.4","30.6","76.9","58.0","16.9","61.5","64.4","89.00","67.4"
"NYK","NYK vs. CHI","04/04/2017","W","48","107.5","96.8","10.7","61.9","1.73","19.0","36.7","70.9","54.8","16.1","50.6","52.1","93.50","56.3"
"MIN","MIN @ GSW","04/04/2017","L","48","108.1","122.2","-14.1","53.7","1.57","15.5","36.8","74.4","53.0","14.1","44.8","49.8","99.00","40.9"
"WAS","WAS vs. CHA","04/04/2017","W","48","120.4","115.6","4.8","72.1","2.21","22.3","28.6","77.5","52.4","14.3","60.6","63.5","97.00","54.8"
"CHA","CHA @ WAS","04/04/2017","L","48","115.6","120.4","-4.8","52.5","1.31","16.7","22.5","71.4","47.6","16.7","58.2","62.6","97.00","45.2"
"SAS","SAS vs. MEM","04/04/2017","W","53","100.0","92.7","7.3","62.9","1.47","17.5","18.4","66.7","44.3","15.8","50.6","54.0","86.49","54.1"
"ORL","ORL @ CLE","04/04/2017","L","48","104.1","122.0","-17.9","69.7","1.64","16.9","27.8","85.0","52.1","14.3","44.8","52.3","99.00","39.2"
"TOR","TOR @ IND","04/04/2017","L","48","95.7","116.1","-20.4","32.4","0.79","9.8","16.3","72.0","46.2","14.9","48.0","53.3","93.50","43.1"
"SAC","SAC vs. DAL","04/04/2017","W","48","103.2","91.6","11.6","47.2","0.89","13.5","31.9","80.0","56.7","20.0","51.9","55.4","95.00","55.5"
"POR","POR @ MIN","04/03/2017","L","48","119.8","122.2","-2.4","63.2","4.80","19.0","28.0","58.7","42.7","5.5","50.6","56.2","90.50","49.1"
"MIN","MIN vs. POR","04/03/2017","W","48","122.2","119.8","2.4","63.4","2.36","19.3","41.3","72.0","57.3","12.2","51.2","57.1","90.50","50.9"
"NYK","NYK vs. BOS","04/02/2017","L","48","100.0","117.0","-17.0","60.6","1.82","15.9","24.1","80.0","46.1","11.7","42.9","49.0","94.00","41.0"
"SAS","SAS vs. UTA","04/02/2017","W","48","119.8","113.2","6.6","65.0","2.00","20.5","28.9","70.0","52.3","14.3","58.4","62.9","91.00","56.2"
"CHI","CHI @ NOP","04/02/2017","W","48","113.6","107.8","5.7","57.8","2.36","18.7","23.4","85.7","55.2","10.7","56.0","58.5","102.50","51.7"
"WAS","WAS @ GSW","04/02/2017","L","48","108.5","132.4","-23.9","65.1","1.87","19.2","27.5","74.4","47.8","14.2","52.2","55.8","105.50","39.8"
"GSW","GSW vs. WAS","04/02/2017","W","48","132.4","108.5","23.9","68.0","2.13","22.8","25.6","72.5","52.2","15.2","65.9","69.9","105.50","60.2"
"MIA","MIA vs. DEN","04/02/2017","L","48","113.0","117.2","-4.2","61.9","2.36","19.3","21.7","80.0","50.5","11.0","55.7","58.7","99.50","45.5"
"HOU","HOU @ PHX","04/02/2017","W","48","110.8","103.6","7.2","48.9","1.53","15.4","26.8","55.7","41.9","13.5","54.0","55.8","111.50","50.8"
"TOR","TOR vs. PHI","04/02/2017","W","48","117.7","109.4","8.3","54.3","1.67","18.7","34.1","60.9","48.3","15.6","57.6","60.5","96.00","56.9"
"PHI","PHI @ TOR","04/02/2017","L","48","109.4","117.7","-8.3","69.4","1.19","18.2","39.1","65.9","51.7","21.9","51.9","57.7","96.00","43.1"
"DAL","DAL @ MIL","04/02/2017","W","48","117.2","112.9","4.3","65.8","1.79","20.3","16.7","74.4","46.7","15.1","61.6","66.6","93.00","51.5"
