"Team","Match Up","Game Date","W/L","MIN","OffRtg","DefRtg","NetRtg","AST%","AST/TO","ASTRatio","OREB%","DREB%","REB%","TOV%","eFG%","TS%","PACE","PIE"
"PHI","PHI @ BOS","11/25/2015","L","48","79.2","84.0","-4.8","38.7","0.63","10.0","18.5","71.4","47.0","18.8","41.6","44.6","100.50","47.6"
"HOU","HOU vs. MEM","11/25/2015","L","48","95.9","105.2","-9.3","63.3","0.95","15.4","18.2","74.4","46.0","20.6","49.3","56.1","97.00","47.1"
"ATL","ATL @ MIN","11/25/2015","L","48","97.9","103.1","-5.2","45.2","1.00","11.1","30.9","75.5","52.8","14.4","42.7","48.8","96.50","46.9"
"UTA","UTA @ LAC","11/25/2015","W","48","112.1","100.0","12.1","48.7","1.12","15.3","35.7","68.3","51.8","18.7","54.5","58.0","91.00","55.6"
"OKC","OKC vs. BKN","11/25/2015","W","48","105.8","95.2","10.6","63.4","1.37","19.3","12.8","75.5","48.9","18.3","59.0","63.0","104.00","59.8"
"TOR","TOR vs. CLE","11/25/2015","W","48","115.7","112.5","3.2","35.0","1.56","12.4","21.7","74.5","48.4","10.1","57.6","58.1","88.50","52.0"
"DET","DET vs. MIA","11/25/2015","W","48","118.2","94.2","24.0","58.5","3.43","17.9","39.7","77.6","57.0","8.0","50.0","51.4","87.00","60.4"
"CHA","CHA vs. WAS","11/25/2015","W","48","103.1","88.8","14.3","56.4","1.16","16.7","27.3","75.9","54.9","19.4","51.8","56.4","98.00","62.1"
"NOP","NOP @ PHX","11/25/2015","W","48","116.5","109.6","6.9","47.6","1.43","15.3","18.6","74.5","50.0","13.6","58.0","62.5","103.50","52.2"
"BOS","BOS vs. PHI","11/25/2015","W","48","84.0","79.2","4.8","58.1","1.06","13.2","28.6","81.5","53.0","17.0","39.0","42.5","100.50","52.4"
"BKN","BKN @ OKC","11/25/2015","L","48","95.2","105.8","-10.6","46.5","1.18","14.8","24.5","87.2","51.1","16.3","47.3","49.9","104.00","40.2"
"LAC","LAC vs. UTA","11/25/2015","L","48","100.0","112.1","-12.1","47.4","0.95","14.8","31.7","64.3","48.2","20.9","53.3","55.2","91.00","44.4"
"MEM","MEM @ HOU","11/25/2015","W","48","105.2","95.9","9.3","53.8","1.24","16.3","25.6","81.8","54.0","17.5","50.6","56.6","97.00","52.9"
"NYK","NYK @ ORL","11/25/2015","L","48","100.0","109.9","-9.9","51.6","1.33","12.8","32.7","65.5","49.1","13.2","42.8","48.4","91.00","44.1"
"MIN","MIN vs. ATL","11/25/2015","W","48","103.1","97.9","5.2","64.7","1.69","16.8","24.5","69.1","47.2","13.5","47.0","52.2","96.50","53.1"
"DAL","DAL @ SAS","11/25/2015","L","48","90.2","94.6","-4.4","61.8","1.62","17.1","19.6","72.5","46.1","14.1","44.6","47.0","92.50","43.8"
"MIA","MIA @ DET","11/25/2015","L","48","94.2","118.2","-24.0","65.6","1.62","17.8","22.4","60.3","43.0","15.1","44.3","47.1","87.00","39.6"
"MIL","MIL vs. SAC","11/25/2015","L","48","121.6","135.8","-14.1","71.4","2.73","21.3","30.0","80.6","51.2","11.3","55.1","59.1","96.00","43.7"
"WAS","WAS @ BOS","11/27/2015","L","48","77.2","112.1","-34.9","59.3","0.73","11.9","30.5","63.2","46.6","21.8","35.1","41.6","100.00","26.9"
"PHX","PHX vs. GSW","11/27/2015","L","48","109.4","125.0","-15.6","46.7","1.50","15.4","17.0","61.5","35.9","13.2","54.3","56.8","107.00","38.9"
"CHI","CHI @ IND","11/27/2015","L","48","90.2","101.0","-10.8","65.6","1.40","15.3","24.2","75.5","47.8","14.7","40.8","45.6","102.50","41.7"
"SAC","SAC vs. MIN","11/27/2015","L","48","100.0","111.0","-11.0","56.8","1.40","16.5","30.8","63.4","45.2","16.5","47.7","49.1","91.00","41.0"
"CHA","CHA vs. CLE","11/27/2015","L","48","94.7","100.0","-5.3","60.6","1.67","16.1","20.0","67.3","43.4","12.6","44.4","49.5","95.00","48.5"
"BOS","BOS vs. WAS","11/27/2015","W","48","112.1","77.2","34.9","66.7","1.87","18.9","36.8","69.5","53.4","15.2","49.5","52.7","100.00","73.1"
"IND","IND vs. CHI","11/27/2015","W","48","101.0","90.2","10.8","48.6","1.38","13.6","24.5","75.8","52.2","12.6","47.1","52.1","102.50","58.3"
"LAC","LAC vs. NOP","11/27/2015","W","48","107.8","88.2","19.5","67.5","2.08","19.9","15.9","73.8","49.5","12.6","52.4","57.7","102.50","65.1"
"PHI","PHI @ HOU","11/27/2015","L","48","114.0","116.0","-2.0","60.0","1.85","18.2","16.3","69.2","39.8","13.0","57.8","60.4","100.00","49.4"
"MIN","MIN @ SAC","11/27/2015","W","48","111.0","100.0","11.0","54.1","1.11","16.1","36.6","69.2","54.8","19.8","53.9","59.2","91.00","59.0"
"OKC","OKC vs. DET","11/27/2015","W","48","108.4","92.6","15.9","51.4","1.00","14.7","40.0","77.4","61.7","20.0","51.3","56.9","94.50","64.5"
"SAS","SAS @ DEN","11/27/2015","W","48","98.9","86.0","12.9","61.1","1.16","18.0","22.0","78.7","52.3","20.7","53.3","56.1","92.50","62.2"
"CLE","CLE @ CHA","11/27/2015","W","48","100.0","94.7","5.3","50.0","1.06","13.3","32.7","80.0","56.6","16.8","46.9","51.6","95.00","51.5"
"NYK","NYK vs. MIA","11/27/2015","L","48","85.7","107.8","-22.1","50.0","1.45","13.4","27.3","73.9","48.5","12.1","39.4","42.6","90.50","35.5"
"MEM","MEM vs. ATL","11/27/2015","L","48","106.3","122.1","-15.8","57.1","1.43","16.1","23.9","80.0","50.0","14.7","51.3","56.6","95.00","40.2"
"DET","DET @ OKC","11/27/2015","L","48","92.6","108.4","-15.9","54.8","2.13","13.7","22.6","60.0","38.3","8.5","39.4","44.0","94.50","35.5"
"ATL","ATL @ MEM","11/27/2015","W","48","122.1","106.3","15.8","71.4","2.50","19.5","20.0","76.1","50.0","10.5","56.0","63.8","95.00","59.8"
"MIL","MIL @ ORL","11/27/2015","L","48","90.0","115.2","-25.2","64.5","0.91","15.7","20.9","76.7","48.8","22.0","47.3","53.8","99.50","37.7"
"DEN","DEN vs. SAS","11/27/2015","L","48","86.0","98.9","-12.9","54.8","0.94","14.3","21.3","78.0","47.7","19.4","44.8","48.4","92.50","37.8"
"NOP","NOP @ LAC","11/27/2015","L","48","88.2","107.8","-19.5","58.8","1.67","14.6","26.2","84.1","50.5","11.8","38.8","43.2","102.50","34.9"
"HOU","HOU vs. PHI","11/27/2015","W","48","116.0","114.0","2.0","55.3","0.91","15.8","30.8","83.7","60.2","23.0","59.6","65.0","100.00","50.6"
"ORL","ORL vs. MIL","11/27/2015","W","48","115.2","90.0","25.2","69.8","1.58","21.6","23.3","79.1","51.2","19.2","59.8","62.2","99.50","62.3"
"GSW","GSW @ PHX","11/27/2015","W","48","125.0","109.4","15.6","69.6","1.33","20.9","38.5","83.0","64.1","22.2","70.4","71.3","107.00","61.1"
"MIA","MIA @ NYK","11/27/2015","W","48","107.8","85.7","22.1","48.5","1.23","13.6","26.1","72.7","51.5","14.4","48.0","54.9","90.50","64.5"
"ATL","ATL @ SAS","11/28/2015","L","48","91.7","111.3","-19.7","75.7","1.56","20.3","28.3","71.1","48.0","18.8","46.0","47.5","96.50","39.2"
"GSW","GSW vs. SAC","11/28/2015","W","48","123.7","103.1","20.7","82.1","2.00","22.4","31.8","58.7","47.7","16.5","58.8","64.1","97.50","63.3"
"SAC","SAC @ GSW","11/28/2015","L","48","103.1","123.7","-20.7","56.4","1.47","15.3","41.3","68.2","52.3","15.3","44.0","47.4","97.50","36.7"
"NOP","NOP @ UTA","11/28/2015","L","48","91.6","106.3","-14.7","65.5","1.12","15.8","13.6","72.3","44.0","17.9","45.7","52.9","95.00","43.4"
"CLE","CLE vs. BKN","11/28/2015","W","48","91.8","88.9","2.9","57.1","1.00","14.9","30.4","76.5","52.3","20.4","45.4","47.6","98.50","48.8"
"LAL","LAL @ POR","11/28/2015","L","48","104.3","116.1","-11.8","55.6","2.22","16.5","20.8","64.3","41.1","9.8","48.2","52.1","92.50","44.1"
"BKN","BKN @ CLE","11/28/2015","L","48","88.9","91.8","-2.9","63.6","1.31","16.0","23.5","69.6","47.7","16.2","43.2","48.1","98.50","51.2"
"DEN","DEN @ DAL","11/28/2015","L","48","88.0","100.0","-12.0","56.7","0.77","13.7","31.3","75.5","53.6","23.9","45.3","49.1","92.00","40.6"
"POR","POR vs. LAL","11/28/2015","W","48","116.1","104.3","11.8","63.2","1.50","18.3","35.7","79.2","58.9","17.2","56.4","60.4","92.50","55.9"
"SAS","SAS vs. ATL","11/28/2015","W","48","111.3","91.7","19.7","62.5","1.56","18.7","28.9","71.7","52.0","16.5","52.4","57.6","96.50","60.8"
"WAS","WAS vs. TOR","11/28/2015","L","48","86.3","87.5","-1.2","74.1","1.33","15.4","25.9","83.3","50.0","15.8","37.2","43.7","95.50","45.8"
"UTA","UTA vs. NOP","11/28/2015","W","48","106.3","91.6","14.7","47.4","1.13","14.3","27.7","86.4","56.0","16.8","51.8","55.3","95.00","56.6"
"TOR","TOR @ WAS","11/28/2015","W","48","87.5","86.3","1.2","54.8","0.77","14.3","16.7","74.1","50.0","22.9","50.7","53.7","95.50","54.2"
"DAL","DAL vs. DEN","11/28/2015","W","48","100.0","88.0","12.0","54.5","1.38","14.8","24.5","68.8","46.4","14.1","47.4","51.8","92.00","59.4"
"NYK","NYK vs. HOU","11/29/2015","L","53","111.0","114.9","-3.9","48.9","0.96","16.8","31.4","66.1","53.2","23.0","61.5","64.9","91.02","53.3"
"PHX","PHX @ TOR","11/29/2015","W","48","112.6","105.2","7.5","60.0","2.40","17.5","32.1","74.5","52.3","10.5","48.4","52.0","96.00","53.1"
"BOS","BOS @ ORL","11/29/2015","L","48","97.8","118.3","-20.4","77.8","2.33","20.6","30.9","52.0","41.0","12.9","43.8","47.0","93.00","41.8"
"CHA","CHA vs. MIL","11/29/2015","W","48","97.8","93.2","4.6","74.1","1.43","17.2","15.2","71.2","44.9","15.7","49.3","54.6","88.50","55.3"
"LAC","LAC vs. MIN","11/29/2015","W","48","112.6","103.1","9.5","61.5","1.85","18.8","20.9","71.7","47.2","13.7","57.3","59.8","95.50","55.2"
"ORL","ORL vs. BOS","11/29/2015","W","48","118.3","97.8","20.4","53.3","1.60","17.1","48.0","69.1","59.0","16.1","53.2","55.0","93.00","58.2"
"LAL","LAL vs. IND","11/29/2015","L","48","97.2","102.9","-5.7","44.7","1.42","12.1","30.2","76.9","51.3","11.3","43.9","47.4","105.00","44.5"
"TOR","TOR vs. PHX","11/29/2015","L","48","105.2","112.6","-7.5","50.0","1.46","14.8","25.5","67.9","47.7","13.4","51.2","54.6","96.00","46.9"
"BKN","BKN vs. DET","11/29/2015","W","48","87.9","83.0","4.9","42.9","0.79","12.2","19.6","63.5","46.7","19.2","45.7","49.4","99.50","63.2"
"HOU","HOU @ NYK","11/29/2015","W","53","114.9","111.0","3.9","37.2","2.00","11.9","33.9","68.6","46.8","7.9","48.9","52.3","91.02","46.7"
"IND","IND @ LAL","11/29/2015","W","48","102.9","97.2","5.7","50.0","1.06","12.8","23.1","69.8","48.7","15.4","46.4","53.9","105.00","55.5"
"PHI","PHI @ MEM","11/29/2015","L","48","84.0","91.1","-7.1","76.7","0.85","17.0","24.5","63.5","44.6","27.0","46.8","50.0","100.50","46.3"
"MIL","MIL @ CHA","11/29/2015","L","48","93.2","97.8","-4.6","75.8","1.79","19.7","28.8","84.8","55.1","15.9","45.1","46.5","88.50","44.7"
"MEM","MEM vs. PHI","11/29/2015","W","48","91.1","84.0","7.1","55.9","0.73","13.8","36.5","75.5","55.4","25.7","44.4","49.5","100.50","53.7"
"DET","DET @ BKN","11/29/2015","L","48","83.0","87.9","-4.9","55.9","1.27","13.1","36.5","80.4","53.3","15.0","36.6","37.6","99.50","36.8"
"MIN","MIN @ LAC","11/29/2015","L","48","103.1","112.6","-9.5","56.8","1.40","16.3","28.3","79.1","52.8","15.6","50.0","54.3","95.50","44.8"
"POR","POR @ LAC","11/30/2015","L","48","82.1","97.1","-15.1","54.5","0.86","12.8","31.6","68.8","51.2","19.8","40.8","44.0","105.50","33.8"
"DET","DET vs. HOU","11/30/2015","W","48","119.6","108.2","11.3","48.9","1.83","16.2","38.0","62.5","50.9","12.4","57.6","57.3","97.00","56.7"
"GSW","GSW @ UTA","11/30/2015","W","48","120.5","114.4","6.0","52.5","1.40","16.8","37.2","59.6","49.5","17.0","57.3","59.8","89.00","52.5"
"BOS","BOS @ MIA","11/30/2015","W","48","110.5","102.2","8.4","60.5","1.44","17.4","34.1","71.4","52.3","16.8","52.5","57.7","94.00","55.2"
"ATL","ATL vs. OKC","11/30/2015","W","48","107.1","100.0","7.1","59.0","1.64","16.8","28.8","69.0","50.0","14.1","48.9","53.6","99.50","56.1"
"SAC","SAC vs. DAL","11/30/2015","W","48","109.8","96.1","13.7","61.1","1.69","16.3","27.1","77.6","52.6","12.7","51.3","56.9","102.00","56.6"
"CHI","CHI vs. SAS","11/30/2015","W","48","100.0","96.7","3.3","67.6","2.27","18.9","30.2","74.5","52.8","12.0","46.5","48.5","92.00","52.3"
"MIA","MIA vs. BOS","11/30/2015","L","48","102.2","110.5","-8.4","58.3","1.11","16.7","28.6","65.9","47.7","20.4","51.3","55.5","94.00","44.8"
"HOU","HOU @ DET","11/30/2015","L","48","108.2","119.6","-11.3","54.3","1.19","14.0","37.5","62.0","49.1","16.5","46.0","52.3","97.00","43.3"
"DAL","DAL @ SAC","11/30/2015","L","48","96.1","109.8","-13.7","61.1","1.38","16.3","22.4","72.9","47.4","15.7","48.2","52.3","102.00","43.4"
"LAC","LAC vs. POR","11/30/2015","W","48","97.1","82.1","15.1","78.8","2.17","17.3","31.3","68.4","48.8","11.4","43.5","46.5","105.50","66.2"
"DEN","DEN @ MIL","11/30/2015","L","48","81.3","101.1","-19.8","67.9","0.79","15.1","35.4","75.6","54.8","26.4","41.3","45.1","91.00","33.6"
"MIL","MIL vs. DEN","11/30/2015","W","48","101.1","81.3","19.8","71.4","1.92","19.7","24.4","64.6","45.2","14.3","49.4","53.1","91.00","66.4"
"SAS","SAS @ CHI","11/30/2015","L","48","96.7","100.0","-3.3","54.1","2.22","15.9","25.5","69.8","47.2","9.8","42.2","45.4","92.00","47.7"
"OKC","OKC @ ATL","11/30/2015","L","48","100.0","107.1","-7.1","51.4","1.46","13.9","31.0","71.2","50.0","13.0","43.5","48.7","99.50","43.9"
"UTA","UTA vs. GSW","11/30/2015","L","48","114.4","120.5","-6.0","45.0","2.00","14.2","40.4","62.8","50.5","10.0","48.3","52.2","89.00","47.5"
"BKN","BKN vs. PHX","12/01/2015","W","48","96.9","94.8","2.1","56.1","1.44","17.7","21.7","86.7","53.8","16.5","51.2","52.6","96.50","51.7"
"LAL","LAL @ PHI","12/01/2015","L","48","95.8","108.4","-12.6","45.5","1.25","11.9","31.6","71.4","50.0","12.6","41.6","45.7","95.00","36.5"
"DAL","DAL @ POR","12/01/2015","W","53","108.5","106.7","1.8","53.5","1.92","16.2","26.4","67.2","48.2","11.3","50.5","55.0","95.55","55.3"
"PHI","PHI vs. LAL","12/01/2015","W","48","108.4","95.8","12.6","75.7","1.75","20.6","28.6","68.4","50.0","16.8","55.7","57.8","95.00","63.5"
"MIN","MIN vs. ORL","12/01/2015","L","48","97.9","101.1","-3.2","48.3","0.93","11.3","30.8","70.6","50.5","15.8","40.3","49.6","95.00","50.9"
"MEM","MEM @ NOP","12/01/2015","W","48","118.9","110.6","8.3","48.8","3.50","16.0","31.9","76.5","55.1","6.3","48.9","55.7","94.50","54.6"
"WAS","WAS @ CLE","12/01/2015","W","48","99.0","85.9","13.1","59.0","1.77","18.3","12.8","67.9","42.7","13.3","51.2","53.9","98.50","59.6"
"ORL","ORL @ MIN","12/01/2015","W","48","101.1","97.9","3.2","50.0","1.46","14.8","29.4","69.2","49.5","13.7","47.1","50.6","95.00","49.1"
"CLE","CLE vs. WAS","12/01/2015","L","48","85.9","99.0","-13.1","53.6","0.79","11.6","32.1","87.2","57.3","19.2","39.2","45.6","98.50","40.4"
"NOP","NOP vs. MEM","12/01/2015","L","48","110.6","118.9","-8.3","71.4","3.13","19.2","23.5","68.1","44.9","8.5","48.8","54.4","94.50","45.4"
"PHX","PHX @ BKN","12/01/2015","L","48","94.8","96.9","-2.1","60.6","1.25","16.5","13.3","78.3","46.2","16.7","50.7","53.7","96.50","48.3"
"POR","POR vs. DAL","12/01/2015","L","53","106.7","108.5","-1.8","58.5","1.50","16.3","32.8","73.6","51.8","15.2","48.5","52.1","95.55","44.7"
"GSW","GSW @ CHA","12/02/2015","W","48","116.0","97.1","18.9","67.4","1.48","21.5","29.5","73.4","55.6","21.0","61.4","62.5","101.00","59.6"
"HOU","HOU vs. NOP","12/02/2015","W","48","104.9","99.0","5.8","55.6","2.00","14.7","24.1","64.8","43.8","9.7","46.0","51.8","102.50","55.3"
"ATL","ATL vs. TOR","12/02/2015","L","48","93.5","102.1","-8.6","66.7","1.83","16.9","27.1","72.3","47.2","13.0","41.1","44.3","93.00","42.1"
"PHX","PHX @ DET","12/02/2015","L","53","113.0","116.5","-3.6","59.6","1.75","18.9","25.5","58.0","41.6","14.8","55.7","58.9","98.26","46.0"
"CHI","CHI vs. DEN","12/02/2015","W","48","102.1","92.8","9.3","61.1","1.57","15.9","35.7","77.4","57.6","14.4","43.8","49.1","97.00","55.3"
"WAS","WAS vs. LAL","12/02/2015","L","48","97.2","100.0","-2.8","64.9","1.04","17.0","25.0","69.1","49.5","21.5","51.3","56.1","107.50","51.0"
"LAL","LAL @ WAS","12/02/2015","W","48","100.0","97.2","2.8","41.5","1.00","12.0","30.9","75.0","50.5","15.7","46.9","51.5","107.50","49.0"
"TOR","TOR @ ATL","12/02/2015","W","48","102.1","93.5","8.6","33.3","0.92","10.2","27.7","72.9","52.8","13.8","49.4","53.6","93.00","57.9"
"LAC","LAC vs. IND","12/02/2015","L","48","89.2","102.0","-12.8","63.3","1.27","14.0","26.8","77.8","49.5","14.7","41.8","47.3","101.50","34.0"
"NYK","NYK vs. PHI","12/02/2015","W","48","94.3","82.1","12.2","50.0","0.95","13.9","25.5","86.2","57.8","19.0","45.5","50.7","105.50","62.1"
"SAS","SAS vs. MIL","12/02/2015","W","48","100.0","72.2","27.8","67.6","2.27","18.5","26.8","81.5","53.6","11.6","45.0","48.1","96.00","68.9"
"DET","DET vs. PHX","12/02/2015","W","53","116.5","113.0","3.6","54.5","1.20","15.8","42.0","74.5","58.4","18.3","57.5","59.7","98.26","54.0"
"IND","IND @ LAC","12/02/2015","W","48","102.0","89.2","12.8","50.0","1.07","12.6","22.2","73.2","50.5","14.9","46.7","55.3","101.50","66.0"
"MIL","MIL @ SAS","12/02/2015","L","48","72.2","100.0","-27.8","65.4","1.00","13.9","18.5","73.2","46.4","17.5","35.3","40.7","96.00","31.1"
"PHI","PHI @ NYK","12/02/2015","L","48","82.1","94.3","-12.2","34.4","0.79","8.9","13.8","74.5","42.2","13.2","42.4","45.0","105.50","37.9"
"NOP","NOP @ HOU","12/02/2015","L","48","99.0","104.9","-5.8","55.6","0.87","14.3","35.2","75.9","56.3","22.5","44.9","51.0","102.50","44.7"
"DEN","DEN @ CHI","12/02/2015","L","48","92.8","102.1","-9.3","72.2","3.71","19.0","22.6","64.3","42.4","7.2","41.4","43.8","97.00","44.7"
"CHA","CHA vs. GSW","12/02/2015","L","48","97.1","116.0","-18.9","54.3","2.38","14.0","26.6","70.5","44.4","7.8","42.0","46.2","101.00","40.4"
"DEN","DEN @ TOR","12/03/2015","W","48","115.2","112.9","2.3","78.9","2.73","23.1","20.9","74.1","50.5","12.0","54.3","59.6","92.50","53.0"
"SAC","SAC vs. BOS","12/03/2015","L","48","93.3","110.7","-17.4","72.4","1.11","15.3","26.9","83.0","53.5","18.3","42.2","51.0","103.50","41.1"
"SAS","SAS @ MEM","12/03/2015","W","48","110.8","87.4","23.4","67.5","1.80","20.6","26.2","76.0","53.3","16.1","56.3","58.6","94.00","62.8"
"UTA","UTA vs. ORL","12/03/2015","L","48","98.9","107.3","-8.3","58.1","0.86","14.8","23.3","71.4","48.9","22.1","52.8","56.9","95.50","43.9"
"ORL","ORL @ UTA","12/03/2015","W","48","107.3","98.9","8.3","47.5","1.73","15.0","28.6","76.7","51.1","11.5","49.4","53.9","95.50","56.1"
"POR","POR vs. IND","12/03/2015","W","48","126.8","115.6","11.2","59.1","1.63","18.7","37.2","68.6","54.3","16.5","62.4","65.6","96.50","58.4"
"IND","IND @ POR","12/03/2015","L","48","115.6","126.8","-11.2","47.4","1.50","13.8","31.4","62.8","45.7","12.5","50.6","56.3","96.50","41.6"
"TOR","TOR vs. DEN","12/03/2015","L","48","112.9","115.2","-2.3","53.8","4.20","16.5","25.9","79.1","49.5","5.4","46.7","51.6","92.50","47.0"
"MIA","MIA vs. OKC","12/03/2015","W","48","103.2","101.1","2.1","62.5","2.78","19.8","20.0","69.6","45.1","9.6","51.2","53.0","94.00","55.3"
"BOS","BOS @ SAC","12/03/2015","W","48","110.7","93.3","17.4","85.0","2.13","23.4","17.0","73.1","46.5","15.5","56.0","60.3","103.50","58.9"
"MEM","MEM vs. SAS","12/03/2015","L","48","87.4","110.8","-23.4","63.3","1.73","15.3","24.0","73.8","46.7","11.6","38.8","45.6","94.00","37.2"
"OKC","OKC @ MIA","12/03/2015","L","48","101.1","103.2","-2.1","42.9","0.94","12.4","30.4","80.0","54.9","17.0","46.8","53.0","94.00","44.7"
"ATL","ATL vs. LAL","12/04/2015","W","48","108.7","94.6","14.1","64.9","1.41","19.0","25.6","66.7","49.5","18.5","56.8","60.4","92.00","61.9"
"PHX","PHX @ WAS","12/04/2015","L","48","107.1","110.1","-3.0","48.8","1.00","15.7","31.8","57.8","44.9","21.2","57.1","58.2","99.00","48.5"
"CLE","CLE @ NOP","12/04/2015","L","53","105.9","111.8","-5.9","46.2","1.29","13.3","28.3","69.6","47.5","13.7","49.4","54.2","92.38","44.3"
"NYK","NYK vs. BKN","12/04/2015","W","48","109.1","91.9","17.2","64.1","1.92","18.7","22.4","74.1","49.5","13.1","51.7","56.1","99.00","58.1"
"NOP","NOP vs. CLE","12/04/2015","W","53","111.8","105.9","5.9","59.5","1.67","17.9","30.4","71.7","52.5","14.7","54.7","57.8","92.38","55.7"
"LAL","LAL @ ATL","12/04/2015","L","48","94.6","108.7","-14.1","59.4","1.19","14.7","33.3","74.4","50.5","17.4","44.8","47.4","92.00","38.1"
"DAL","DAL vs. HOU","12/04/2015","L","48","102.1","106.4","-4.3","62.2","1.28","17.7","31.3","66.0","49.0","19.1","50.6","53.5","94.00","50.6"
"MIL","MIL @ DET","12/04/2015","L","48","96.0","103.0","-7.1","53.8","1.40","16.2","20.4","78.2","51.0","15.2","47.1","51.0","99.00","45.0"
"DET","DET vs. MIL","12/04/2015","W","48","103.0","96.0","7.1","52.9","1.80","14.2","21.8","79.6","49.0","10.1","45.7","51.4","99.00","55.0"
"HOU","HOU @ DAL","12/04/2015","W","48","106.4","102.1","4.3","51.3","1.11","15.4","34.0","68.8","51.0","19.1","53.6","54.4","94.00","49.4"
"BKN","BKN @ NYK","12/04/2015","L","48","91.9","109.1","-17.2","38.5","1.15","11.7","25.9","77.6","50.5","13.1","44.5","46.6","99.00","41.9"
"WAS","WAS vs. PHX","12/04/2015","W","48","110.1","107.1","3.0","47.5","0.83","13.9","42.2","68.2","55.1","23.2","54.9","58.6","99.00","51.5"
"ORL","ORL @ LAC","12/05/2015","L","48","104.1","105.1","-1.0","55.0","1.57","16.3","30.2","76.5","52.9","14.4","47.8","51.6","97.50","49.3"
"IND","IND @ UTA","12/05/2015","L","53","111.2","116.2","-5.0","42.5","1.06","12.1","32.1","62.3","46.8","15.0","49.5","55.1","96.00","44.6"
"MIL","MIL vs. NYK","12/05/2015","W","48","108.2","92.9","15.3","56.8","1.92","18.0","33.3","82.6","57.4","13.3","50.6","53.2","98.00","59.7"
"NYK","NYK @ MIL","12/05/2015","L","48","92.9","108.2","-15.3","68.8","1.47","17.3","17.4","66.7","42.6","15.3","46.1","51.5","98.00","40.3"
"UTA","UTA vs. IND","12/05/2015","W","53","116.2","111.2","5.0","48.8","1.40","14.4","37.7","67.9","53.2","14.3","51.1","56.3","96.00","55.4"
"PHI","PHI vs. DEN","12/05/2015","L","48","106.1","108.0","-1.9","59.5","1.10","17.2","19.0","67.9","46.3","20.2","60.1","61.4","99.50","49.1"
"CHA","CHA @ CHI","12/05/2015","W","48","105.2","99.0","6.2","62.2","2.30","17.0","26.8","71.4","49.1","10.3","47.2","51.0","97.00","51.5"
"MIN","MIN vs. POR","12/05/2015","L","48","107.3","113.5","-6.3","63.2","1.71","17.9","31.9","72.7","51.6","14.6","48.8","54.5","96.00","47.2"
"BOS","BOS @ SAS","12/05/2015","L","48","108.2","110.2","-2.0","56.4","1.57","16.5","26.9","69.0","45.7","14.4","52.3","54.9","97.50","45.5"
"GSW","GSW @ TOR","12/05/2015","W","48","121.7","117.2","4.5","62.9","1.83","17.6","26.8","67.3","50.0","13.0","58.9","63.0","92.50","52.7"
"POR","POR @ MIN","12/05/2015","W","48","113.5","107.3","6.3","59.0","1.53","17.7","27.3","68.1","48.4","15.6","57.1","60.4","96.00","52.8"
"MIA","MIA vs. CLE","12/05/2015","W","48","106.5","91.3","15.1","56.8","1.24","17.5","20.0","67.8","50.0","18.3","59.6","61.3","92.50","71.4"
"CHI","CHI vs. CHA","12/05/2015","L","48","99.0","105.2","-6.2","78.4","2.07","20.4","28.6","73.2","50.9","14.4","46.6","49.3","97.00","48.5"
"LAC","LAC vs. ORL","12/05/2015","W","48","105.1","104.1","1.0","67.6","1.79","18.7","23.5","69.8","47.1","14.3","52.4","55.4","97.50","50.7"
"CLE","CLE @ MIA","12/05/2015","L","48","91.3","106.5","-15.1","45.2","0.93","11.2","32.8","77.8","50.0","16.3","40.0","44.0","92.50","28.6"
"DEN","DEN @ PHI","12/05/2015","W","48","108.0","106.1","1.9","67.6","1.47","17.7","32.1","81.0","53.7","17.0","52.5","55.3","99.50","50.9"
"HOU","HOU vs. SAC","12/05/2015","W","48","118.8","110.8","8.0","69.4","1.39","17.9","30.6","67.9","50.0","17.8","56.4","61.9","101.50","48.8"
"SAC","SAC @ HOU","12/05/2015","L","48","110.8","118.8","-8.0","76.1","2.50","22.9","32.1","69.4","50.0","13.7","52.0","54.5","101.50","51.2"
"SAS","SAS vs. BOS","12/05/2015","W","48","110.2","108.2","2.0","59.1","1.73","19.1","31.0","73.1","54.3","15.3","56.0","58.3","97.50","54.5"
"TOR","TOR vs. GSW","12/05/2015","L","48","117.2","121.7","-4.5","52.5","3.50","16.3","32.7","73.2","50.0","6.5","48.4","53.2","92.50","47.3"
"LAL","LAL @ DET","12/06/2015","L","48","89.2","108.8","-19.6","37.5","0.80","9.8","17.0","63.6","40.7","14.7","43.1","49.1","102.00","35.7"
"BKN","BKN vs. GSW","12/06/2015","L","48","101.0","117.5","-16.5","53.8","1.62","15.8","32.1","75.0","52.5","13.4","46.6","49.4","97.00","41.8"
"WAS","WAS vs. DAL","12/06/2015","L","48","107.2","118.4","-11.2","52.4","3.14","17.3","15.1","76.9","41.3","7.2","51.7","52.9","97.50","39.2"
"OKC","OKC vs. SAC","12/06/2015","W","48","97.0","95.0","2.0","51.4","0.86","12.9","40.0","71.7","56.5","20.8","44.2","49.2","100.50","54.4"
"PHX","PHX @ MEM","12/06/2015","L","48","96.9","101.1","-4.2","55.6","1.11","15.5","30.6","68.4","50.9","18.8","49.4","52.0","95.00","48.0"
"DAL","DAL @ WAS","12/06/2015","W","48","118.4","107.2","11.2","65.8","1.56","19.1","23.1","84.9","58.7","16.3","60.5","66.0","97.50","60.8"
